variant,GENE,outcome,current_symbol,n_cells_expressed,pct_cells_expressed,total_expression,collides_with_existing_row
all_genes,AC017002.1,not an HGNC former symbol,,839,1.5678433277895092,50167.02524162595,False
all_genes,AC068831.10,not an HGNC former symbol,,1006,1.8799170295068488,49719.6733776997,False
all_genes,RP3-399L15.3,not an HGNC former symbol,,940,1.756582512660475,49494.63641595532,False
all_genes,RMRP,not an HGNC former symbol,,767,1.4332965821389196,48606.91051434164,False
all_genes,RP11-579D7.4,not an HGNC former symbol,,932,1.741632874254854,48340.576471847424,False
all_genes,RP11-54O7.3,not an HGNC former symbol,,705,1.3174368844953563,48111.33816530482,False
all_genes,RP11-67L2.2,not an HGNC former symbol,,917,1.7136023022443143,48078.09291031842,False
all_genes,RP11-328J2.1,not an HGNC former symbol,,715,1.3361239325023826,47687.54244666989,False
all_genes,RP11-1007O24.3,not an HGNC former symbol,,899,1.6799656158316671,47463.782237393585,False
all_genes,PDE11A,not an HGNC former symbol,,891,1.6650159774260458,47188.47925253141,False
all_genes,CTD-2292P10.4,not an HGNC former symbol,,949,1.7734008558667986,47043.882697505345,False
all_genes,RP11-299H21.1,not an HGNC former symbol,,847,1.58279296619513,47027.002543615396,False
all_genes,RP11-973H7.4,not an HGNC former symbol,,788,1.4725393829536748,46198.72291833765,False
all_genes,RP11-420A23.1,not an HGNC former symbol,,766,1.431427877338217,45846.95403113536,False
all_genes,CTD-2517O10.6,not an HGNC former symbol,,874,1.633247995814101,45208.41126581533,False
all_genes,AC096772.6,not an HGNC former symbol,,852,1.5921364901986437,44608.233358722,False
all_genes,AL132709.8,not an HGNC former symbol,,656,1.2258703492609273,44512.64249774792,False
all_genes,RP11-366L20.2,not an HGNC former symbol,,747,1.395922486124867,44369.25756494698,False
all_genes,AC092669.3,not an HGNC former symbol,,851,1.5902677853979408,44241.48266873956,False
all_genes,NOVA1-AS1,"renamed, current symbol also absent",NOVA1-DT,672,1.2557696260721694,44143.4671352775,False
all_genes,RP11-315I20.1,not an HGNC former symbol,,831,1.552893689383888,44010.96983943644,False
all_genes,RP11-380J14.1,not an HGNC former symbol,,830,1.5510249845831854,43658.934987329,False
all_genes,RP1-28O10.1,not an HGNC former symbol,,778,1.4538523349466486,43128.83295062386,False
all_genes,RP11-502I4.3,not an HGNC former symbol,,807,1.5080447741670249,42809.63828946484,False
all_genes,CTD-2194D22.3,not an HGNC former symbol,,893,1.6687533870274514,42685.224200148594,False
all_genes,AC147651.4,not an HGNC former symbol,,581,1.0857174892082295,42616.24481166873,False
all_genes,RP4-758J18.13,not an HGNC former symbol,,721,1.3473361613065984,42591.57153565137,False
all_genes,CTB-171A8.1,not an HGNC former symbol,,719,1.343598751705193,42519.798742310995,False
all_genes,AKAP2,not an HGNC former symbol,,777,1.4519836301459457,42195.460153491775,False
all_genes,RP11-442N24__B.1,not an HGNC former symbol,,819,1.5304692317754565,42058.05157181334,False
all_genes,RP11-180O5.2,not an HGNC former symbol,,521,0.9735952011660718,42050.82386715515,False
all_genes,RP11-706O15.5,not an HGNC former symbol,,818,1.5286005269747538,41839.35441246379,False
all_genes,GS1-124K5.3,not an HGNC former symbol,,750,1.401528600526975,41525.07119797981,False
all_genes,AC072062.1,not an HGNC former symbol,,796,1.487489021359296,41499.28002277671,False
all_genes,RP1-120G22.11,not an HGNC former symbol,,676,1.2632444452749798,41457.134026273314,False
all_genes,CBWD7,"renamed, current symbol also absent",ZNG1F,851,1.5902677853979408,41351.97109697127,False
all_genes,RP11-41O4.2,not an HGNC former symbol,,673,1.257638330872872,40740.45535898427,False
all_genes,SMC5-AS1,not an HGNC former symbol,,772,1.4426401061424328,40578.360691011425,False
all_genes,GATS,"renamed, current symbol also absent",CASTOR3P,758,1.4164782389325958,40551.614989823225,False
all_genes,RP11-803B1.8,not an HGNC former symbol,,709,1.3249117036981668,40189.879737670344,False
all_genes,RP11-187E13.1,not an HGNC former symbol,,653,1.2202642348588193,39879.55772090009,False
all_genes,RP5-1112D6.4,not an HGNC former symbol,,722,1.349204866107301,39764.454207126866,False
all_genes,RP11-1L9.1,not an HGNC former symbol,,301,0.5624801450114925,39520.95029334643,False
all_genes,DNAJC9-AS1,not an HGNC former symbol,,804,1.5024386597649169,39459.41418749718,False
all_genes,RP11-217B1.2,not an HGNC former symbol,,668,1.248294806869359,39252.21477641293,False
all_genes,CTD-2130O13.1,not an HGNC former symbol,,294,0.5493992114065741,39136.72305582822,False
all_genes,RP11-400N13.2,not an HGNC former symbol,,684,1.278194083680601,38831.15408818513,False
all_genes,RP5-1185I7.1,not an HGNC former symbol,,717,1.339861342103788,38679.67770782123,False
all_genes,CTC-548K16.1,not an HGNC former symbol,,707,1.3211742940967617,38677.585053425406,False
all_genes,CTD-2165H16.4,not an HGNC former symbol,,671,1.253900921271467,38276.762153466305,False
all_genes,AC004510.3,not an HGNC former symbol,,794,1.4837516117578906,38012.53231541079,False
all_genes,RP11-41O4.1,not an HGNC former symbol,,480,0.8969783043372639,37917.56153515894,False
all_genes,RP11-430G17.3,not an HGNC former symbol,,664,1.2408199876665482,37673.11069210099,False
all_genes,RP11-398E10.1,not an HGNC former symbol,,566,1.05768691719769,37348.16199510106,False
all_genes,CTD-2341M24.1,not an HGNC former symbol,,687,1.2838001980827087,37157.69027265007,False
all_genes,RP11-379B8.1,not an HGNC former symbol,,780,1.4575897445480537,36725.04597361415,False
all_genes,RP11-3P17.4,not an HGNC former symbol,,633,1.1828901388447668,36687.60077352651,False
all_genes,RP11-98G7.1,not an HGNC former symbol,,626,1.1698092052398483,36311.34226140213,False
all_genes,CTC-347C20.2,not an HGNC former symbol,,467,0.8726851419281296,36084.47816305784,False
all_genes,RP13-977J11.2,not an HGNC former symbol,,674,1.2595070356735747,35940.518749119234,False
all_genes,RP11-276H19.2,not an HGNC former symbol,,730,1.3641545045129222,35940.37643601291,False
all_genes,RP11-277B15.3,not an HGNC former symbol,,637,1.1903649580475772,35886.05560906914,False
all_genes,RP11-15A1.7,not an HGNC former symbol,,685,1.2800627884813036,35789.767103802515,False
all_genes,RP11-778D9.12,not an HGNC former symbol,,685,1.2800627884813036,35480.880421489026,False
all_genes,AC116035.1,not an HGNC former symbol,,423,0.7904621306972137,35363.40050714157,False
all_genes,KIAA1107,rescued,BTBD8,646,1.2071833012539008,35196.393168496565,True
all_genes,RP5-1068E13.7,not an HGNC former symbol,,678,1.2669818548763851,35174.86857649416,False
all_genes,RP11-367G18.1,not an HGNC former symbol,,771,1.44077140134173,34912.18575999992,False
all_genes,AC004988.1,not an HGNC former symbol,,347,0.6484405658438137,34486.49468374928,False
all_genes,CTD-2033C11.1,not an HGNC former symbol,,630,1.1772840244426588,34462.736766155176,False
all_genes,RP1-168L15.5,not an HGNC former symbol,,585,1.0931923084110402,34446.53016237644,False
all_genes,AC073283.4,not an HGNC former symbol,,613,1.145516042830714,34045.88031490085,False
all_genes,RP5-1070A16.1,not an HGNC former symbol,,607,1.1343038140264985,33735.91602419593,False
all_genes,HIST4H4,"renamed, current symbol also absent",H4C16,597,1.115616766019472,33682.26667451798,False
all_genes,AC137934.1,not an HGNC former symbol,,681,1.2725879692784932,33642.79199920022,False
all_genes,RP11-314N14.1,not an HGNC former symbol,,524,0.9792013155681798,33607.91049166783,False
all_genes,RP11-231N3.1,not an HGNC former symbol,,674,1.2595070356735747,33527.90010201218,False
all_genes,AC005498.3,not an HGNC former symbol,,587,1.0969297180124455,33223.03325108008,False
all_genes,RP11-848P1.5,not an HGNC former symbol,,646,1.2071833012539008,33058.83527572092,False
all_genes,KB-1460A1.5,not an HGNC former symbol,,598,1.1174854708201745,33015.233374301184,False
all_genes,RP1-60O19.1,not an HGNC former symbol,,498,0.9306149907499112,32891.66834116615,False
all_genes,RP11-166B2.1,not an HGNC former symbol,,627,1.1716779100405508,32768.12791018779,False
all_genes,CTD-2007H13.3,not an HGNC former symbol,,571,1.0670304412012035,32620.721811682848,False
all_genes,RP11-259K5.2,not an HGNC former symbol,,625,1.1679405004391457,32423.506881994297,False
all_genes,AC005592.2,not an HGNC former symbol,,602,1.124960290022985,32381.946255337665,False
all_genes,RP11-454P21.1,not an HGNC former symbol,,384,0.717582643469811,32365.37536982944,False
all_genes,RP11-723G8.2,not an HGNC former symbol,,250,0.4671762001756582,32047.694820442463,False
all_genes,RP11-1008C21.2,not an HGNC former symbol,,559,1.044605983592772,31834.080719761412,False
all_genes,RP11-129M6.1,not an HGNC former symbol,,738,1.379104142918543,31751.84533860381,False
all_genes,KBTBD11-OT1,not an HGNC former symbol,,604,1.1286976996243905,31704.462997100847,False
all_genes,RP11-757F18.5,not an HGNC former symbol,,611,1.1417786332293087,31355.67721313815,False
all_genes,RP11-81H14.2,not an HGNC former symbol,,206,0.3849531889447424,30837.42616489181,False
all_genes,RP11-555G19.1,not an HGNC former symbol,,535,0.9997570683759086,30667.70517464251,False
all_genes,RP11-127O4.3,not an HGNC former symbol,,395,0.7381383962775401,30302.108180594612,False
all_genes,RP11-776H12.1,not an HGNC former symbol,,620,1.1585969764356323,30231.829256555087,False
all_genes,AC021224.1,not an HGNC former symbol,,540,1.0091005923794218,29966.26050961335,False
all_genes,RP11-293A21.1,not an HGNC former symbol,,549,1.0259189355857454,29897.889471788505,False
all_genes,AC090587.5,not an HGNC former symbol,,543,1.01470670678153,29840.26791373305,False
all_genes,CTC-367J11.1,not an HGNC former symbol,,598,1.1174854708201745,29827.185662055475,False
all_genes,AC015922.6,not an HGNC former symbol,,268,0.5008128865883057,29806.94313472339,False
all_genes,CTA-14H9.5,not an HGNC former symbol,,549,1.0259189355857454,29479.05783097675,False
all_genes,RP11-401F2.3,not an HGNC former symbol,,516,0.9642516771625588,29338.943861976994,False
all_genes,AC005224.2,not an HGNC former symbol,,540,1.0091005923794218,29319.95060618031,False
all_genes,RP11-404O13.1,not an HGNC former symbol,,551,1.0296563451871508,29225.78903992752,False
all_genes,AC068282.3,not an HGNC former symbol,,543,1.01470670678153,29132.200987659468,False
all_genes,RP11-77H9.2,not an HGNC former symbol,,568,1.0614243267990957,28884.36895537533,False
all_genes,AC010127.3,not an HGNC former symbol,,578,1.0801113748061215,28746.844018614876,False
all_genes,RP11-96L14.7,not an HGNC former symbol,,519,0.9698577915646666,28534.28111989133,False
all_genes,RP11-19E11.1,not an HGNC former symbol,,536,1.0016257731766114,28037.892053321564,False
all_genes,RP4-798A10.2,not an HGNC former symbol,,511,0.9549081531590456,27887.517199508453,False
all_genes,RP11-181C3.1,not an HGNC former symbol,,539,1.0072318875787192,27289.16934588858,False
all_genes,RP1-234P15.4,not an HGNC former symbol,,533,0.9960196587745034,27246.98531655827,False
all_genes,CTD-2377D24.6,not an HGNC former symbol,,480,0.8969783043372639,27050.881086799425,False
all_genes,RP11-160H22.5,not an HGNC former symbol,,602,1.124960290022985,27015.80979084992,False
all_genes,RP11-456O19.2,not an HGNC former symbol,,611,1.1417786332293087,26970.48395710019,False
all_genes,RP1-90J20.8,not an HGNC former symbol,,489,0.9137966475435876,26874.752644177737,False
all_genes,AL133493.2,not an HGNC former symbol,,511,0.9549081531590456,26825.355921746224,False
all_genes,AP003419.16,not an HGNC former symbol,,547,1.0221815259843403,26681.6286748043,False
all_genes,RP11-545I5.3,not an HGNC former symbol,,507,0.947433333956235,26548.451488888822,False
all_genes,AC078883.3,not an HGNC former symbol,,441,0.8240988171098612,26498.826621730503,False
all_genes,RP11-231D20.2,not an HGNC former symbol,,545,1.018444116382935,26456.909082736343,False
all_genes,RP1-278O22.1,not an HGNC former symbol,,487,0.9100592379421824,26217.13813175128,False
all_genes,RP11-336K24.12,not an HGNC former symbol,,483,0.9025844187393716,26022.43173987425,False
all_genes,RP11-465L10.10,not an HGNC former symbol,,445,0.8315736363126717,25999.295165783667,False
all_genes,RP11-59D5__B.2,not an HGNC former symbol,,382,0.7138452338684058,25958.144382063183,False
all_genes,RP11-16E12.1,not an HGNC former symbol,,480,0.8969783043372639,25926.74209110599,False
all_genes,RP11-774D14.1,not an HGNC former symbol,,345,0.6447031562424084,25699.134205426773,False
all_genes,RP11-442H21.2,not an HGNC former symbol,,493,0.921271466746398,25316.839268613185,False
all_genes,CTD-2319I12.2,not an HGNC former symbol,,455,0.850260684319698,25077.8009012046,False
all_genes,RP11-320M2.1,not an HGNC former symbol,,464,0.8670790275260217,24907.635387004582,False
all_genes,RP11-362F19.1,not an HGNC former symbol,,380,0.7101078242670005,24889.777493927715,False
all_genes,RP11-736K20.6,not an HGNC former symbol,,489,0.9137966475435876,24855.40551739196,False
all_genes,RP1-224A6.3,not an HGNC former symbol,,456,0.8521293891204006,24819.389021901872,False
all_genes,RP11-527L4.2,not an HGNC former symbol,,357,0.66712761385084,24803.27953016808,False
all_genes,RP4-800J21.3,not an HGNC former symbol,,445,0.8315736363126717,24758.02702723157,False
all_genes,SGK494,not an HGNC former symbol,,484,0.9044531235400745,24749.922397518443,False
all_genes,RP11-351D16.3,not an HGNC former symbol,,430,0.8035430643021322,24696.010529748168,False
all_genes,RP11-626G11.5,not an HGNC former symbol,,502,0.9380898099527218,24608.82725141665,False
all_genes,ALS2CR11,"renamed, current symbol also absent",CATSPERT,417,0.7792499018929979,24294.921941919933,False
all_genes,RP11-402G3.3,not an HGNC former symbol,,443,0.8278362267112664,24194.79097220559,False
all_genes,AC016735.2,not an HGNC former symbol,,410,0.7661689682880796,24140.416911968037,False
all_genes,RP11-480A16.1,not an HGNC former symbol,,448,0.8371797507147796,23965.47931257684,False
all_genes,RP11-771K4.1,not an HGNC former symbol,,402,0.7512193298824584,23836.426416838305,False
all_genes,LINC00693,not an HGNC former symbol,,292,0.5456618018051689,23800.475065065464,False
all_genes,AC007038.7,not an HGNC former symbol,,414,0.7736437874908901,23780.88659226833,False
all_genes,RP1-40E16.9,not an HGNC former symbol,,305,0.569954964214303,23646.268112518483,False
all_genes,EIF2S3L,not an HGNC former symbol,,425,0.794199540298619,23474.95156049627,False
all_genes,MFSD4,"renamed, current symbol also absent",SLC60A1,430,0.8035430643021322,23323.970773166024,False
all_genes,RP11-54A9.1,not an HGNC former symbol,,467,0.8726851419281296,23271.58049812939,False
all_genes,RP11-77P16.4,not an HGNC former symbol,,454,0.8483919795189954,23170.129651679024,False
all_genes,RP1-28H20.3,not an HGNC former symbol,,421,0.7867247210958085,23146.434902337285,False
all_genes,RP11-705O1.8,not an HGNC former symbol,,421,0.7867247210958085,23144.70969330747,False
all_genes,RP11-379K17.12,not an HGNC former symbol,,424,0.7923308354979165,23013.713998938467,False
all_genes,NPPA-AS1,not an HGNC former symbol,,429,0.8016743595014296,22801.834477434408,False
all_genes,RP11-421M1.8,not an HGNC former symbol,,458,0.8558667987218059,22777.923376590545,False
all_genes,RP11-430B1.2,not an HGNC former symbol,,427,0.7979369499000242,22320.04906439645,False
all_genes,AC017002.2,not an HGNC former symbol,,419,0.7829873114944033,22198.7095075764,False
all_genes,AC073072.5,not an HGNC former symbol,,425,0.794199540298619,22105.759586685923,False
all_genes,RP11-91I8.3,not an HGNC former symbol,,422,0.788593425896511,22099.97266220259,False
all_genes,RP11-415J8.5,not an HGNC former symbol,,418,0.7811186066937006,21897.015796361888,False
all_genes,RP11-16P6.1,not an HGNC former symbol,,390,0.7287948722740268,21875.09510952008,False
all_genes,AC145110.1,not an HGNC former symbol,,218,0.407377646553174,21828.58811989496,False
all_genes,RP11-181G12.2,not an HGNC former symbol,,419,0.7829873114944033,21697.969088053465,False
all_genes,CTB-186G2.1,not an HGNC former symbol,,443,0.8278362267112664,21686.58810191553,False
all_genes,RP11-7F18.2,not an HGNC former symbol,,369,0.6895520714592717,21577.14105761871,False
all_genes,AC005932.1,not an HGNC former symbol,,439,0.8203614075084558,21528.16784326411,False
all_genes,RP11-379F12.3,not an HGNC former symbol,,370,0.6914207762599742,21467.85526374907,False
all_genes,CTD-2376I4.2,not an HGNC former symbol,,415,0.7755124922915927,21459.924836028596,False
all_genes,RP11-573D15.2,not an HGNC former symbol,,397,0.7418758058789453,21215.621914670188,False
all_genes,AC011747.4,not an HGNC former symbol,,395,0.7381383962775401,21181.219668382888,False
all_genes,AC010987.6,not an HGNC former symbol,,333,0.6222786986339768,21135.485937341396,False
all_genes,RP11-328K4.1,not an HGNC former symbol,,412,0.7699063778894848,21097.22358076116,False
all_genes,RP11-401P9.4,not an HGNC former symbol,,297,0.555005325808682,21045.641652844173,False
all_genes,AC007228.11,not an HGNC former symbol,,412,0.7699063778894848,20663.98785117535,False
all_genes,RP11-222K16.2,not an HGNC former symbol,,388,0.7250574626726216,20621.32703077232,False
all_genes,AC007228.9,not an HGNC former symbol,,394,0.7362696914768374,20521.19575524941,False
all_genes,RP11-617F23.1,not an HGNC former symbol,,364,0.6802085474557584,20398.225612753893,False
all_genes,RP11-539L10.2,not an HGNC former symbol,,379,0.7082391194662979,20293.071214348056,False
all_genes,RP1-199J3.7,not an HGNC former symbol,,367,0.6858146618578663,20161.582482052607,False
all_genes,RP11-84G21.1,not an HGNC former symbol,,417,0.7792499018929979,20142.88213719326,False
all_genes,RP11-191G24.1,not an HGNC former symbol,,449,0.8390484555154821,20044.25388538381,False
all_genes,RP13-650J16.1,not an HGNC former symbol,,350,0.6540466802459215,20003.549114554888,False
all_genes,CTC-273B12.10,not an HGNC former symbol,,366,0.6839459570571637,19848.227250405947,False
all_genes,RP11-367J11.3,not an HGNC former symbol,,400,0.7474819202810532,19723.038472201635,False
all_genes,RP11-1094H24.4,not an HGNC former symbol,,372,0.6951581858613795,19691.94494562755,False
all_genes,RP11-234B24.2,not an HGNC former symbol,,267,0.4989441817876029,19603.68953089571,False
all_genes,RP11-164P12.4,not an HGNC former symbol,,411,0.7680376730887821,19410.572053940676,False
all_genes,RP11-23F23.2,not an HGNC former symbol,,369,0.6895520714592717,19373.949815491455,False
all_genes,RP11-15A1.2,not an HGNC former symbol,,365,0.6820772522564611,19343.634322653594,False
all_genes,RP11-486O12.2,not an HGNC former symbol,,377,0.7045017098648927,19295.73225609555,False
all_genes,RP11-190C22.8,not an HGNC former symbol,,327,0.611066469829761,19140.656883831267,False
all_genes,RP11-804H8.6,not an HGNC former symbol,,358,0.6689963186515426,19122.888468537436,False
all_genes,RP11-169E6.1,not an HGNC former symbol,,357,0.66712761385084,19121.32466698782,False
all_genes,CTD-2171N6.1,not an HGNC former symbol,,237,0.442883037766524,18988.329546476496,False
all_genes,RP4-728D4.2,not an HGNC former symbol,,412,0.7699063778894848,18969.205422885476,False
all_genes,RP11-95P13.1,not an HGNC former symbol,,292,0.5456618018051689,18920.369934838975,False
all_genes,AC133528.2,not an HGNC former symbol,,366,0.6839459570571637,18874.61322798983,False
all_genes,CTD-2410N18.3,not an HGNC former symbol,,320,0.5979855362248426,18742.47506415583,False
all_genes,RP11-89C3.4,not an HGNC former symbol,,412,0.7699063778894848,18714.399468050608,False
all_genes,RP11-382D12.2,not an HGNC former symbol,,337,0.6297535178367873,18697.295938961695,False
all_genes,RP11-496I9.1,not an HGNC former symbol,,339,0.6334909274381926,18664.505341795528,False
all_genes,RP11-286E11.1,not an HGNC former symbol,,329,0.6148038794311662,18639.649984285443,False
all_genes,RP11-702B10.2,not an HGNC former symbol,,305,0.569954964214303,18567.440500068893,False
all_genes,RP11-282O18.3,not an HGNC former symbol,,325,0.6073290602283558,18516.737968811984,False
all_genes,CTC-360G5.9,not an HGNC former symbol,,319,0.59611683142414,18396.33482759726,False
all_genes,CTB-119C2.1,not an HGNC former symbol,,320,0.5979855362248426,18100.006801477488,False
all_genes,RP11-231G3.1,not an HGNC former symbol,,342,0.6390970418403005,18011.48510495399,False
all_genes,AC004854.4,not an HGNC former symbol,,343,0.6409657466410031,17864.263029126094,False
all_genes,RP4-669L17.10,not an HGNC former symbol,,335,0.626016108235382,17754.846746465933,False
all_genes,RP11-973H7.1,not an HGNC former symbol,,318,0.5942481266234373,17599.34183582798,False
all_genes,RP11-102M11.2,not an HGNC former symbol,,285,0.5325808682002504,17557.235295983803,False
all_genes,CTC-444N24.6,not an HGNC former symbol,,328,0.6129351746304637,17555.30851970637,False
all_genes,RP11-17M16.2,not an HGNC former symbol,,343,0.6409657466410031,17511.38188796905,False
all_genes,RP11-141J13.5,not an HGNC former symbol,,252,0.4709136097770635,17354.39643231924,False
all_genes,C19orf45,"renamed, current symbol also absent",SAXO5,320,0.5979855362248426,17293.100687705664,False
all_genes,RP11-83N9.5,not an HGNC former symbol,,332,0.6204099938332741,17274.334147760586,False
all_genes,RP11-1102P16.1,not an HGNC former symbol,,227,0.4241959897594977,17261.257050921144,False
all_genes,AC144449.1,not an HGNC former symbol,,320,0.5979855362248426,17043.222587397642,False
all_genes,RP11-452H21.4,not an HGNC former symbol,,285,0.5325808682002504,16980.092624343135,False
all_genes,RP1-102K2.6,not an HGNC former symbol,,298,0.5568740306093847,16834.157753562828,False
all_genes,RP11-336A10.5,not an HGNC former symbol,,343,0.6409657466410031,16720.81269663165,False
all_genes,RP4-668J24.2,not an HGNC former symbol,,292,0.5456618018051689,16698.698939779504,False
all_genes,GVQW1,not an HGNC former symbol,,316,0.5905107170220321,16597.330810419382,False
all_genes,CTC-487M23.8,not an HGNC former symbol,,341,0.6372283370395979,16538.77258141554,False
all_genes,HIST3H2BB,"renamed, current symbol also absent",H2BC26,303,0.5662175546128978,16529.189862045605,False
all_genes,RP11-18H21.1,not an HGNC former symbol,,313,0.5849046026199242,16512.14665878466,False
all_genes,RP11-356I2.1,not an HGNC former symbol,,215,0.4017715321510661,16506.433355024783,False
all_genes,RP11-135L13.4,not an HGNC former symbol,,326,0.6091977650290583,16499.93401281194,False
all_genes,RP11-535A19.2,not an HGNC former symbol,,338,0.6316222226374899,16403.43827084954,False
all_genes,RP4-655J12.4,not an HGNC former symbol,,240,0.4484891521686319,16262.291076066098,False
all_genes,AP001046.5,not an HGNC former symbol,,290,0.5419243922037635,16121.92276425727,False
all_genes,RP11-932O9.10,not an HGNC former symbol,,309,0.5774297834171136,16101.414065560704,False
all_genes,RP11-514D23.3,not an HGNC former symbol,,188,0.351316502532095,16038.527332279516,False
all_genes,RP11-200A1.1,not an HGNC former symbol,,344,0.6428344514417057,15953.32526199758,False
all_genes,CTB-32O4.2,not an HGNC former symbol,,314,0.5867733074206268,15781.542364262195,False
all_genes,RP11-532M24.1,not an HGNC former symbol,,251,0.4690449049763609,15677.239810952828,False
all_genes,RP11-10C24.2,not an HGNC former symbol,,296,0.5531366210079794,15588.300106619594,False
all_genes,RP11-343H5.6,not an HGNC former symbol,,301,0.5624801450114925,15489.836042886844,False
all_genes,RP11-346C20.3,not an HGNC former symbol,,241,0.4503578569693345,15379.15872717196,False
all_genes,AC093495.4,not an HGNC former symbol,,270,0.5045502961897109,15230.631668805425,False
all_genes,CTB-179K24.3,not an HGNC former symbol,,246,0.4597013809728477,15228.941845655812,False
all_genes,RP11-265N7.1,not an HGNC former symbol,,308,0.575561078616411,15196.325072864343,False
all_genes,RP4-545C24.1,not an HGNC former symbol,,300,0.5606114402107899,15185.73908671582,False
all_genes,AC016723.4,not an HGNC former symbol,,276,0.5157625249939267,14935.57291570584,False
all_genes,RP13-20L14.6,not an HGNC former symbol,,284,0.5307121633995477,14469.149703344174,False
all_genes,RP11-15I11.3,not an HGNC former symbol,,280,0.5232373441967373,14453.673001698942,False
all_genes,RP1-193H18.2,not an HGNC former symbol,,229,0.4279333993609029,14414.078997715931,False
all_genes,AC116614.1,not an HGNC former symbol,,239,0.4466204473679293,14388.232493943518,False
all_genes,CTD-2589M5.4,not an HGNC former symbol,,262,0.4896006577840899,14379.895257769676,False
all_genes,RP4-784A16.5,not an HGNC former symbol,,255,0.4765197241791714,14364.471944073555,False
all_genes,UBXN10-AS1,rescued,PLA2G2C,274,0.5120251153925215,14364.149179768378,True
all_genes,RP11-110I1.13,not an HGNC former symbol,,281,0.5251060489974398,14269.777485226015,False
all_genes,RP11-148B18.1,not an HGNC former symbol,,246,0.4597013809728477,14234.91272433835,False
all_genes,RP11-203B9.4,not an HGNC former symbol,,251,0.4690449049763609,14187.613452956575,False
all_genes,RP11-380L11.4,not an HGNC former symbol,,231,0.4316708089623082,14097.269656454451,False
all_genes,RP4-616B8.4,not an HGNC former symbol,,277,0.5176312297946293,14070.984865845094,False
all_genes,RP13-16H11.2,not an HGNC former symbol,,244,0.4559639713714424,13863.57526117009,False
all_genes,RP11-35O15.1,not an HGNC former symbol,,253,0.4727823145777661,13791.093674940144,False
all_genes,LL22NC03-32F9.1,not an HGNC former symbol,,231,0.4316708089623082,13767.849487514057,False
all_genes,RP11-89K10.1,not an HGNC former symbol,,260,0.4858632481826845,13764.369419490038,False
all_genes,RP11-710C12.1,not an HGNC former symbol,,206,0.3849531889447424,13681.697222980554,False
all_genes,LL0XNC01-116E7.2,not an HGNC former symbol,,233,0.4354082185637135,13515.19560881835,False
all_genes,AC011893.3,not an HGNC former symbol,,268,0.5008128865883057,13486.388826903154,False
all_genes,RP5-1172N10.2,not an HGNC former symbol,,247,0.4615700857735503,13452.08874531823,False
all_genes,RP11-312B8.1,not an HGNC former symbol,,241,0.4503578569693345,13400.566512592552,False
all_genes,RP11-119D9.1,not an HGNC former symbol,,281,0.5251060489974398,13303.542913512616,False
all_genes,RP1-124C6.1,not an HGNC former symbol,,257,0.4802571337805767,13232.338587354165,False
all_genes,RP5-933K21.3,not an HGNC former symbol,,248,0.4634387905742529,13044.072414636164,False
all_genes,RP5-1074L1.1,not an HGNC former symbol,,259,0.4839945433819819,12882.977982580822,False
all_genes,CTD-2532N20.1,not an HGNC former symbol,,201,0.3756096649412292,12815.883715507403,False
all_genes,RP11-63A1.1,not an HGNC former symbol,,218,0.407377646553174,12803.465420591228,False
all_genes,RP11-277P12.10,not an HGNC former symbol,,153,0.2859118345075028,12802.450791221969,False
all_genes,LINC00619,not an HGNC former symbol,,205,0.3830844841440398,12770.355613261683,False
all_genes,RP11-798K3.3,not an HGNC former symbol,,184,0.3438416833292844,12740.937397896669,False
all_genes,CTC-332L22.1,not an HGNC former symbol,,234,0.4372769233644161,12481.91411264511,False
all_genes,RP11-1100L3.8,not an HGNC former symbol,,221,0.4129837609552819,12346.599824807305,False
all_genes,RP11-20G13.3,not an HGNC former symbol,,210,0.3924280081475529,12334.426453886936,False
all_genes,RP11-79O8.1,not an HGNC former symbol,,214,0.3999028273503635,12252.00192492262,False
all_genes,RP11-31F15.2,not an HGNC former symbol,,226,0.422327284958795,12251.32002686664,False
all_genes,RP11-244F12.3,not an HGNC former symbol,,213,0.3980341225496608,12226.685335323617,False
all_genes,AC074212.6,not an HGNC former symbol,,210,0.3924280081475529,12195.285070491993,False
all_genes,SELV,not an HGNC former symbol,,225,0.4204585801580924,12168.760961566551,False
all_genes,CASC1,"renamed, current symbol also absent",DNAI7,185,0.3457103881299871,11996.446928096264,False
all_genes,RP11-266K4.9,not an HGNC former symbol,,228,0.4260646945602003,11971.639242369189,False
all_genes,RP11-112L6.3,not an HGNC former symbol,,232,0.4335395137630108,11966.746852077513,False
all_genes,RP13-735L24.1,not an HGNC former symbol,,189,0.3531852073327976,11960.882780565174,False
all_genes,RP11-580I16.2,not an HGNC former symbol,,238,0.4447517425672266,11889.086364097986,False
all_genes,RP11-402J6.1,not an HGNC former symbol,,201,0.3756096649412292,11882.411605558978,False
all_genes,CTD-2118P12.1,not an HGNC former symbol,,207,0.386821893745445,11837.140350010442,False
all_genes,RP11-466F5.8,not an HGNC former symbol,,220,0.4111150561545793,11769.335604221304,False
all_genes,RP5-899B16.1,not an HGNC former symbol,,185,0.3457103881299871,11707.25449551105,False
all_genes,RP11-396C23.4,not an HGNC former symbol,,242,0.4522265617700371,11681.038709670887,False
all_genes,RP11-475O6.1,not an HGNC former symbol,,208,0.3886905985461477,11588.973002447796,False
