drug,n_lines,spearman,pearson,true_std
fluvastatin,27,0.2814407814407815,0.4025941632055427,0.09490772390092866
xl765,26,0.2786324786324786,0.23375821271582103,0.05288727992479664
bendamustine,26,0.17128205128205126,0.14440543020477617,0.07400346818990795
tretinoin-carboplatin (2-1 mol-mol),26,0.13094017094017094,0.033077189777807006,0.0747496937460396
brd-k51490254,25,-0.023076923076923078,-0.017059843298428648,0.06588765048138345
brd-k61166597,26,0.16444444444444445,0.17561514508816137,0.11468281758957481
am-580,26,-0.09333333333333332,-0.03590375012295782,0.09388810364965385
compound 1541a,27,-0.11965811965811966,-0.21538728204100535,0.07419086677430406
serdemetan,26,0.1275213675213675,0.03832654571228997,0.0865868278283287
navitoclax-gemcitabine (1-1 mol-mol),27,0.37606837606837606,0.37066586044511074,0.18452504969518374
aacocf3,27,-0.10195360195360195,-0.06706505551027328,0.09647397987473613
gw-405833,26,-0.10974358974358973,-0.07572820402194401,0.06893378683760475
selumetinib-gdc-0941 (4-1 mol-mol),26,0.24991452991452992,0.3831126954968266,0.1195638916235545
purmorphamine,26,-0.035897435897435895,-0.06690889203896883,0.09260943244818216
ci-976,26,0.07965811965811966,0.006096199934255964,0.08677702945996921
kw-2449,26,0.08717948717948718,0.016623343072365064,0.0856394447344493
