rep,seed,drug,program,cell_line,n_cells,rho,p,significant
X_pca,42,doxorubicin,EMTI_score,NCIH2228_LUNG,367,-0.1698388025863201,0.0010896077530468144,True
X_pca,42,doxorubicin,EMTI_score,NCIH226_LUNG,235,0.05810272001746434,0.3752416248312514,False
X_pca,42,doxorubicin,EMTI_score,NCIH2444_LUNG,237,0.05718795608710568,0.38077991520835874,False
X_pca,42,doxorubicin,EMTI_score,NCIH2452_PLEURA,538,0.11792880485438732,0.006171305971222663,True
X_pca,42,doxorubicin,EMTI_score,NCIH292_LUNG,213,0.18375613842382257,0.00716691122028555,True
X_pca,42,doxorubicin,EMTI_score,NCIH358_LUNG,336,0.013794801926053452,0.8010931916810456,False
X_pca,42,doxorubicin,EMTI_score,NCIH446_LUNG,196,0.06702173481204476,0.35063798725480305,False
X_pca,42,doxorubicin,EMTI_score,NCIH460_LUNG,837,0.03858796628609383,0.26479319224658693,False
X_pca,42,doxorubicin,EMTI_score,NCIH522_LUNG,208,-0.11259093505807857,0.1054092652275799,False
X_pca,42,doxorubicin,EMTI_score,NCIH650_LUNG,271,0.18378657856528316,0.002385980288309797,True
X_pca,42,doxorubicin,EMTI_score,NCIH747_LARGE_INTESTINE,80,0.0015706591526464394,0.9889677572318991,False
X_pca,42,doxorubicin,EMTI_score,OAW28_OVARY,161,-0.016712831599253825,0.833336450686084,False
X_pca,42,doxorubicin,EMTI_score,ONCODG1_OVARY,270,-0.01898012502367375,0.7562139889272865,False
X_pca,42,doxorubicin,EMTI_score,OSRC2_KIDNEY,126,-0.14050238778264817,0.11659855894433818,False
X_pca,42,doxorubicin,EMTI_score,OUMS23_LARGE_INTESTINE,107,-0.2551095633029995,0.008003797060715996,False
X_pca,42,doxorubicin,EMTI_score,OVCAR4_OVARY,283,-0.11424132325752892,0.0549059551190591,False
X_pca,42,doxorubicin,EMTI_score,OVK18_OVARY,178,0.12244014254897714,0.1034870564445936,False
X_pca,42,doxorubicin,EMTI_score,OVSAHO_OVARY,227,-0.1193035930166331,0.07281647635808834,False
X_pca,42,doxorubicin,EMTI_score,OVTOKO_OVARY,209,-0.14668892094713765,0.03405524689364237,False
X_pca,42,doxorubicin,EMTI_score,PANC0203_PANCREAS,506,-0.013310268832814902,0.7651843398279504,False
X_pca,42,doxorubicin,EMTI_score,PATU8988S_PANCREAS,244,-0.03925572685100521,0.5416759736700965,False
X_pca,42,doxorubicin,EMTI_score,PC3_PROSTATE,169,0.2742266413884522,0.0003086826733668594,True
X_pca,42,doxorubicin,EMTI_score,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.006946982216006492,0.9218341321101716,False
X_pca,42,doxorubicin,EMTI_score,PK45H_PANCREAS,271,0.013430159433124499,0.825811730291873,False
X_pca,42,doxorubicin,EMTI_score,PK59_PANCREAS,174,-0.01940734640877361,0.7993570944303147,False
X_pca,42,doxorubicin,EMTI_score,RCC10RGB_KIDNEY,233,-0.1332837799408275,0.042090465791498076,False
X_pca,42,doxorubicin,EMTI_score,RCM1_LARGE_INTESTINE,128,-0.12100298862934504,0.1736502662427451,False
X_pca,42,doxorubicin,EMTI_score,RD_SOFT_TISSUE,261,-0.010574030871498052,0.8649995228449854,False
X_pca,42,doxorubicin,EMTI_score,RERFLCAD1_LUNG,243,0.043581091960002684,0.49892612567553807,False
X_pca,42,doxorubicin,EMTI_score,RERFLCAI_LUNG,763,0.06330710167910018,0.08053612710649735,False
X_pca,42,doxorubicin,EMTI_score,RT4_URINARY_TRACT,106,-0.09669870140451912,0.3240924847705845,False
X_pca,42,doxorubicin,EMTI_score,RVH421_SKIN,239,-0.18590094211360794,0.003925666060254558,True
X_pca,42,doxorubicin,EMTI_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.18294071830439126,3.3680309051062286e-08,True
X_pca,42,doxorubicin,EMTI_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.16737753614949394,0.00024813409771917694,True
X_pca,42,doxorubicin,EMTI_score,SH10TC_STOMACH,351,-0.05325224166335217,0.31982010387303167,False
X_pca,42,doxorubicin,EMTI_score,SKES1_BONE,91,-0.3072935331391237,0.0030474160287205414,True
X_pca,42,doxorubicin,EMTI_score,SKMEL2_SKIN,276,0.025670160596975383,0.6711288555155938,False
X_pca,42,doxorubicin,EMTI_score,SKMEL30_SKIN,353,0.07070087595764096,0.18507287356003485,False
X_pca,42,doxorubicin,EMTI_score,SKMEL5_SKIN,297,-0.03201703055525162,0.5826035989201274,False
X_pca,42,doxorubicin,EMTI_score,SKNAS_AUTONOMIC_GANGLIA,226,0.002674380526224727,0.9681075669866697,False
X_pca,42,doxorubicin,EMTI_score,SNU1079_BILIARY_TRACT,73,0.04384483075075701,0.7126332199603285,False
X_pca,42,doxorubicin,EMTI_score,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.004400389380086093,0.9522090035495749,False
X_pca,42,doxorubicin,EMTI_score,SNU308_BILIARY_TRACT,94,-0.0241818661482234,0.8170438735777031,False
X_pca,42,doxorubicin,EMTI_score,SNU423_LIVER,212,-0.09738147064128465,0.1576931090427763,False
X_pca,42,doxorubicin,EMTI_score,SNU449_LIVER,282,0.11011862877324363,0.06480335265889392,False
X_pca,42,doxorubicin,EMTI_score,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.04606479299572589,0.48126005027431806,False
X_pca,42,doxorubicin,EMTI_score,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.04750935515973066,0.3563333984776881,False
X_pca,42,doxorubicin,EMTI_score,SNU899_UPPER_AERODIGESTIVE_TRACT,83,-0.2595768351362125,0.01779928214724519,False
X_pca,42,doxorubicin,EMTI_score,SNUC4_LARGE_INTESTINE,467,0.07141396331894878,0.12329218995820818,False
X_pca,42,doxorubicin,EMTI_score,SQ1_LUNG,238,0.07766814854604,0.23259475794941747,False
X_pca,42,doxorubicin,EMTI_score,SU8686_PANCREAS,82,0.09176398889809376,0.4122540652301613,False
X_pca,42,doxorubicin,EMTI_score,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.010615210080899879,0.9053366707106313,False
X_pca,42,doxorubicin,EMTI_score,SW1271_LUNG,115,-0.09744059150755358,0.30020848438146636,False
X_pca,42,doxorubicin,EMTI_score,SW1990_PANCREAS,307,0.08622368984084607,0.13170641520392973,False
X_pca,42,doxorubicin,EMTI_score,SW579_THYROID,217,-0.24251447516762314,0.00031118641303980925,True
X_pca,42,doxorubicin,EMTI_score,T47D_BREAST,221,0.06838637842645309,0.31151094144759195,False
X_pca,42,doxorubicin,EMTI_score,TCCSUP_URINARY_TRACT,316,0.0537238508050843,0.3411380410138612,False
X_pca,42,doxorubicin,EMTI_score,TE10_OESOPHAGUS,219,-0.175406155218355,0.009292087272082398,False
X_pca,42,doxorubicin,EMTI_score,TE14_OESOPHAGUS,474,0.07876678080823939,0.08671095458984832,False
X_pca,42,doxorubicin,EMTI_score,TE1_OESOPHAGUS,206,0.10294337188675375,0.14090226041384726,False
X_pca,42,doxorubicin,EMTI_score,TE6_OESOPHAGUS,551,-0.16656050821320745,8.553634993630773e-05,True
X_pca,42,doxorubicin,EMTI_score,TE9_OESOPHAGUS,248,-0.07188557629384278,0.2594062276025738,False
X_pca,42,doxorubicin,EMTI_score,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.11458293289991743,0.22066206581132222,False
X_pca,42,doxorubicin,EMTI_score,TOV112D_OVARY,78,0.044057487181340595,0.7017130039721088,False
X_pca,42,doxorubicin,EMTI_score,UACC257_SKIN,239,-0.0457581662987848,0.48139277395617974,False
X_pca,42,doxorubicin,EMTI_score,UMUC1_URINARY_TRACT,197,0.11138671266319071,0.11916426909139251,False
X_pca,42,doxorubicin,EMTI_score,VMCUB1_URINARY_TRACT,478,-0.00998545574346643,0.8276254914838995,False
X_pca,42,doxorubicin,EMTI_score,VMRCRCZ_KIDNEY,300,-0.10137205818531524,0.07960131739849016,False
X_pca,42,doxorubicin,EMTI_score,YD38_UPPER_AERODIGESTIVE_TRACT,624,-0.00046808457151492253,0.9906894530971594,False
X_pca,42,doxorubicin,EMTI_score,ZR751_BREAST,309,-0.023908176787726932,0.6754909776109889,False
X_pca,42,doxorubicin,EMTII_score,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,-0.003792590505176313,0.9313792322998566,False
X_pca,42,doxorubicin,EMTII_score,8305C_THYROID,459,0.10749328728121982,0.021258326609903243,False
X_pca,42,doxorubicin,EMTII_score,A204_SOFT_TISSUE,250,-0.22599535235818694,0.0003156494300986202,True
X_pca,42,doxorubicin,EMTII_score,A2058_SKIN,294,-0.00327958187577439,0.9553468178832103,False
X_pca,42,doxorubicin,EMTII_score,A375_SKIN,593,-0.030771937228981514,0.45449533984660845,False
X_pca,42,doxorubicin,EMTII_score,ACCMESO1_PLEURA,162,0.02538678935756019,0.7484599870527662,False
X_pca,42,doxorubicin,EMTII_score,ASPC1_PANCREAS,290,-0.15776046995328769,0.007105947126280496,True
X_pca,42,doxorubicin,EMTII_score,BCPAP_THYROID,152,-0.2598437305206471,0.0012256671955207124,True
X_pca,42,doxorubicin,EMTII_score,BFTC909_KIDNEY,379,-0.04229937960374617,0.4115730719418578,False
X_pca,42,doxorubicin,EMTII_score,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.041241739695722916,0.6223463488586571,False
X_pca,42,doxorubicin,EMTII_score,BICR16_UPPER_AERODIGESTIVE_TRACT,212,-0.05802912319091711,0.4005552207804818,False
X_pca,42,doxorubicin,EMTII_score,BICR31_UPPER_AERODIGESTIVE_TRACT,248,-0.10203901002207785,0.10893897496107559,False
X_pca,42,doxorubicin,EMTII_score,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.014781106381999042,0.8957994935783378,False
X_pca,42,doxorubicin,EMTII_score,BICR6_UPPER_AERODIGESTIVE_TRACT,286,-0.13311757928732057,0.02436070487936978,False
X_pca,42,doxorubicin,EMTII_score,BT474_BREAST,125,-0.11746344820881276,0.19202602094065252,False
X_pca,42,doxorubicin,EMTII_score,BT549_BREAST,266,-0.011295598663259125,0.8545125076251673,False
X_pca,42,doxorubicin,EMTII_score,CAKI2_KIDNEY,278,-0.08387500185175048,0.16312647830901306,False
X_pca,42,doxorubicin,EMTII_score,CALU6_LUNG,258,-0.11190679290730668,0.07274912714279169,False
X_pca,42,doxorubicin,EMTII_score,CAMA1_BREAST,291,-0.14911231884384718,0.010866207892838067,False
X_pca,42,doxorubicin,EMTII_score,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.21677608255697983,0.012201523212782887,False
X_pca,42,doxorubicin,EMTII_score,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,-0.07064712269494057,0.26968295025743466,False
X_pca,42,doxorubicin,EMTII_score,COLO741_SKIN,329,0.32766525252034967,1.1317947989664616e-09,True
X_pca,42,doxorubicin,EMTII_score,COLO792_SKIN,271,-0.012390330845139142,0.8391072413175376,False
X_pca,42,doxorubicin,EMTII_score,COV434_OVARY,88,-0.04899590969256603,0.6503161744433179,False
X_pca,42,doxorubicin,EMTII_score,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,-0.11641388215867278,0.1389076387596112,False
X_pca,42,doxorubicin,EMTII_score,DKMG_CENTRAL_NERVOUS_SYSTEM,271,-0.22751699036691472,0.00015825018088172802,True
X_pca,42,doxorubicin,EMTII_score,EBC1_LUNG,186,-0.12224132722569588,0.09648268115457215,False
X_pca,42,doxorubicin,EMTII_score,EFE184_ENDOMETRIUM,86,-0.05556892102953958,0.6113291191326395,False
X_pca,42,doxorubicin,EMTII_score,EFM192A_BREAST,333,-0.03553990029045471,0.5180800059591446,False
X_pca,42,doxorubicin,EMTII_score,EKVX_LUNG,146,-0.11195505371062903,0.17850773530676922,False
X_pca,42,doxorubicin,EMTII_score,FTC133_THYROID,140,0.07686327849042228,0.36671639646590154,False
X_pca,42,doxorubicin,EMTII_score,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.08328970301729063,0.25199294934280203,False
X_pca,42,doxorubicin,EMTII_score,HCC1428_BREAST,127,0.03669630708739615,0.6821026992327996,False
X_pca,42,doxorubicin,EMTII_score,HCC366_LUNG,202,0.1739678939165456,0.01328208134156798,False
X_pca,42,doxorubicin,EMTII_score,HCC38_BREAST,200,0.011437091683249946,0.8723010715556639,False
X_pca,42,doxorubicin,EMTII_score,HCC56_LARGE_INTESTINE,99,-0.10261230955049476,0.31216782448602404,False
X_pca,42,doxorubicin,EMTII_score,HDQP1_BREAST,64,0.09339225242939772,0.4629371366632069,False
X_pca,42,doxorubicin,EMTII_score,HEC151_ENDOMETRIUM,250,-0.06932178540127884,0.2748793855863288,False
X_pca,42,doxorubicin,EMTII_score,HEC251_ENDOMETRIUM,107,0.17153185455596243,0.07729236112783597,False
X_pca,42,doxorubicin,EMTII_score,HEC6_ENDOMETRIUM,161,0.06026473927044015,0.4476096217715319,False
X_pca,42,doxorubicin,EMTII_score,HEP3B217_LIVER,118,-0.07330456711278031,0.43018397898171323,False
X_pca,42,doxorubicin,EMTII_score,HMC18_BREAST,293,0.03985290834339798,0.49680470051345116,False
X_pca,42,doxorubicin,EMTII_score,HOS_BONE,829,0.027649673249024183,0.4265843432966263,False
X_pca,42,doxorubicin,EMTII_score,HS852T_SKIN,162,0.11513141878435439,0.1445947766525454,False
X_pca,42,doxorubicin,EMTII_score,HT1080_SOFT_TISSUE,516,0.015442909982134732,0.7263645087126959,False
X_pca,42,doxorubicin,EMTII_score,HT1197_URINARY_TRACT,74,0.20402964850354602,0.08122167929533615,False
X_pca,42,doxorubicin,EMTII_score,HT55_LARGE_INTESTINE,211,-0.07863511434323991,0.2554473612222212,False
X_pca,42,doxorubicin,EMTII_score,HUH28_BILIARY_TRACT,139,0.05333395892754146,0.5329139924799676,False
X_pca,42,doxorubicin,EMTII_score,HUH6_LIVER,338,-0.12670487458732346,0.01979504640377173,False
X_pca,42,doxorubicin,EMTII_score,HUPT3_PANCREAS,136,0.04813031945564692,0.5779149411895803,False
X_pca,42,doxorubicin,EMTII_score,HUPT4_PANCREAS,56,-0.36624002466086636,0.005502521624159669,True
X_pca,42,doxorubicin,EMTII_score,IALM_LUNG,322,-0.058300139533368454,0.29695870980392464,False
X_pca,42,doxorubicin,EMTII_score,IGR1_SKIN,725,0.05686468222624183,0.1260849634832089,False
X_pca,42,doxorubicin,EMTII_score,IGR37_SKIN,347,-0.011321654007953428,0.8335546631269964,False
X_pca,42,doxorubicin,EMTII_score,IM95_STOMACH,185,-0.21641402080922753,0.0030889699087975828,True
X_pca,42,doxorubicin,EMTII_score,JHH6_LIVER,206,0.057793482043884105,0.40929493561923674,False
X_pca,42,doxorubicin,EMTII_score,JHOC5_OVARY,145,0.07355191590417325,0.37928831989527145,False
X_pca,42,doxorubicin,EMTII_score,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.1131531127843143,0.055100198241626104,False
X_pca,42,doxorubicin,EMTII_score,KMRC3_KIDNEY,245,0.022571077515116555,0.7251898137211564,False
X_pca,42,doxorubicin,EMTII_score,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.1615166692720784,0.03428161033450646,False
X_pca,42,doxorubicin,EMTII_score,KPL1_BREAST,276,-0.1404175423283426,0.019607330600515144,False
X_pca,42,doxorubicin,EMTII_score,KPNSI9S_AUTONOMIC_GANGLIA,129,-0.18998982547951251,0.03104084422370724,False
X_pca,42,doxorubicin,EMTII_score,KYSE520_OESOPHAGUS,323,-0.0002838165202776324,0.9959459401693237,False
X_pca,42,doxorubicin,EMTII_score,LI7_LIVER,196,-0.022485716824508232,0.7544128412441249,False
X_pca,42,doxorubicin,EMTII_score,LMSU_STOMACH,255,0.006286951536081781,0.9204218838587134,False
X_pca,42,doxorubicin,EMTII_score,LNCAPCLONEFGC_PROSTATE,129,-0.06317696090026098,0.4769112970366565,False
X_pca,42,doxorubicin,EMTII_score,LS1034_LARGE_INTESTINE,146,-0.3190935154449623,8.651095380830051e-05,True
X_pca,42,doxorubicin,EMTII_score,LS180_LARGE_INTESTINE,361,-0.06961496443197002,0.1869356644330752,False
X_pca,42,doxorubicin,EMTII_score,MCF7_BREAST,143,-0.05382284834518489,0.5231861331739217,False
X_pca,42,doxorubicin,EMTII_score,MDAMB361_BREAST,135,0.023278443845062807,0.7887052464316682,False
X_pca,42,doxorubicin,EMTII_score,MFE319_ENDOMETRIUM,191,-0.07471790692120868,0.3042884922011736,False
X_pca,42,doxorubicin,EMTII_score,MKN45_STOMACH,118,0.07622257972353716,0.41200554782796095,False
X_pca,42,doxorubicin,EMTII_score,MKN7_STOMACH,258,0.12420107277812567,0.04626135706648236,False
X_pca,42,doxorubicin,EMTII_score,MSTO211H_PLEURA,297,-0.1479724071358742,0.010666823429544366,False
X_pca,42,doxorubicin,EMTII_score,NCIH1299_LUNG,534,-0.057295610462679086,0.1861695751547778,False
X_pca,42,doxorubicin,EMTII_score,NCIH1373_LUNG,164,-0.12203136212626983,0.11955735986503944,False
X_pca,42,doxorubicin,EMTII_score,NCIH1435_LUNG,267,-0.1465741787132055,0.016540594686552043,False
X_pca,42,doxorubicin,EMTII_score,NCIH1792_LUNG,111,0.14570527248855797,0.12704016805072935,False
X_pca,42,doxorubicin,EMTII_score,NCIH1944_LUNG,414,-0.047311124217728,0.33692124922249755,False
X_pca,42,doxorubicin,EMTII_score,NCIH2087_LUNG,219,0.031219669917711995,0.6458916902816505,False
X_pca,42,doxorubicin,EMTII_score,NCIH2110_LUNG,1990,0.01796393197265178,0.4231770193744745,False
X_pca,42,doxorubicin,EMTII_score,NCIH2126_LUNG,264,0.08201143953007563,0.18403150428069204,False
X_pca,42,doxorubicin,EMTII_score,NCIH2170_LUNG,142,-0.14249819253617613,0.09070364450214491,False
X_pca,42,doxorubicin,EMTII_score,NCIH2228_LUNG,367,-0.21995756942112504,2.1226051744264272e-05,True
X_pca,42,doxorubicin,EMTII_score,NCIH226_LUNG,235,-0.06553742789924491,0.3171225022072522,False
X_pca,42,doxorubicin,EMTII_score,NCIH2444_LUNG,237,-0.023477137769911928,0.7191727505174532,False
X_pca,42,doxorubicin,EMTII_score,NCIH2452_PLEURA,538,0.007487672581474276,0.862436258722009,False
X_pca,42,doxorubicin,EMTII_score,NCIH292_LUNG,213,0.08374375060641412,0.22354828826346837,False
X_pca,42,doxorubicin,EMTII_score,NCIH358_LUNG,336,0.039296154146702636,0.472816841454658,False
X_pca,42,doxorubicin,EMTII_score,NCIH446_LUNG,196,0.015291459326907574,0.8315426074047177,False
X_pca,42,doxorubicin,EMTII_score,NCIH460_LUNG,837,-0.02542278054146361,0.46262895790459485,False
X_pca,42,doxorubicin,EMTII_score,NCIH522_LUNG,208,-0.13360652950550816,0.054364217627356166,False
X_pca,42,doxorubicin,EMTII_score,NCIH650_LUNG,271,0.21416065561998346,0.0003844780488524366,True
X_pca,42,doxorubicin,EMTII_score,NCIH747_LARGE_INTESTINE,80,-0.007958414647525901,0.944143504743535,False
X_pca,42,doxorubicin,EMTII_score,OAW28_OVARY,161,-0.03258583183475146,0.6815454162045488,False
X_pca,42,doxorubicin,EMTII_score,ONCODG1_OVARY,270,-0.035680301789522126,0.5593864982966046,False
X_pca,42,doxorubicin,EMTII_score,OSRC2_KIDNEY,126,-0.17089017674641765,0.05572011247698242,False
X_pca,42,doxorubicin,EMTII_score,OUMS23_LARGE_INTESTINE,107,-0.18004991318335953,0.06348605846082651,False
X_pca,42,doxorubicin,EMTII_score,OVCAR4_OVARY,283,-0.18824895403092556,0.0014661002641338514,True
X_pca,42,doxorubicin,EMTII_score,OVK18_OVARY,178,0.048126333888614654,0.5235182632207426,False
X_pca,42,doxorubicin,EMTII_score,OVSAHO_OVARY,227,-0.2566653423759876,9.175089776019544e-05,True
X_pca,42,doxorubicin,EMTII_score,OVTOKO_OVARY,209,-0.13324903122867415,0.05443090637173579,False
X_pca,42,doxorubicin,EMTII_score,PANC0203_PANCREAS,506,-0.02288740401299268,0.6075083068653686,False
X_pca,42,doxorubicin,EMTII_score,PATU8988S_PANCREAS,244,-0.12043544329608737,0.06032040846130044,False
X_pca,42,doxorubicin,EMTII_score,PC3_PROSTATE,169,0.18946069047367867,0.01362137975765535,False
X_pca,42,doxorubicin,EMTII_score,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.07843240026575277,0.2672032702787843,False
X_pca,42,doxorubicin,EMTII_score,PK45H_PANCREAS,271,0.08678642388641256,0.15422355524016362,False
X_pca,42,doxorubicin,EMTII_score,PK59_PANCREAS,174,-0.04314156520224406,0.5719120141905774,False
X_pca,42,doxorubicin,EMTII_score,RCC10RGB_KIDNEY,233,-0.07688781128578599,0.24237907787039534,False
X_pca,42,doxorubicin,EMTII_score,RCM1_LARGE_INTESTINE,128,-0.22704532354166235,0.009958234830219416,False
X_pca,42,doxorubicin,EMTII_score,RD_SOFT_TISSUE,261,-0.07294354314177143,0.2402557856870663,False
X_pca,42,doxorubicin,EMTII_score,RERFLCAD1_LUNG,243,-0.079486634272637,0.21696471922020735,False
X_pca,42,doxorubicin,EMTII_score,RERFLCAI_LUNG,763,0.04763992494763094,0.1886710669553299,False
X_pca,42,doxorubicin,EMTII_score,RT4_URINARY_TRACT,106,-0.03991303976054035,0.6845813524389132,False
X_pca,42,doxorubicin,EMTII_score,RVH421_SKIN,239,-0.0651447960028619,0.3159092195334938,False
X_pca,42,doxorubicin,EMTII_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.25344512935268043,1.2526885085782551e-14,True
X_pca,42,doxorubicin,EMTII_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.16409778382482687,0.000328932352571931,True
X_pca,42,doxorubicin,EMTII_score,SH10TC_STOMACH,351,-0.035724568135197296,0.504692233895835,False
X_pca,42,doxorubicin,EMTII_score,SKES1_BONE,91,-0.16986052660003487,0.10746613991821741,False
X_pca,42,doxorubicin,EMTII_score,SKMEL2_SKIN,276,0.07351029097871285,0.2234711627392443,False
X_pca,42,doxorubicin,EMTII_score,SKMEL30_SKIN,353,0.12257746251188503,0.02124813895059906,False
X_pca,42,doxorubicin,EMTII_score,SKMEL5_SKIN,297,-0.03805393887187688,0.5135752200073671,False
X_pca,42,doxorubicin,EMTII_score,SKNAS_AUTONOMIC_GANGLIA,226,-0.010131457888560963,0.8796061367138394,False
X_pca,42,doxorubicin,EMTII_score,SNU1079_BILIARY_TRACT,73,0.2008839387010478,0.08835334222797028,False
X_pca,42,doxorubicin,EMTII_score,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.15843915901316494,0.02988163969806563,False
X_pca,42,doxorubicin,EMTII_score,SNU308_BILIARY_TRACT,94,0.021312795986108732,0.8384366483707748,False
X_pca,42,doxorubicin,EMTII_score,SNU423_LIVER,212,-0.09660776156971117,0.16103641006016367,False
X_pca,42,doxorubicin,EMTII_score,SNU449_LIVER,282,-0.08513574563001357,0.15389369955741636,False
X_pca,42,doxorubicin,EMTII_score,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.1288912047808963,0.04795032845873545,False
X_pca,42,doxorubicin,EMTII_score,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.046533757946030756,0.3663069181682091,False
X_pca,42,doxorubicin,EMTII_score,SNU899_UPPER_AERODIGESTIVE_TRACT,83,-0.3335484853926478,0.002059997957748034,True
X_pca,42,doxorubicin,EMTII_score,SNUC4_LARGE_INTESTINE,467,0.03815891751979426,0.41067241669183424,False
X_pca,42,doxorubicin,EMTII_score,SQ1_LUNG,238,0.054733222496459934,0.40059011134872125,False
X_pca,42,doxorubicin,EMTII_score,SU8686_PANCREAS,82,-0.023313524468772176,0.8353069032884267,False
X_pca,42,doxorubicin,EMTII_score,SW1088_CENTRAL_NERVOUS_SYSTEM,128,-0.15984171764657906,0.07150312151438235,False
X_pca,42,doxorubicin,EMTII_score,SW1271_LUNG,115,0.08837448784315342,0.34762962293970806,False
X_pca,42,doxorubicin,EMTII_score,SW1990_PANCREAS,307,0.08877557368463367,0.1206156689480826,False
X_pca,42,doxorubicin,EMTII_score,SW579_THYROID,217,-0.28662267786260875,1.8017282475463495e-05,True
X_pca,42,doxorubicin,EMTII_score,T47D_BREAST,221,0.05744093976246339,0.39544720971126746,False
X_pca,42,doxorubicin,EMTII_score,TCCSUP_URINARY_TRACT,316,-0.025236108987919666,0.6549470622509503,False
