rep,seed,drug,cell_line,n_cells,r2_confounds,r2_confounds_adj,rho_total_counts,rho_genes_detected,rho_mito_fraction,rho_cell_cycle_G1S,rho_cell_cycle_G2M
X_pca,42,doxorubicin,TE10_OESOPHAGUS,219,0.10894249584973881,0.0880256530293102,-0.1295474539285021,-0.12153981277191547,0.15499103133890116,0.21825581123181037,0.16260672085418895
X_pca,42,doxorubicin,TE14_OESOPHAGUS,474,0.09617054517200763,0.08651424757769144,-0.08344436338658233,-0.10559586165393718,0.051940961135141774,0.2306748651527348,-0.2582425367900399
X_pca,42,doxorubicin,TE1_OESOPHAGUS,206,0.08447592538652204,0.06158782352118508,-0.012267534241404044,-0.004064704438955626,0.16583512648127746,0.11419903495773975,0.14527803488293342
X_pca,42,doxorubicin,TE6_OESOPHAGUS,551,0.06468669839717589,0.056105842419168384,0.11011969883357099,0.13255091269662492,0.09932662855175282,-0.07090917076282081,0.1462442508573019
X_pca,42,doxorubicin,TE9_OESOPHAGUS,248,0.022385577199541595,0.002186932100358474,0.08118014699518986,0.09232440759161463,-0.020165814098761507,-0.09969800760585011,0.010146259872197127
X_pca,42,doxorubicin,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.08529289735238732,0.04371530177749583,0.15490716180371353,0.16052066575055873,0.05509552915849768,-0.023261759184657182,0.28428860576178866
X_pca,42,doxorubicin,TOV112D_OVARY,78,0.1372512888297739,0.077338183887397,0.13501688185232488,0.24985773368134034,0.012430607367316228,-0.07318044727853559,0.37381286606035125
X_pca,42,doxorubicin,UACC257_SKIN,239,0.08807225877954594,0.06850299394648895,0.07422119475405224,0.07259646741769142,-0.21549084068773952,-0.1395973449341675,-0.08992265778575295
X_pca,42,doxorubicin,UMUC1_URINARY_TRACT,197,0.08763132646574046,0.063747329776362,-0.1651676822090165,-0.17397736373854508,-0.046032164596341546,0.07802202416247478,-0.26908342055036555
X_pca,42,doxorubicin,VMCUB1_URINARY_TRACT,478,0.060348269350112616,0.0503943315254316,0.006934990602377483,0.059657712940938315,0.1427912648601325,-0.0805361314556921,0.16196704734732936
X_pca,42,doxorubicin,VMRCRCZ_KIDNEY,300,0.24625721723403904,0.23343846242509414,0.28676439297029105,0.3888722590490851,0.037987533194813274,0.09428885464677705,0.2622977778151051
X_pca,42,doxorubicin,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.04098238674472954,0.03322334456628884,0.03739691596964446,0.06177267797144882,0.12276157550314853,-0.07558681018415744,0.11762801505632402
X_pca,42,doxorubicin,ZR751_BREAST,309,0.014790135476123178,-0.0014674530473732794,-0.006462596689571854,-0.011371085850875129,0.10392579546979795,0.04465764122346902,-0.0006792467641477268
X_pca,42,platin,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.02150857403419626,0.011952993702498915,-0.0010116029791133788,0.02383387223479398,0.021478450085017545,0.0150522202443106,0.1297574176037243
X_pca,42,platin,8305C_THYROID,459,0.07713736063109022,0.0669512387837512,-0.08445022715117309,-0.12274079458316585,-0.22193755421287553,-0.09767181597998813,0.08769504522235316
X_pca,42,platin,A204_SOFT_TISSUE,250,0.055471062105967306,0.03611596091961422,-0.1169602073633178,-0.17609323378111139,-0.10868180290884653,-0.1094104726358713,-0.03844101624377194
X_pca,42,platin,A2058_SKIN,294,0.026151950859180095,0.009244866672707408,0.10527133475985012,0.11051195341153615,0.032026661535210485,-0.06670201245552809,0.09040925599867315
X_pca,42,platin,A375_SKIN,593,0.053962491547604685,0.04590425041939017,-0.09008058689087615,-0.05069119730084184,0.04081555493865781,0.16351963996156638,0.053183989032137585
X_pca,42,platin,ACCMESO1_PLEURA,162,0.046768751384309803,0.016216467774832544,-0.05308364417460176,-0.08164221549784283,-0.050944096556259796,0.018038081649463036,0.16949446765287285
X_pca,42,platin,ASPC1_PANCREAS,290,0.04206067536202018,0.02519554640712618,-0.0934256170284065,-0.0994091679347129,0.1282112092029468,-0.05623339160248777,0.029887971769223455
X_pca,42,platin,BCPAP_THYROID,152,0.091076740088879,0.059949231187813146,-0.03269226826317839,-0.08520460946968372,-0.11753429151374735,-0.008529331108764169,-0.15099633077170072
X_pca,42,platin,BFTC909_KIDNEY,379,0.036920702754854706,0.02401079260411554,0.07390211983391372,0.04636112668807993,-0.2094678208273542,-0.05920551953731962,0.026837691071371683
X_pca,42,platin,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.02564316927003385,-0.0094056375907563,-0.07791300377208521,-0.05892587570054653,-0.07009132420091324,-0.06200419817043486,0.086986558179873
X_pca,42,platin,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.07518350608597013,0.05273650380650341,-0.03035607063162881,-0.07417336148243832,0.09904243488292717,0.08275597582366608,-0.05336267874501503
X_pca,42,platin,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.05046445905086372,0.030845956138691455,-0.12047563376137432,-0.10907901494058318,0.0642840396455877,0.06424164393472094,0.20210084744405854
X_pca,42,platin,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.06789883529471918,0.005758757647700508,-0.056052393857271905,-0.07173789078305663,-0.172289972899729,0.016937669376693765,0.04637560058565663
X_pca,42,platin,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.03712141522882473,0.019927154786482326,-0.006696001481445985,-0.032828338853131,-0.11270757483851193,0.08428193957418613,-0.1267518013839374
X_pca,42,platin,BT474_BREAST,125,0.15782172000285477,0.12243607798616807,-0.24553954768008637,-0.2910103626270694,0.23706912442396308,-0.224547885783732,-0.13493581325762527
X_pca,42,platin,BT549_BREAST,266,0.10295247074397507,0.08570155671982072,0.2189681310927122,0.25563405213023666,0.031911132505845916,0.12600245856774653,-0.03200876052734899
X_pca,42,platin,CAKI2_KIDNEY,278,0.10617213289789296,0.08974147357616302,0.0859835368202761,0.028014342154652306,0.1268871940993845,-0.20160873332427276,-0.12354514613073529
X_pca,42,platin,CALU6_LUNG,258,0.17671663490402578,0.16038164750132788,-0.1455376408702741,-0.21855084727593788,-0.0157895527545333,0.06834502714397979,-0.3722972490233017
X_pca,42,platin,CAMA1_BREAST,291,0.05756060502727456,0.04102658055406894,-0.1738813159403414,-0.1698275104318955,-0.031859906792825875,0.0923543933696547,0.004541059578956068
X_pca,42,platin,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.06539104879679147,0.028595420796665105,-0.05711021107721815,-0.04448037787931822,0.0059681088746289055,-0.044891119715337574,-0.1922141584638509
X_pca,42,platin,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.05749751937988423,0.03786205103363183,-0.12535263918913708,-0.12132356942031979,0.055068386592318365,0.07305395182771124,0.15076710579124403
X_pca,42,platin,COLO741_SKIN,329,0.08139389370447914,0.06717398493829452,-0.13292936777857492,-0.12293458200774078,0.0733243922657519,0.1937501974470812,0.11384206218804649
X_pca,42,platin,COLO792_SKIN,271,0.07901361382221506,0.06163651219621913,-0.004817851101539874,-0.0036460321965835407,0.198212864481586,0.14512937538946302,0.19626003117890284
X_pca,42,platin,COV434_OVARY,88,0.1497667020530521,0.09792320827579915,-0.14427107181853407,-0.2905599070151926,0.07726039942235217,-0.08260649422844986,-0.23252496437272258
X_pca,42,platin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.10238427747125767,0.07379778949263538,-0.15203584551182933,-0.19333506520538452,-0.014558775444605163,0.09184770560992303,0.0052233320841061975
X_pca,42,platin,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.037864330277051717,0.01971082707473193,0.03703274940859877,0.05743548588455348,0.07897040735113234,0.05522401783526798,0.17730672741634532
X_pca,42,platin,EBC1_LUNG,186,0.12528652278168673,0.10098892619228916,-0.2780534199889038,-0.27044955261078996,0.09581750113059409,0.14044035989023881,-0.19270262206020486
X_pca,42,platin,EFE184_ENDOMETRIUM,86,0.2119918916733574,0.1627413849029422,-0.2537195150714656,-0.29634416717769707,-0.020538704655879994,-0.28599732061578126,-0.3999641490876572
X_pca,42,platin,EFM192A_BREAST,333,0.0662733544513695,0.051996188617292605,0.1803375275946176,0.1451958191665071,-0.0163083146634117,0.07141357605233448,0.17084643025828186
X_pca,42,platin,EKVX_LUNG,146,0.03871709893616193,0.004385566755310544,-0.01106495624821569,-0.011211540463919228,-0.03765629066931449,0.17933293616209064,-0.002377259288037976
X_pca,42,platin,FTC133_THYROID,140,0.09326583668203348,0.0594324723791243,-0.12438430512510922,-0.11141081220133352,0.32080208173886426,0.00395356312691052,0.2806811149579538
X_pca,42,platin,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.07889733191102832,0.05400266520592101,0.036023196827295996,-7.147307295065126e-05,0.09083941857260953,0.21643663982173292,0.01659293321367602
X_pca,42,platin,HCC1428_BREAST,127,0.09346514272767503,0.05600502465857071,-0.09769286651668539,-0.1254165147086654,0.014640748031496063,0.1517539362877254,0.1106500651076106
X_pca,42,platin,HCC366_LUNG,202,0.08449727191255851,0.0611426104817564,-0.05722861088402789,-0.07717341177862214,0.15094478347180354,0.12115944307987142,0.17267072651974272
X_pca,42,platin,HCC38_BREAST,200,0.042978082174290555,0.01831256882826715,-0.013935348383709594,-0.021849628176963724,-0.15307582689567242,0.10070715968918173,0.09252522237511741
X_pca,42,platin,HCC56_LARGE_INTESTINE,99,0.056062107961955765,0.005312758927652372,-0.07365491651205937,-0.0585472345161355,0.1703896103896104,0.12272146790865072,0.09124388909380618
X_pca,42,platin,HDQP1_BREAST,64,0.05976010346128835,-0.02129506003342807,0.08704212454212454,0.09445970695970696,-0.12275641025641024,0.06824711821782085,-0.10224593056549884
X_pca,42,platin,HEC151_ENDOMETRIUM,250,0.17673637011775956,0.1598662137677137,-0.1867479838233575,-0.241197026251155,0.20798118369893914,-0.2770458174332371,-0.1923705143447655
X_pca,42,platin,HEC251_ENDOMETRIUM,107,0.1394198311623983,0.0968168525070715,-0.21149075092333783,-0.2855666391558144,0.16831246693704816,-0.14224521135112794,-0.12143744076505385
X_pca,42,platin,HEC6_ENDOMETRIUM,161,0.06682124319983263,0.03671870265789168,-0.18416724177593743,-0.19377657643534585,0.09849608925695882,0.027264649555601317,-0.16758984549558023
X_pca,42,platin,HEP3B217_LIVER,118,0.14998133452198503,0.11203407267028798,-0.3598106778565403,-0.3498929946191957,-0.05984610271748856,0.1489023691045027,0.09467985063185881
X_pca,42,platin,HMC18_BREAST,293,0.06028427633339328,0.043912922262546394,0.187035026488846,0.20758727998439858,-0.022062170045445834,-0.0450085789812153,0.17135947086971856
X_pca,42,platin,HOS_BONE,829,0.03760992072371272,0.031763079415837225,-0.021683009007225505,-0.05755903762056129,0.0768206512524109,0.12473839245635479,-0.09601852779209982
X_pca,42,platin,HS852T_SKIN,162,0.14786643120234733,0.1205544578434482,-0.2347645439136503,-0.2891054957785456,-0.16556796098007087,0.05004957254765159,-0.048807440442636386
X_pca,42,platin,HT1080_SOFT_TISSUE,516,0.12126544615559587,0.11265040151006245,0.015776758442240232,0.09003550853232037,-0.11026027243510655,0.2731634105520491,0.1774927366721757
X_pca,42,platin,HT1197_URINARY_TRACT,74,0.11327566612357576,0.048075347456191686,-0.19040355423917066,-0.22280801783667345,0.006856719733432061,0.14366530914476117,0.05021843761569788
X_pca,42,platin,HT55_LARGE_INTESTINE,211,0.0999715413819886,0.07801962775715898,-0.13362118521735797,-0.13316658341956347,0.20732489365235499,0.1332967980901237,-0.16143746660725064
X_pca,42,platin,HUH28_BILIARY_TRACT,139,0.061757312459122415,0.026485030972623225,-0.07157164257974279,-0.03072750204155593,-0.00998704142276241,0.14340023126758483,-0.06865156765638399
X_pca,42,platin,HUH6_LIVER,338,0.13124300697819946,0.11815931732425666,-0.24959846953437922,-0.29048785128497767,-0.08091115030574038,-0.03009944891503647,-0.07469769289142145
X_pca,42,platin,HUPT3_PANCREAS,136,0.05247336962460447,0.016030037687089327,0.06497304517914221,0.05381918975461347,-0.02855779781498974,-0.04053046702943689,0.20075163488353917
X_pca,42,platin,HUPT4_PANCREAS,56,0.10886650761300265,0.019753158374302915,-0.04176349965823651,-0.05850991114149009,-0.2146958304853042,0.016609706083390293,0.13216220374800022
X_pca,42,platin,IALM_LUNG,322,0.03127328669459406,0.015945332370141396,-0.1234938072840758,-0.11671149552153069,-0.03439035957846429,0.009644152292570604,-0.13900088240977074
X_pca,42,platin,IGR1_SKIN,725,0.07201191821782216,0.06555859358790428,0.17259222961578569,0.2194594984303612,-0.10346813091094983,0.040893629924403874,0.11970814090510502
X_pca,42,platin,IGR37_SKIN,347,0.006610411018461271,-0.007955418732001007,-0.05053755650728645,-0.03021822719554764,0.0007734509583841451,-0.02516938307381886,0.09137367684837387
X_pca,42,platin,IM95_STOMACH,185,0.13981790383948467,0.11579047098583906,-0.320522345627535,-0.3519808118862862,-0.03661915772715212,0.009035889111163656,-0.08787685811178764
X_pca,42,platin,JHH6_LIVER,206,0.06200177748650948,0.038551821923672236,-0.17470186525337972,-0.14937531208854493,0.1346751914121083,-0.012920309884319124,0.012787844032429049
X_pca,42,platin,JHOC5_OVARY,145,0.1332321976189199,0.10205349969154298,0.07411832203428445,0.057886838130710445,0.020177924736262006,0.1915044373228785,0.278852806051674
X_pca,42,platin,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.03880162861021619,0.02175910429479444,-0.05462009736356353,-0.05077140209745627,0.048922151356956,0.016924051876104493,-0.18399636496826677
X_pca,42,platin,KMRC3_KIDNEY,245,0.14765026984960117,0.1298186855368313,0.11923357972468324,0.1310102587705582,0.12437718790035007,0.32883818252781877,-0.08124068101028428
X_pca,42,platin,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.03721769423687438,0.008218227195816441,-0.16157505699873864,-0.18542584835233994,0.06611197977468203,-0.11608491550619013,0.026137887201662734
X_pca,42,platin,KPL1_BREAST,276,0.10707409129642897,0.09053842632043685,0.10198000912943829,0.14301441005843482,0.2510306645167734,-0.057911220090666786,-0.1875818162992018
X_pca,42,platin,KPNSI9S_AUTONOMIC_GANGLIA,129,0.0845164861378539,0.04730170915158782,0.10148759776320126,0.20921655250862775,-0.0527057245080501,0.13295579693743614,0.19918716230836508
X_pca,42,platin,KYSE520_OESOPHAGUS,323,0.10956933643186462,0.09552468874151554,-0.3019322697370139,-0.3053658305554281,0.1469797682612328,0.009160289848869673,0.14139957705371506
X_pca,42,platin,LI7_LIVER,196,0.10993574420514463,0.08651300063159584,-0.19672090650214194,-0.2215041364606963,0.013723912056036788,-0.017431155741061775,-0.06569284608080182
X_pca,42,platin,LMSU_STOMACH,255,0.04308381609076484,0.023868631674916707,-0.08689931681333951,-0.13332833969493427,0.007582358730893933,-0.0066596405842447885,-0.04821770883609439
X_pca,42,platin,LNCAPCLONEFGC_PROSTATE,129,0.07290170691990339,0.03521478443697268,0.11213662790697676,0.1322536508465777,-0.051067754919499116,0.1463457584974705,0.1476549463180235
X_pca,42,platin,LS1034_LARGE_INTESTINE,146,0.06288028634733767,0.02941172514545698,-0.16457845100260318,-0.22500588051939835,0.004748729912371185,-0.049136188317713055,-0.11226301776882677
X_pca,42,platin,LS180_LARGE_INTESTINE,361,0.006731123734837752,-0.007258578747770139,-0.007453717165842783,-0.029646172491965935,0.037757559061946805,0.012521893194261191,-0.04554778314278046
X_pca,42,platin,MCF7_BREAST,143,0.148353484445642,0.11727149482686983,0.18059112249253093,0.22233051943175927,0.08649742276502839,0.039576065992222395,-0.14362208020642803
X_pca,42,platin,MDAMB361_BREAST,135,0.07563063141927573,0.03980236131924764,0.10410717029386704,0.13562012999898646,-0.008140669203004585,0.20169520253551546,0.13821469335057562
X_pca,42,platin,MFE319_ENDOMETRIUM,191,0.11347113549161725,0.08951089591030958,0.11773215761917882,0.1514925797270429,0.022625034444750617,0.19293235251739502,0.327025616651212
X_pca,42,platin,MKN45_STOMACH,118,0.05197743648339059,0.00965500061211344,-0.1673185571490656,-0.1591674777272999,-0.039358116127807055,0.09904114267532502,-0.05046436123530899
X_pca,42,platin,MKN7_STOMACH,258,0.12373897704210202,0.10635284563420722,-0.25811637095683787,-0.29487870186796183,0.10039064233254803,0.07491151485224438,0.12063712450936401
X_pca,42,platin,MSTO211H_PLEURA,297,0.07599061502186977,0.06011416510815626,-0.1385121552125833,-0.17268077598208492,0.02851341274160066,-0.028742990031483343,-0.21429524347376935
X_pca,42,platin,NCIH1299_LUNG,534,0.08041383340807029,0.07170563107291938,0.11122783368152209,0.10448535875173856,0.24662167766436507,0.08548351249531594,0.032088027032273946
X_pca,42,platin,NCIH1373_LUNG,164,0.027589201631966986,-0.003183291987274517,0.060800171942508544,0.04006779762467165,-0.10347285514126751,0.050226832172561194,-0.05730306280684677
X_pca,42,platin,NCIH1435_LUNG,267,0.03148000412943297,0.012925981220035188,-0.10712872257780179,-0.13018019516078919,-0.025283109451125208,0.084854911674952,0.07151063191626303
X_pca,42,platin,NCIH1792_LUNG,111,0.13774238820013907,0.09668250192395522,-0.17669357669357666,-0.21665639253096788,0.10316777816777817,-0.21129828733441358,0.12544835105802823
X_pca,42,platin,NCIH1944_LUNG,414,0.09489052862697578,0.08379850079152207,-0.30445950650893683,-0.2842109335284092,0.08289716397963685,0.04973837628284679,0.004599856886018022
X_pca,42,platin,NCIH2087_LUNG,219,0.13086158136672932,0.11045927107017361,-0.06771740940436069,-0.11890284046884797,-0.1540004798519314,-0.02332033918855885,-0.0720346523136002
X_pca,42,platin,NCIH2110_LUNG,1990,0.06468852737231356,0.06233139160460266,0.1067459816757963,0.11592185340373083,0.12117326278095265,0.16411835132691768,-0.06981245491836184
X_pca,42,platin,NCIH2126_LUNG,264,0.10354038870701632,0.0861671404261446,-0.09028463145990628,-0.033941482541533084,0.135341650959701,0.040111590474260814,0.17843284893855596
X_pca,42,platin,NCIH2170_LUNG,142,0.05292385660622734,0.018104880746162122,-0.23615935354970785,-0.2070186026938334,0.08396009145185053,0.14040977474457395,-0.1046417569523872
X_pca,42,platin,NCIH2228_LUNG,367,0.04577062941938714,0.03255415614264745,0.07978525963856871,0.10394581719834273,0.14769975199115948,0.13543996330373606,0.10728528035108917
X_pca,42,platin,NCIH226_LUNG,235,0.19938158786258886,0.18190083650587685,0.13413415727398278,0.13384079183157635,0.016602402285777692,-0.14366830972908007,-0.3401295785898178
X_pca,42,platin,NCIH2444_LUNG,237,0.05284249809083319,0.03234125346076466,-0.12249418110947448,-0.06845560445950569,0.14290221559552807,0.05240485065014533,-0.00026232410594130193
X_pca,42,platin,NCIH2452_PLEURA,538,0.10171927258545388,0.09327678454584343,-0.19280947429309594,-0.20511082879284817,-0.054641765666903847,0.01671599975474528,0.09499888405582267
X_pca,42,platin,NCIH292_LUNG,213,0.07894348030323517,0.05669573828157415,-0.007152155130797733,0.060269701138348536,-0.10644469887567336,0.1553794953312958,0.13287870857325393
X_pca,42,platin,NCIH358_LUNG,336,0.15040893835958968,0.1375363465165531,-0.0772791649886991,-0.08958465524850229,0.1215320177408844,0.29557932945360227,-0.21073086104242297
X_pca,42,platin,NCIH446_LUNG,196,0.03827712778697823,0.012968631149793408,-0.06541933190905816,-0.02450190535893001,0.0801711703814677,0.08468452387336578,-0.05099913617571946
X_pca,42,platin,NCIH460_LUNG,837,0.008748358952140434,0.002784149318880158,-0.0020684094310176346,0.025730165700148133,0.04194374364056086,0.09382722070085629,-0.03937759618426239
X_pca,42,platin,NCIH522_LUNG,208,0.10308466384056836,0.08088378918315675,0.19606163156216638,0.23831153958927537,-0.06278637457127159,0.2465265681099179,0.2642565313879706
X_pca,42,platin,NCIH650_LUNG,271,0.0902246970724101,0.07305912531905934,-0.0772462914595991,-0.11499823562250198,-0.20665231652316526,-0.0529298162154163,0.010228422612239708
