rep,seed,drug,cell_line,n_cells,within_line_sd,line_mean_pred
X_scGPT,44,doxorubicin,SKNAS_AUTONOMIC_GANGLIA,226,0.05980543441581103,0.39469744911236043
X_scGPT,44,doxorubicin,NCIH2452_PLEURA,538,0.05670027772211156,0.5787061160935788
X_scGPT,44,doxorubicin,COLO741_SKIN,329,0.048310289135698105,0.5846267142375552
X_scGPT,44,doxorubicin,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.033105593850722,0.6185447353609773
X_scGPT,44,doxorubicin,MCF7_BREAST,143,0.08365212625830995,0.6997858956977204
X_scGPT,44,doxorubicin,HT1197_URINARY_TRACT,74,0.022553428766169736,0.7183638778892724
X_scGPT,44,doxorubicin,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.04572992364312577,0.6096790145678692
X_scGPT,44,doxorubicin,HCC38_BREAST,200,0.07184694627757277,0.6431677976250648
X_scGPT,44,doxorubicin,SNU308_BILIARY_TRACT,94,0.05519493482942888,0.5929801070943792
X_scGPT,44,doxorubicin,SW1271_LUNG,115,0.05501157902205255,0.6571932025577711
X_scGPT,44,doxorubicin,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.04133144690316183,0.5601455980333788
X_scGPT,44,doxorubicin,NCIH747_LARGE_INTESTINE,80,0.0705145363907252,0.6633627373725176
X_scGPT,44,doxorubicin,KPNSI9S_AUTONOMIC_GANGLIA,129,0.04871705978886421,0.5696751343649488
X_scGPT,44,doxorubicin,SQ1_LUNG,238,0.0529585187589889,0.696071571161767
X_scGPT,44,doxorubicin,IALM_LUNG,322,0.024691873011572742,0.6531581180806486
X_scGPT,44,doxorubicin,BT474_BREAST,125,0.022459353516295407,0.6637985916137695
X_scGPT,44,doxorubicin,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.06984292738750479,0.4890120546316309
X_scGPT,44,doxorubicin,BT549_BREAST,266,0.048944203215034454,0.5739986272458744
X_scGPT,44,doxorubicin,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.06018611720109449,0.5826547106246015
X_scGPT,44,doxorubicin,SH10TC_STOMACH,351,0.062968517868933,0.5904983338127788
X_scGPT,44,doxorubicin,UMUC1_URINARY_TRACT,197,0.05718508044454504,0.6001644373545186
X_scGPT,44,doxorubicin,LS1034_LARGE_INTESTINE,146,0.028368425390061087,0.6993856572941558
X_scGPT,44,doxorubicin,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.06355115810683032,0.4794335537325076
X_scGPT,44,doxorubicin,NCIH226_LUNG,235,0.057475863543898366,0.6100596140039728
X_scGPT,44,doxorubicin,LNCAPCLONEFGC_PROSTATE,129,0.04858581741883964,0.6019718984300776
X_scGPT,44,doxorubicin,RCC10RGB_KIDNEY,233,0.08458831657790271,0.6547619406245809
X_scGPT,44,doxorubicin,RERFLCAD1_LUNG,243,0.058649324864622,0.6094936312716684
X_scGPT,44,doxorubicin,SKMEL2_SKIN,276,0.050754961624440105,0.5839768762605778
X_scGPT,44,doxorubicin,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.06463709325049859,0.618692742360215
X_scGPT,44,doxorubicin,RCM1_LARGE_INTESTINE,128,0.08084167219406471,0.6175944784190506
X_scGPT,44,doxorubicin,COV434_OVARY,88,0.03849975416171681,0.523881137709726
X_scGPT,44,doxorubicin,SNU1079_BILIARY_TRACT,73,0.08504790688252988,0.668832687890693
X_scGPT,44,doxorubicin,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.02742840050773233,0.6331312157786809
X_scGPT,44,doxorubicin,NCIH1299_LUNG,534,0.04606672927323479,0.5870650741044948
X_scGPT,44,doxorubicin,IGR37_SKIN,347,0.03168889899846218,0.6454984985442258
X_scGPT,44,doxorubicin,BFTC909_KIDNEY,379,0.06464254389210526,0.5334018077259013
X_scGPT,44,doxorubicin,NCIH460_LUNG,837,0.05426204914942304,0.501786728094698
X_scGPT,44,doxorubicin,IGR1_SKIN,725,0.04793172919019988,0.6895404932416719
X_scGPT,44,doxorubicin,VMCUB1_URINARY_TRACT,478,0.027226396281857277,0.6209485696698831
X_scGPT,44,doxorubicin,JHOC5_OVARY,145,0.06388576666675279,0.6925600438282408
X_scGPT,44,doxorubicin,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.03046845777943805,0.6150298278534274
X_scGPT,44,doxorubicin,HT1080_SOFT_TISSUE,516,0.06562231316309998,0.6448351420288863
X_scGPT,44,doxorubicin,LI7_LIVER,196,0.027997224587877307,0.6517925487489117
X_scGPT,44,doxorubicin,A375_SKIN,593,0.06247168813370578,0.48038037706788433
X_scGPT,44,doxorubicin,FTC133_THYROID,140,0.05452621445035385,0.596099057154996
X_scGPT,44,doxorubicin,OVK18_OVARY,178,0.0660273661090573,0.6107446522860045
X_scGPT,44,doxorubicin,ACCMESO1_PLEURA,162,0.04625782191347528,0.61197946689747
X_scGPT,44,doxorubicin,HMC18_BREAST,293,0.046625887800801756,0.5418038323470757
X_scGPT,44,doxorubicin,TOV112D_OVARY,78,0.043111599473614794,0.3913216724609717
X_scGPT,44,doxorubicin,JHH6_LIVER,206,0.057431357746491614,0.5895801594535124
X_scGPT,44,doxorubicin,A2058_SKIN,294,0.07382818994582559,0.6129142094631584
X_scGPT,44,doxorubicin,NCIH2110_LUNG,1990,0.04950450452245601,0.63625502173026
X_scGPT,44,doxorubicin,NCIH650_LUNG,271,0.045441952305428045,0.7021340936752263
X_scGPT,44,doxorubicin,EFE184_ENDOMETRIUM,86,0.02587325022757402,0.7028498372366262
X_scGPT,44,doxorubicin,HUPT3_PANCREAS,136,0.07982308363957011,0.6374094475279836
X_scGPT,44,doxorubicin,MDAMB361_BREAST,135,0.07809407017720522,0.7236260860054581
X_scGPT,44,doxorubicin,BCPAP_THYROID,152,0.02883954332187791,0.6643026533879732
X_scGPT,44,doxorubicin,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.05713309976421073,0.5661420642149331
X_scGPT,44,doxorubicin,EKVX_LUNG,146,0.044307883298014446,0.6014595184832403
X_scGPT,44,doxorubicin,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.08530883987800505,0.5457273166120788
X_scGPT,44,doxorubicin,NCIH2170_LUNG,142,0.025089704726685296,0.6455775285270852
X_scGPT,44,doxorubicin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.04691472464215613,0.5276134714392796
X_scGPT,44,doxorubicin,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.037895241088068944,0.6542494772002101
X_scGPT,44,doxorubicin,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.06374856241655445,0.6674419557226116
X_scGPT,44,doxorubicin,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.05636445423948927,0.5870009255140347
X_scGPT,44,doxorubicin,HCC1428_BREAST,127,0.07134444861935374,0.6601013358183733
X_scGPT,44,doxorubicin,HDQP1_BREAST,64,0.04609941448206975,0.6669363221153617
X_scGPT,44,doxorubicin,OSRC2_KIDNEY,126,0.057263379476891134,0.7406380758399055
X_scGPT,44,doxorubicin,HUPT4_PANCREAS,56,0.07417380534825975,0.6281704109694276
X_scGPT,44,doxorubicin,TCCSUP_URINARY_TRACT,316,0.05946160368124828,0.5506630351271811
X_scGPT,44,doxorubicin,VMRCRCZ_KIDNEY,300,0.04163020500059339,0.6589934157331785
X_scGPT,44,doxorubicin,PK59_PANCREAS,174,0.050978922682324845,0.6122521790622295
X_scGPT,44,doxorubicin,HUH6_LIVER,338,0.03204331157399052,0.6870430021949069
X_scGPT,44,doxorubicin,MSTO211H_PLEURA,297,0.04178885709502689,0.6184196743098173
X_scGPT,44,doxorubicin,HS852T_SKIN,162,0.05938152989786907,0.5654945171173708
X_scGPT,44,doxorubicin,SKMEL30_SKIN,353,0.04610565740845819,0.7002705475763964
X_scGPT,44,doxorubicin,T47D_BREAST,221,0.10428559490386209,0.7151115463869604
X_scGPT,44,doxorubicin,CALU6_LUNG,258,0.04762836897435229,0.5540912593750991
X_scGPT,44,doxorubicin,NCIH522_LUNG,208,0.05388218922364316,0.4386064362927125
X_scGPT,44,doxorubicin,LMSU_STOMACH,255,0.02957981612099847,0.4941688646288479
X_scGPT,44,doxorubicin,SNUC4_LARGE_INTESTINE,467,0.05598995035228111,0.7192528339729064
X_scGPT,44,doxorubicin,RVH421_SKIN,239,0.03063137503434074,0.7041968685812531
X_scGPT,44,doxorubicin,OVSAHO_OVARY,227,0.060305658217464635,0.5451711941395562
X_scGPT,44,doxorubicin,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.046314418109544855,0.542958178913406
X_scGPT,44,doxorubicin,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.04332330753172204,0.6498477728668807
X_scGPT,44,doxorubicin,PC3_PROSTATE,169,0.04090939471803206,0.6549103062533768
X_scGPT,44,doxorubicin,PATU8988S_PANCREAS,244,0.05248917749866124,0.6648114497055773
X_scGPT,44,doxorubicin,OVTOKO_OVARY,209,0.0369167780252233,0.6409328562791268
X_scGPT,44,doxorubicin,TE1_OESOPHAGUS,206,0.026027275667133486,0.6948224578088927
X_scGPT,44,doxorubicin,NCIH2087_LUNG,219,0.07901807258182313,0.6017316661468924
X_scGPT,44,doxorubicin,EFM192A_BREAST,333,0.03177844739616962,0.6088164940073684
X_scGPT,44,doxorubicin,SNU423_LIVER,212,0.02854542591664833,0.693081869831625
X_scGPT,44,doxorubicin,KPL1_BREAST,276,0.05134587566810686,0.6027675380093463
X_scGPT,44,doxorubicin,NCIH358_LUNG,336,0.04516881824125381,0.6292499248825368
X_scGPT,44,doxorubicin,COLO792_SKIN,271,0.034371933679577193,0.671597404893474
X_scGPT,44,doxorubicin,KYSE520_OESOPHAGUS,323,0.04607440240926776,0.5555150336340854
X_scGPT,44,doxorubicin,KMRC3_KIDNEY,245,0.034947936950027673,0.6717278993859583
X_scGPT,44,doxorubicin,MKN7_STOMACH,258,0.046709046667844666,0.5942697476509006
X_scGPT,44,doxorubicin,NCIH1944_LUNG,414,0.03166010519252466,0.5954770609232538
X_scGPT,44,doxorubicin,TE6_OESOPHAGUS,551,0.0390751198707592,0.5112998473665892
X_scGPT,44,doxorubicin,ZR751_BREAST,309,0.07382083596351227,0.5943129369356099
X_scGPT,44,doxorubicin,PANC0203_PANCREAS,506,0.06464775000890027,0.5915303540677421
X_scGPT,44,doxorubicin,SW1990_PANCREAS,307,0.04945768008300216,0.6277920408629439
X_scGPT,44,doxorubicin,RD_SOFT_TISSUE,261,0.04040310428421883,0.5351697667805171
X_scGPT,44,doxorubicin,NCIH1792_LUNG,111,0.02860201370955936,0.6661224998869337
X_scGPT,44,doxorubicin,PK45H_PANCREAS,271,0.02802379230709526,0.7038101795854603
X_scGPT,44,doxorubicin,LS180_LARGE_INTESTINE,361,0.060472988399145236,0.6761994938110711
X_scGPT,44,doxorubicin,RERFLCAI_LUNG,763,0.05310945144255196,0.657058041342589
X_scGPT,44,doxorubicin,CAMA1_BREAST,291,0.06237580747675746,0.6162231016609677
X_scGPT,44,doxorubicin,SNU449_LIVER,282,0.047054209171851914,0.6072701054050568
X_scGPT,44,doxorubicin,A204_SOFT_TISSUE,250,0.031982803808573664,0.5968230948448181
X_scGPT,44,doxorubicin,MKN45_STOMACH,118,0.09271021305481324,0.6977471620854685
X_scGPT,44,doxorubicin,HEP3B217_LIVER,118,0.03600457971335172,0.6167990292532969
X_scGPT,44,doxorubicin,HOS_BONE,829,0.033729263861771566,0.6254064732279507
X_scGPT,44,doxorubicin,EBC1_LUNG,186,0.07456079390246541,0.6219602949837203
X_scGPT,44,doxorubicin,NCIH292_LUNG,213,0.04959653648633007,0.5671396424792742
X_scGPT,44,doxorubicin,OUMS23_LARGE_INTESTINE,107,0.07028699614431815,0.557627113065987
X_scGPT,44,doxorubicin,HEC151_ENDOMETRIUM,250,0.024166361570864846,0.6851193232536316
X_scGPT,44,doxorubicin,NCIH1373_LUNG,164,0.053168565227860724,0.6354030149012078
X_scGPT,44,doxorubicin,TE9_OESOPHAGUS,248,0.0445274706756012,0.5471502017349966
X_scGPT,44,doxorubicin,HCC56_LARGE_INTESTINE,99,0.05934825571203443,0.7341808514161543
X_scGPT,44,doxorubicin,HT55_LARGE_INTESTINE,211,0.07487884443155975,0.7939561532007009
X_scGPT,44,doxorubicin,RT4_URINARY_TRACT,106,0.051778357093597314,0.6229899550946254
X_scGPT,44,doxorubicin,SKES1_BONE,91,0.06243782599703036,0.3993891657708765
X_scGPT,44,doxorubicin,NCIH1435_LUNG,267,0.04994113335981518,0.6162567973583378
X_scGPT,44,doxorubicin,8305C_THYROID,459,0.02475014096272176,0.6809675342896405
X_scGPT,44,doxorubicin,NCIH2228_LUNG,367,0.05016681884794128,0.6606230993199413
X_scGPT,44,doxorubicin,TE10_OESOPHAGUS,219,0.030907054468201918,0.6726596148591063
X_scGPT,44,doxorubicin,ASPC1_PANCREAS,290,0.02044836185388475,0.7352764826396416
X_scGPT,44,doxorubicin,HCC366_LUNG,202,0.04588410747414278,0.6689096457592332
X_scGPT,44,doxorubicin,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.05833143060361954,0.5742690523840347
X_scGPT,44,doxorubicin,HEC6_ENDOMETRIUM,161,0.0405902891424461,0.6403963687997427
X_scGPT,44,doxorubicin,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.03891549032220293,0.5488152900296781
X_scGPT,44,doxorubicin,NCIH2444_LUNG,237,0.052097375669004145,0.6959834317617779
X_scGPT,44,doxorubicin,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.03520678214272714,0.6832629778122498
X_scGPT,44,doxorubicin,OAW28_OVARY,161,0.08644888610986572,0.6375613764206075
X_scGPT,44,doxorubicin,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.04061137052236163,0.5255384215332092
X_scGPT,44,doxorubicin,SKMEL5_SKIN,297,0.02555124595514908,0.7128648007357562
X_scGPT,44,doxorubicin,OVCAR4_OVARY,283,0.05308990305503483,0.6837748099552869
X_scGPT,44,doxorubicin,UACC257_SKIN,239,0.04134046058366473,0.6305319300256513
X_scGPT,44,doxorubicin,ONCODG1_OVARY,270,0.05318293791519959,0.5856657838379895
X_scGPT,44,doxorubicin,HUH28_BILIARY_TRACT,139,0.0385314527719935,0.5697633145953254
X_scGPT,44,doxorubicin,IM95_STOMACH,185,0.027674467144942694,0.7073143453211398
X_scGPT,44,doxorubicin,TE14_OESOPHAGUS,474,0.03597875096884994,0.5325244762600726
X_scGPT,44,doxorubicin,CAKI2_KIDNEY,278,0.019619771446319868,0.7306400393839363
X_scGPT,44,doxorubicin,SU8686_PANCREAS,82,0.045308506650495343,0.6768378041139463
X_scGPT,44,doxorubicin,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.04055796395198972,0.35537798652935665
X_scGPT,44,doxorubicin,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.036819476315756765,0.5013697699496621
X_scGPT,44,platin,NCIH2126_LUNG,264,0.0103605443097875,0.9885074758168423
X_scGPT,44,platin,SW579_THYROID,217,0.013130488280368427,1.0064465398063307
X_scGPT,44,platin,NCIH446_LUNG,196,0.018487710576222817,1.012977632941032
X_scGPT,44,platin,HEC251_ENDOMETRIUM,107,0.03171994605053201,1.0192931522832853
X_scGPT,44,platin,MFE319_ENDOMETRIUM,191,0.02377653145631977,0.989962119394572
X_scGPT,44,platin,SKNAS_AUTONOMIC_GANGLIA,226,0.017988039077568956,1.0062326409120474
X_scGPT,44,platin,NCIH2452_PLEURA,538,0.017950688952541923,1.007714401058105
X_scGPT,44,platin,COLO741_SKIN,329,0.019499805401879823,1.041795888207966
X_scGPT,44,platin,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.010731827247105951,0.9911852936412013
X_scGPT,44,platin,MCF7_BREAST,143,0.015428437473532949,0.980788407625852
X_scGPT,44,platin,HT1197_URINARY_TRACT,74,0.009360604841838071,0.9702671677679628
X_scGPT,44,platin,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.013477996826302525,0.9737017801009029
X_scGPT,44,platin,HCC38_BREAST,200,0.0378039162660236,1.0566221460700036
X_scGPT,44,platin,SNU308_BILIARY_TRACT,94,0.014524539008321293,0.9605916491214265
X_scGPT,44,platin,SW1271_LUNG,115,0.018388106585325286,0.9505180193030316
X_scGPT,44,platin,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.01536800138183799,0.9584339728643154
X_scGPT,44,platin,NCIH747_LARGE_INTESTINE,80,0.05266646136201255,0.985511238873005
X_scGPT,44,platin,KPNSI9S_AUTONOMIC_GANGLIA,129,0.02527043495026465,1.0088590166365454
X_scGPT,44,platin,SQ1_LUNG,238,0.020205985017012863,0.9884148250107004
X_scGPT,44,platin,IALM_LUNG,322,0.010416649579501867,0.9680316070592181
X_scGPT,44,platin,BT474_BREAST,125,0.007165990720237874,0.9964637546539307
X_scGPT,44,platin,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.04001305527451647,0.971567547409297
X_scGPT,44,platin,BT549_BREAST,266,0.019918817248165435,0.9604455140748418
X_scGPT,44,platin,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.04410981511671949,0.9471000874792779
X_scGPT,44,platin,SH10TC_STOMACH,351,0.049729418289853125,0.984788152736816
X_scGPT,44,platin,UMUC1_URINARY_TRACT,197,0.01986561424584908,0.9555967483423689
X_scGPT,44,platin,LS1034_LARGE_INTESTINE,146,0.009740035206859125,0.9901653324088006
X_scGPT,44,platin,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.028086153262314954,0.9784135716717418
X_scGPT,44,platin,NCIH226_LUNG,235,0.023190422197762232,0.9620094073579667
X_scGPT,44,platin,LNCAPCLONEFGC_PROSTATE,129,0.027357301582293197,0.928236323271611
X_scGPT,44,platin,RCC10RGB_KIDNEY,233,0.06394533698081653,0.9787815980645208
X_scGPT,44,platin,RERFLCAD1_LUNG,243,0.0694550964809799,0.9589780412093112
X_scGPT,44,platin,SKMEL2_SKIN,276,0.013193746886808414,0.9853995120611744
X_scGPT,44,platin,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.022233241123570464,1.0007283346306892
X_scGPT,44,platin,RCM1_LARGE_INTESTINE,128,0.05396349159286274,1.023275036830455
X_scGPT,44,platin,COV434_OVARY,88,0.011187612410434122,0.9739597548138011
X_scGPT,44,platin,SNU1079_BILIARY_TRACT,73,0.017066138963179822,0.9641146692511153
X_scGPT,44,platin,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.012122273502528053,0.9569246247410774
X_scGPT,44,platin,NCIH1299_LUNG,534,0.019218733082664884,0.9871941357292933
X_scGPT,44,platin,IGR37_SKIN,347,0.02193551299910245,1.1095151370471767
X_scGPT,44,platin,BFTC909_KIDNEY,379,0.04032126491862375,0.9637253614717549
X_scGPT,44,platin,NCIH460_LUNG,837,0.019819804387322455,1.0100587689036251
X_scGPT,44,platin,IGR1_SKIN,725,0.030763775527992508,1.1149322614998654
X_scGPT,44,platin,VMCUB1_URINARY_TRACT,478,0.01189912106874502,0.9652216621522625
X_scGPT,44,platin,JHOC5_OVARY,145,0.0398133001078512,1.0167025241358527
X_scGPT,44,platin,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.01132377685840096,0.9732478874300438
X_scGPT,44,platin,HT1080_SOFT_TISSUE,516,0.03651961534692693,1.0123552057401155
X_scGPT,44,platin,LI7_LIVER,196,0.012079068241615774,0.9922972954049403
X_scGPT,44,platin,A375_SKIN,593,0.026521023022388866,1.0399409699399798
X_scGPT,44,platin,FTC133_THYROID,140,0.014600883853982624,1.0159971786396844
X_scGPT,44,platin,OVK18_OVARY,178,0.029420865595075476,1.0715871078244756
X_scGPT,44,platin,ACCMESO1_PLEURA,162,0.020324024017653188,0.962578413663087
X_scGPT,44,platin,HMC18_BREAST,293,0.01705389828984654,0.9903745575976454
X_scGPT,44,platin,TOV112D_OVARY,78,0.017592901554218946,0.9816762537528307
X_scGPT,44,platin,JHH6_LIVER,206,0.018587262615025014,1.0046599313472082
X_scGPT,44,platin,A2058_SKIN,294,0.04206078232963905,1.0628341136335515
X_scGPT,44,platin,NCIH2110_LUNG,1990,0.015092804790660672,0.9701538828749153
X_scGPT,44,platin,NCIH650_LUNG,271,0.04259265541814903,0.9948914697689324
X_scGPT,44,platin,EFE184_ENDOMETRIUM,86,0.0098858704434222,0.9805702608685161
X_scGPT,44,platin,HUPT3_PANCREAS,136,0.06122255125820237,0.960743219975163
X_scGPT,44,platin,MDAMB361_BREAST,135,0.01902999281803776,1.018405066596137
X_scGPT,44,platin,BCPAP_THYROID,152,0.012795731454489806,0.9588633199271402
X_scGPT,44,platin,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.018767837141639827,0.9490302503108978
X_scGPT,44,platin,EKVX_LUNG,146,0.017534439499165486,0.9877965952435585
X_scGPT,44,platin,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.02679683474280686,1.019666509863771
X_scGPT,44,platin,NCIH2170_LUNG,142,0.011831056349513397,0.9721153441449286
X_scGPT,44,platin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.011937505433220006,0.9791421802497349
X_scGPT,44,platin,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.015267143827886583,0.9698054566979408
X_scGPT,44,platin,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.020697436049573633,0.988108412972812
X_scGPT,44,platin,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.02127439641283189,0.9624277191950863
X_scGPT,44,platin,HCC1428_BREAST,127,0.0377794286938016,1.1112675929632712
X_scGPT,44,platin,HDQP1_BREAST,64,0.017258235024783904,1.0087768053635955
X_scGPT,44,platin,OSRC2_KIDNEY,126,0.021622975025781623,1.0167030346772028
X_scGPT,44,platin,HUPT4_PANCREAS,56,0.08231052922261786,0.9192637194480214
X_scGPT,44,platin,TCCSUP_URINARY_TRACT,316,0.017050892714618213,1.0013228164443486
X_scGPT,44,platin,VMRCRCZ_KIDNEY,300,0.024558448349065908,0.9638327372074127
X_scGPT,44,platin,PK59_PANCREAS,174,0.06358773937390556,0.9297242760658264
X_scGPT,44,platin,HUH6_LIVER,338,0.011834499328572267,0.9717107528060146
X_scGPT,44,platin,MSTO211H_PLEURA,297,0.020228678759972744,0.9330002633409468
X_scGPT,44,platin,HS852T_SKIN,162,0.01971043120329734,1.011710888809628
X_scGPT,44,platin,SKMEL30_SKIN,353,0.022737222958382187,0.9740035322840424
X_scGPT,44,platin,T47D_BREAST,221,0.02633752867858101,0.9910239547625925
X_scGPT,44,platin,CALU6_LUNG,258,0.021436046741345322,0.9934736365495727
X_scGPT,44,platin,NCIH522_LUNG,208,0.02303910795621283,0.9597716787113593
X_scGPT,44,platin,LMSU_STOMACH,255,0.017325088832472288,0.9607938350415697
X_scGPT,44,platin,SNUC4_LARGE_INTESTINE,467,0.04981082008280768,0.9751522313859274
X_scGPT,44,platin,RVH421_SKIN,239,0.020619433765072408,0.9795732854799246
X_scGPT,44,platin,OVSAHO_OVARY,227,0.02616985408269848,1.000257125509993
X_scGPT,44,platin,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.020855699952275084,0.9584899560319191
X_scGPT,44,platin,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.021909292906285092,0.9275014026183881
X_scGPT,44,platin,PC3_PROSTATE,169,0.018366927145969755,0.9464043174269636
X_scGPT,44,platin,PATU8988S_PANCREAS,244,0.027271422981527974,0.9498387826759307
X_scGPT,44,platin,OVTOKO_OVARY,209,0.022407636906658677,0.9733897909593354
X_scGPT,44,platin,TE1_OESOPHAGUS,206,0.011854506958166275,0.9687323984011863
X_scGPT,44,platin,NCIH2087_LUNG,219,0.05786823544422075,0.8964854473392713
X_scGPT,44,platin,EFM192A_BREAST,333,0.03092402499179369,0.9840018754606848
X_scGPT,44,platin,SNU423_LIVER,212,0.011900584876036019,0.9390375678831676
X_scGPT,44,platin,KPL1_BREAST,276,0.025320714623011786,1.0037656869145408
X_scGPT,44,platin,NCIH358_LUNG,336,0.014586971207804566,0.940578419005587
X_scGPT,44,platin,COLO792_SKIN,271,0.034120200803569437,1.013572313688778
X_scGPT,44,platin,KYSE520_OESOPHAGUS,323,0.015666602558748622,0.9461778031414139
X_scGPT,44,platin,KMRC3_KIDNEY,245,0.018462486470718697,0.9128132228948632
X_scGPT,44,platin,MKN7_STOMACH,258,0.04578486409129585,0.9240781017976214
X_scGPT,44,platin,NCIH1944_LUNG,414,0.014321347826957034,0.9599091093897244
X_scGPT,44,platin,TE6_OESOPHAGUS,551,0.013585630253324819,0.9505332003055164
X_scGPT,44,platin,ZR751_BREAST,309,0.01647807139068701,0.9661077517521806
X_scGPT,44,platin,PANC0203_PANCREAS,506,0.017423854870085704,0.9608269238424867
X_scGPT,44,platin,SW1990_PANCREAS,307,0.05331843505725884,0.9094802515902815
X_scGPT,44,platin,RD_SOFT_TISSUE,261,0.017328004280258286,0.9452143884709968
X_scGPT,44,platin,NCIH1792_LUNG,111,0.012455363901598385,0.9545382868062269
X_scGPT,44,platin,PK45H_PANCREAS,271,0.011678826559656344,0.9517450717542444
X_scGPT,44,platin,LS180_LARGE_INTESTINE,361,0.021752926559460654,0.9724111198718528
X_scGPT,44,platin,RERFLCAI_LUNG,763,0.05788734303760275,0.9181412198284195
X_scGPT,44,platin,CAMA1_BREAST,291,0.026250967551967402,1.0016690498774814
X_scGPT,44,platin,SNU449_LIVER,282,0.014223064145084724,0.9737757222449526
X_scGPT,44,platin,A204_SOFT_TISSUE,250,0.011943838005468051,0.9787501595020294
X_scGPT,44,platin,MKN45_STOMACH,118,0.017983753813653598,0.923338411218029
X_scGPT,44,platin,HEP3B217_LIVER,118,0.014997398890747892,0.9174429779335603
X_scGPT,44,platin,HOS_BONE,829,0.012960248272420408,0.9390935593692471
X_scGPT,44,platin,EBC1_LUNG,186,0.023494178010610545,0.9562246613605048
X_scGPT,44,platin,NCIH292_LUNG,213,0.01835505493132786,0.965024837585682
X_scGPT,44,platin,OUMS23_LARGE_INTESTINE,107,0.06900842251617217,0.9429474372730077
X_scGPT,44,platin,HEC151_ENDOMETRIUM,250,0.011174627762368553,0.9712230243682861
X_scGPT,44,platin,NCIH1373_LUNG,164,0.016185078855599343,0.9493899817873792
X_scGPT,44,platin,TE9_OESOPHAGUS,248,0.010847562721001278,0.9607939450971542
X_scGPT,44,platin,HCC56_LARGE_INTESTINE,99,0.02285859158158607,0.9681244059042498
X_scGPT,44,platin,HT55_LARGE_INTESTINE,211,0.01778802752505076,0.9469520992012386
X_scGPT,44,platin,RT4_URINARY_TRACT,106,0.04153719433294836,0.8875101169325271
X_scGPT,44,platin,SKES1_BONE,91,0.020802924484779817,0.9624658881962954
X_scGPT,44,platin,NCIH1435_LUNG,267,0.020881391838512692,0.9634318394160896
X_scGPT,44,platin,8305C_THYROID,459,0.010974516117390623,0.9571388287222203
X_scGPT,44,platin,NCIH2228_LUNG,367,0.01710795303242408,0.9646344607142726
X_scGPT,44,platin,TE10_OESOPHAGUS,219,0.009971265624017485,0.9585343572102725
X_scGPT,44,platin,ASPC1_PANCREAS,290,0.008084345724038227,0.9665196024138352
X_scGPT,44,platin,HCC366_LUNG,202,0.049396637808385165,0.9299168985078831
X_scGPT,44,platin,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.041880034709301794,0.8816058548553934
X_scGPT,44,platin,HEC6_ENDOMETRIUM,161,0.01221853344001347,0.9320299014541673
X_scGPT,44,platin,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.014080124510334266,0.9375432605544726
X_scGPT,44,platin,NCIH2444_LUNG,237,0.02068521188217066,0.9605298379302528
X_scGPT,44,platin,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.012370817958446632,0.9470178189419084
