rep,seed_a,seed_b,drug,cell_line,n_cells,rho,p,significant
X_scGPT,42,43,paclitaxel,RERFLCAD1_LUNG,243,0.9001766296848263,2.8632757390195622e-89,True
X_scGPT,42,43,paclitaxel,RERFLCAI_LUNG,763,0.9553133815907866,0.0,True
X_scGPT,42,43,paclitaxel,RT4_URINARY_TRACT,106,0.9342519585862912,1.1191168803728011e-48,True
X_scGPT,42,43,paclitaxel,RVH421_SKIN,239,0.9676470588235292,4.8390727318452374e-144,True
X_scGPT,42,43,paclitaxel,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.6184325561746197,3.5554674370245095e-96,True
X_scGPT,42,43,paclitaxel,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.8419214081368724,4.0522488890906037e-129,True
X_scGPT,42,43,paclitaxel,SH10TC_STOMACH,351,0.8782856032856033,3.53801249342186e-114,True
X_scGPT,42,43,paclitaxel,SKES1_BONE,91,0.645102723363593,2.56486061302168e-12,True
X_scGPT,42,43,paclitaxel,SKMEL2_SKIN,276,0.9507392873960133,1.07969005172692e-141,True
X_scGPT,42,43,paclitaxel,SKMEL30_SKIN,353,0.9592489753248623,4.863529324353307e-195,True
X_scGPT,42,43,paclitaxel,SKMEL5_SKIN,297,0.8990430332712213,4.031731413325474e-108,True
X_scGPT,42,43,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,226,0.500102140267436,5.258899512285056e-16,True
X_scGPT,42,43,paclitaxel,SNU1079_BILIARY_TRACT,73,0.9667715660866347,4.2645924307265885e-44,True
X_scGPT,42,43,paclitaxel,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.9626878475439176,7.927658619473064e-108,True
X_scGPT,42,43,paclitaxel,SNU308_BILIARY_TRACT,94,0.9796553841707908,2.8732082680160483e-66,True
X_scGPT,42,43,paclitaxel,SNU423_LIVER,212,0.9924583717992476,1.0286063123090902e-193,True
X_scGPT,42,43,paclitaxel,SNU449_LIVER,282,0.9677342109776351,5.892566558826433e-170,True
X_scGPT,42,43,paclitaxel,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.9890243624096736,1.235275523787369e-196,True
X_scGPT,42,43,paclitaxel,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.976564983258498,6.6303959226263694e-254,True
X_scGPT,42,43,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.8169052516686955,2.354588056565956e-21,True
X_scGPT,42,43,paclitaxel,SNUC4_LARGE_INTESTINE,467,0.9649804448032568,1.0974188994819531e-272,True
X_scGPT,42,43,paclitaxel,SQ1_LUNG,238,0.9771981882101924,3.9649103975637315e-161,True
X_scGPT,42,43,paclitaxel,SU8686_PANCREAS,82,0.9672184673653965,1.100000510105251e-49,True
X_scGPT,42,43,paclitaxel,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.983410776414576,1.3901213464393971e-95,True
X_scGPT,42,43,paclitaxel,SW1271_LUNG,115,0.9760041032115522,5.936402649167089e-77,True
X_scGPT,42,43,paclitaxel,SW1990_PANCREAS,307,0.9056556587692821,5.650345578608588e-116,True
X_scGPT,42,43,paclitaxel,SW579_THYROID,217,0.9393370350014327,3.5327860621713828e-102,True
X_scGPT,42,43,paclitaxel,T47D_BREAST,221,0.9614161672985202,4.953307994007815e-125,True
X_scGPT,42,43,paclitaxel,TCCSUP_URINARY_TRACT,316,0.9631076453262295,2.3418240529761895e-181,True
X_scGPT,42,43,paclitaxel,TE10_OESOPHAGUS,219,0.9900567824785497,3.9360089186509373e-187,True
X_scGPT,42,43,paclitaxel,TE14_OESOPHAGUS,474,0.9812098769953227,0.0,True
X_scGPT,42,43,paclitaxel,TE1_OESOPHAGUS,206,0.9859636840353206,7.320388483285574e-161,True
X_scGPT,42,43,paclitaxel,TE6_OESOPHAGUS,551,0.8188622196078993,9.033509609023394e-135,True
X_scGPT,42,43,paclitaxel,TE9_OESOPHAGUS,248,0.8453497941091779,3.126512223106547e-69,True
X_scGPT,42,43,paclitaxel,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.8468765617191405,2.3798789443346515e-33,True
X_scGPT,42,43,paclitaxel,TOV112D_OVARY,78,0.6710378229365571,8.92887608627604e-12,True
X_scGPT,42,43,paclitaxel,UACC257_SKIN,239,0.9690482050560808,2.7686229224591193e-146,True
X_scGPT,42,43,paclitaxel,UMUC1_URINARY_TRACT,197,0.9728864319147135,2.987468853491464e-126,True
X_scGPT,42,43,paclitaxel,VMCUB1_URINARY_TRACT,478,0.9833608378287372,0.0,True
X_scGPT,42,43,paclitaxel,VMRCRCZ_KIDNEY,300,0.8465378504205602,6.86728159513609e-84,True
X_scGPT,42,43,paclitaxel,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.987696209408569,0.0,True
X_scGPT,42,43,paclitaxel,ZR751_BREAST,309,0.9639853413107404,6.1532290456742726e-179,True
X_scGPT,42,43,gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.893660664291583,5.296452251957218e-182,True
X_scGPT,42,43,gemcitabine,8305C_THYROID,459,0.9521513282232074,1.0580602944007113e-237,True
X_scGPT,42,43,gemcitabine,A204_SOFT_TISSUE,250,0.7801810588969422,9.62881539593402e-53,True
X_scGPT,42,43,gemcitabine,A2058_SKIN,294,0.7565650673639519,4.176249286480268e-56,True
X_scGPT,42,43,gemcitabine,A375_SKIN,593,0.857216483692032,8.666151663072928e-173,True
X_scGPT,42,43,gemcitabine,ACCMESO1_PLEURA,162,0.8194933110910705,7.921833164524309e-41,True
X_scGPT,42,43,gemcitabine,ASPC1_PANCREAS,290,0.925223597312035,1.5549837956191303e-123,True
X_scGPT,42,43,gemcitabine,BCPAP_THYROID,152,0.9662073961686451,1.624391895418413e-90,True
X_scGPT,42,43,gemcitabine,BFTC909_KIDNEY,379,0.718147611773497,1.2392571087985667e-61,True
X_scGPT,42,43,gemcitabine,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.9115218075893559,2.396162661761204e-57,True
X_scGPT,42,43,gemcitabine,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.8238145676347273,5.653408575148926e-54,True
X_scGPT,42,43,gemcitabine,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.8864972755066236,1.343790472353842e-84,True
X_scGPT,42,43,gemcitabine,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.9013775971093043,9.546024703698743e-31,True
X_scGPT,42,43,gemcitabine,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.8476999252352269,1.7787503692388105e-80,True
X_scGPT,42,43,gemcitabine,BT474_BREAST,125,0.8639078341013823,9.533979843677385e-39,True
X_scGPT,42,43,gemcitabine,BT549_BREAST,266,0.9532811252213639,1.4596640285638783e-139,True
X_scGPT,42,43,gemcitabine,CAKI2_KIDNEY,278,0.9530717970966461,1.505820722779842e-145,True
X_scGPT,42,43,gemcitabine,CALU6_LUNG,258,0.9483704628785923,5.599255100346291e-130,True
X_scGPT,42,43,gemcitabine,CAMA1_BREAST,291,0.7398190397810558,5.7528784085099076e-52,True
X_scGPT,42,43,gemcitabine,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.9602993236143276,8.455576819964961e-75,True
X_scGPT,42,43,gemcitabine,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.6665902225410751,2.8002986108190144e-33,True
X_scGPT,42,43,gemcitabine,COLO741_SKIN,329,0.7399406250210611,1.4613633588404338e-58,True
X_scGPT,42,43,gemcitabine,COLO792_SKIN,271,0.7687757759930541,1.8758611698665117e-54,True
X_scGPT,42,43,gemcitabine,COV434_OVARY,88,0.771230319467437,7.445159543533399e-19,True
X_scGPT,42,43,gemcitabine,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.9193642243170899,2.00680097575115e-67,True
X_scGPT,42,43,gemcitabine,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.7706364710705931,7.271488734098244e-55,True
X_scGPT,42,43,gemcitabine,EBC1_LUNG,186,0.8715066973131489,3.8504980499967574e-59,True
X_scGPT,42,43,gemcitabine,EFE184_ENDOMETRIUM,86,0.9679984904948346,1.6499239357163653e-52,True
X_scGPT,42,43,gemcitabine,EFM192A_BREAST,333,0.9314571768218691,1.0889220915241293e-147,True
X_scGPT,42,43,gemcitabine,EKVX_LUNG,146,0.8728119306295972,5.234171756610114e-47,True
X_scGPT,42,43,gemcitabine,FTC133_THYROID,140,0.860510375893814,1.4871441420972646e-42,True
X_scGPT,42,43,gemcitabine,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.9150093000826672,9.794561243981197e-77,True
X_scGPT,42,43,gemcitabine,HCC1428_BREAST,127,0.9336567304086988,6.948851873542013e-58,True
X_scGPT,42,43,gemcitabine,HCC366_LUNG,202,0.8541851538289628,5.164061758633745e-59,True
X_scGPT,42,43,gemcitabine,HCC38_BREAST,200,0.9004875121878048,7.844481051023658e-74,True
X_scGPT,42,43,gemcitabine,HCC56_LARGE_INTESTINE,99,0.8451700680272108,1.9429091235159835e-28,True
X_scGPT,42,43,gemcitabine,HDQP1_BREAST,64,0.9135073260073258,3.3420135129041893e-26,True
X_scGPT,42,43,gemcitabine,HEC151_ENDOMETRIUM,250,0.9729559832957325,3.85869768170247e-160,True
X_scGPT,42,43,gemcitabine,HEC251_ENDOMETRIUM,107,0.9182781794314152,2.377720371203776e-44,True
X_scGPT,42,43,gemcitabine,HEC6_ENDOMETRIUM,161,0.9643230963883139,5.499323182210598e-94,True
X_scGPT,42,43,gemcitabine,HEP3B217_LIVER,118,0.8114666988046848,3.934181577322392e-29,True
X_scGPT,42,43,gemcitabine,HMC18_BREAST,293,0.903352953692581,2.6754775773867916e-109,True
X_scGPT,42,43,gemcitabine,HOS_BONE,829,0.9562246257806176,0.0,True
X_scGPT,42,43,gemcitabine,HS852T_SKIN,162,0.8399770803078352,1.2369740675504528e-44,True
X_scGPT,42,43,gemcitabine,HT1080_SOFT_TISSUE,516,0.8269182410811806,6.603318807313521e-131,True
X_scGPT,42,43,gemcitabine,HT1197_URINARY_TRACT,74,0.9089522399111439,2.2557160907423795e-29,True
X_scGPT,42,43,gemcitabine,HT55_LARGE_INTESTINE,211,0.9619320141541371,5.1403149012932056e-120,True
X_scGPT,42,43,gemcitabine,HUH28_BILIARY_TRACT,139,0.8732472407167432,6.531311340030939e-45,True
X_scGPT,42,43,gemcitabine,HUH6_LIVER,338,0.9494911072840175,1.7074815247225304e-171,True
X_scGPT,42,43,gemcitabine,HUPT3_PANCREAS,136,0.9047564524593291,8.138360975613875e-52,True
X_scGPT,42,43,gemcitabine,HUPT4_PANCREAS,56,0.8911825017088175,1.7515281880058496e-20,True
X_scGPT,42,43,gemcitabine,IALM_LUNG,322,0.9694683322547353,1.0406403305834931e-197,True
X_scGPT,42,43,gemcitabine,IGR1_SKIN,725,0.8397913809635523,2.8481016859298196e-194,True
X_scGPT,42,43,gemcitabine,IGR37_SKIN,347,0.8513486422819474,5.520174688988266e-99,True
X_scGPT,42,43,gemcitabine,IM95_STOMACH,185,0.92408172548425,1.151120726400975e-78,True
X_scGPT,42,43,gemcitabine,JHH6_LIVER,206,0.8731583770037785,6.904252640209126e-66,True
X_scGPT,42,43,gemcitabine,JHOC5_OVARY,145,0.940060620374744,5.421919800189518e-69,True
X_scGPT,42,43,gemcitabine,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.8625692744816722,6.428405956312177e-87,True
X_scGPT,42,43,gemcitabine,KMRC3_KIDNEY,245,0.9335718773715006,1.3989297887733768e-110,True
X_scGPT,42,43,gemcitabine,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.8739125000294794,1.921389112185954e-55,True
X_scGPT,42,43,gemcitabine,KPL1_BREAST,276,0.892664773619098,3.993360893546028e-97,True
X_scGPT,42,43,gemcitabine,KPNSI9S_AUTONOMIC_GANGLIA,129,0.8181127012522362,1.3093739397445782e-32,True
X_scGPT,42,43,gemcitabine,KYSE520_OESOPHAGUS,323,0.9126731292567879,4.408734187077116e-127,True
X_scGPT,42,43,gemcitabine,LI7_LIVER,196,0.9498107403836193,3.6905189539008855e-100,True
X_scGPT,42,43,gemcitabine,LMSU_STOMACH,255,0.8582221225104215,1.5276894546026933e-75,True
X_scGPT,42,43,gemcitabine,LNCAPCLONEFGC_PROSTATE,129,0.9195829606440074,1.1407495336668965e-53,True
X_scGPT,42,43,gemcitabine,LS1034_LARGE_INTESTINE,146,0.9170023039919796,1.2012342701982357e-59,True
X_scGPT,42,43,gemcitabine,LS180_LARGE_INTESTINE,361,0.8720897547736743,9.000464468862392e-114,True
X_scGPT,42,43,gemcitabine,MCF7_BREAST,143,0.8945672871729209,1.808774500716851e-51,True
X_scGPT,42,43,gemcitabine,MDAMB361_BREAST,135,0.8313823041654474,4.795184089958678e-36,True
X_scGPT,42,43,gemcitabine,MFE319_ENDOMETRIUM,191,0.8240407136952327,8.022371951741473e-49,True
X_scGPT,42,43,gemcitabine,MKN45_STOMACH,118,0.9689575960762401,1.5146774779014556e-72,True
X_scGPT,42,43,gemcitabine,MKN7_STOMACH,258,0.9233696770571261,9.863196836166968e-109,True
X_scGPT,42,43,gemcitabine,MSTO211H_PLEURA,297,0.955760214149476,4.0889855752428793e-159,True
X_scGPT,42,43,gemcitabine,NCIH1299_LUNG,534,0.8874268853190233,2.2515437442726812e-181,True
X_scGPT,42,43,gemcitabine,NCIH1373_LUNG,164,0.9270387550501271,3.2700150418687666e-71,True
X_scGPT,42,43,gemcitabine,NCIH1435_LUNG,267,0.8876770157827908,1.540630232572763e-91,True
X_scGPT,42,43,gemcitabine,NCIH1792_LUNG,111,0.95012285012285,2.7990882938370984e-57,True
X_scGPT,42,43,gemcitabine,NCIH1944_LUNG,414,0.9163124759275022,3.8647885133961127e-166,True
X_scGPT,42,43,gemcitabine,NCIH2087_LUNG,219,0.8662252790567483,1.2737313989466656e-67,True
X_scGPT,42,43,gemcitabine,NCIH2110_LUNG,1990,0.9357675567780365,0.0,True
X_scGPT,42,43,gemcitabine,NCIH2126_LUNG,264,0.9449223565013791,2.1365834482410453e-129,True
X_scGPT,42,43,gemcitabine,NCIH2170_LUNG,142,0.9554224618653748,2.3526162694867987e-76,True
X_scGPT,42,43,gemcitabine,NCIH2228_LUNG,367,0.9195362312366843,2.04680405739194e-150,True
X_scGPT,42,43,gemcitabine,NCIH226_LUNG,235,0.9350300979222723,3.3555817192257444e-107,True
X_scGPT,42,43,gemcitabine,NCIH2444_LUNG,237,0.9139967078871882,2.43904590050545e-94,True
X_scGPT,42,43,gemcitabine,NCIH2452_PLEURA,538,0.8454893116270864,1.8512799765697422e-148,True
X_scGPT,42,43,gemcitabine,NCIH292_LUNG,213,0.8888563261068793,9.304866227075832e-74,True
X_scGPT,42,43,gemcitabine,NCIH358_LUNG,336,0.9488478548335053,1.3631717529159792e-169,True
X_scGPT,42,43,gemcitabine,NCIH446_LUNG,196,0.8419606499374448,3.488783937481227e-54,True
X_scGPT,42,43,gemcitabine,NCIH460_LUNG,837,0.9054592425136732,0.0,True
X_scGPT,42,43,gemcitabine,NCIH522_LUNG,208,0.8678249667952185,8.518295647529486e-65,True
X_scGPT,42,43,gemcitabine,NCIH650_LUNG,271,0.8975888141234355,5.5217383794433296e-98,True
X_scGPT,42,43,gemcitabine,NCIH747_LARGE_INTESTINE,80,0.9198781059540553,9.610118360320702e-34,True
X_scGPT,42,43,gemcitabine,OAW28_OVARY,161,0.9397889348976307,2.4371930037905046e-76,True
X_scGPT,42,43,gemcitabine,ONCODG1_OVARY,270,0.9099795607621503,9.260450424770244e-105,True
X_scGPT,42,43,gemcitabine,OSRC2_KIDNEY,126,0.8327889013873268,6.119083952931235e-34,True
X_scGPT,42,43,gemcitabine,OUMS23_LARGE_INTESTINE,107,0.9592958325986011,8.877067724135771e-60,True
X_scGPT,42,43,gemcitabine,OVCAR4_OVARY,283,0.9575373449629435,4.122328686526412e-154,True
X_scGPT,42,43,gemcitabine,OVK18_OVARY,178,0.87171797018711,1.0283519359413198e-56,True
X_scGPT,42,43,gemcitabine,OVSAHO_OVARY,227,0.9041157726486503,2.3974238653690216e-85,True
X_scGPT,42,43,gemcitabine,OVTOKO_OVARY,209,0.7951813959663778,3.6955596078051753e-47,True
X_scGPT,42,43,gemcitabine,PANC0203_PANCREAS,506,0.7850550787005638,3.286294162875777e-107,True
X_scGPT,42,43,gemcitabine,PATU8988S_PANCREAS,244,0.7596363621344104,2.032114657528703e-47,True
X_scGPT,42,43,gemcitabine,PC3_PROSTATE,169,0.9543856595892796,6.970289141238833e-90,True
X_scGPT,42,43,gemcitabine,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.8867468248185011,3.0051883729360874e-69,True
X_scGPT,42,43,gemcitabine,PK45H_PANCREAS,271,0.9639232568796277,5.940018972603346e-157,True
X_scGPT,42,43,gemcitabine,PK59_PANCREAS,174,0.9151615934394486,4.4581598231825357e-70,True
X_scGPT,42,43,gemcitabine,RCC10RGB_KIDNEY,233,0.8560562076175514,1.9011409450850154e-68,True
X_scGPT,42,43,gemcitabine,RCM1_LARGE_INTESTINE,128,0.8267659311481415,1.4152873537211238e-33,True
X_scGPT,42,43,gemcitabine,RD_SOFT_TISSUE,261,0.9631245739432104,5.485599862349358e-150,True
X_scGPT,42,43,gemcitabine,RERFLCAD1_LUNG,243,0.7251953213205076,3.0818957764286007e-41,True
X_scGPT,42,43,gemcitabine,RERFLCAI_LUNG,763,0.896323964475861,2.623095624427348e-271,True
X_scGPT,42,43,gemcitabine,RT4_URINARY_TRACT,106,0.8333677607879689,7.747769601779108e-29,True
X_scGPT,42,43,gemcitabine,RVH421_SKIN,239,0.8706638303857107,2.773095849903454e-75,True
X_scGPT,42,43,gemcitabine,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.8576251286449817,2.64557871181395e-261,True
X_scGPT,42,43,gemcitabine,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.9140385961179943,8.835306263637373e-188,True
X_scGPT,42,43,gemcitabine,SH10TC_STOMACH,351,0.8187942612942612,1.9890423316659616e-86,True
X_scGPT,42,43,gemcitabine,SKES1_BONE,91,0.8955725433986303,2.3357513257498675e-33,True
X_scGPT,42,43,gemcitabine,SKMEL2_SKIN,276,0.9406418287410284,6.658217619992756e-131,True
X_scGPT,42,43,gemcitabine,SKMEL30_SKIN,353,0.9480904922369129,5.048863811271344e-177,True
X_scGPT,42,43,gemcitabine,SKMEL5_SKIN,297,0.771618781685896,3.2678538697443294e-60,True
X_scGPT,42,43,gemcitabine,SKNAS_AUTONOMIC_GANGLIA,226,0.8639013423778149,5.850377383790133e-69,True
X_scGPT,42,43,gemcitabine,SNU1079_BILIARY_TRACT,73,0.9765210415895349,2.2252592384561185e-49,True
X_scGPT,42,43,gemcitabine,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.9066275123847088,6.349317704015035e-72,True
X_scGPT,42,43,gemcitabine,SNU308_BILIARY_TRACT,94,0.9343279268865369,2.6703304158791513e-43,True
X_scGPT,42,43,gemcitabine,SNU423_LIVER,212,0.9743158944726212,3.047813877696799e-138,True
X_scGPT,42,43,gemcitabine,SNU449_LIVER,282,0.9316220839093522,2.1124803101056382e-125,True
X_scGPT,42,43,gemcitabine,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.9502800513085037,7.468342800835511e-121,True
X_scGPT,42,43,gemcitabine,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.9687128423914265,1.4324202030375372e-230,True
X_scGPT,42,43,gemcitabine,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.902858822047773,9.870312242506044e-32,True
X_scGPT,42,43,gemcitabine,SNUC4_LARGE_INTESTINE,467,0.9216778846595685,1.2191831843092602e-193,True
X_scGPT,42,43,gemcitabine,SQ1_LUNG,238,0.9040928166192594,2.0845192566269032e-89,True
X_scGPT,42,43,gemcitabine,SU8686_PANCREAS,82,0.922769669463763,3.553055338125917e-35,True
X_scGPT,42,43,gemcitabine,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.951079243728255,1.9800564672537423e-66,True
X_scGPT,42,43,gemcitabine,SW1271_LUNG,115,0.9724295746863412,1.3739655628120656e-73,True
X_scGPT,42,43,gemcitabine,SW1990_PANCREAS,307,0.8691021567051458,1.4966477359039983e-95,True
X_scGPT,42,43,gemcitabine,SW579_THYROID,217,0.8097645588767223,5.5333060653406835e-52,True
X_scGPT,42,43,gemcitabine,T47D_BREAST,221,0.9007126418891124,1.5010350668737084e-81,True
X_scGPT,42,43,gemcitabine,TCCSUP_URINARY_TRACT,316,0.8563849226948698,1.9064221267414577e-92,True
X_scGPT,42,43,gemcitabine,TE10_OESOPHAGUS,219,0.9546665600329043,1.7986553007233263e-116,True
X_scGPT,42,43,gemcitabine,TE14_OESOPHAGUS,474,0.9490369352073954,3.946100487905134e-239,True
X_scGPT,42,43,gemcitabine,TE1_OESOPHAGUS,206,0.9344679069416274,9.600211958581876e-94,True
X_scGPT,42,43,gemcitabine,TE6_OESOPHAGUS,551,0.8528239707897248,2.4633590348240912e-157,True
X_scGPT,42,43,gemcitabine,TE9_OESOPHAGUS,248,0.903250982249489,1.1517056545043581e-92,True
X_scGPT,42,43,gemcitabine,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.9100219121208627,1.0391088697172782e-45,True
X_scGPT,42,43,gemcitabine,TOV112D_OVARY,78,0.9228872393429355,1.56316397865306e-33,True
X_scGPT,42,43,gemcitabine,UACC257_SKIN,239,0.961298829155093,5.518400393621961e-135,True
X_scGPT,42,43,gemcitabine,UMUC1_URINARY_TRACT,197,0.935983161146323,1.1758371142887113e-90,True
X_scGPT,42,43,gemcitabine,VMCUB1_URINARY_TRACT,478,0.9666608048277379,4.440882248071661e-284,True
X_scGPT,42,43,gemcitabine,VMRCRCZ_KIDNEY,300,0.807180524228047,1.7234907139132146e-70,True
X_scGPT,42,43,gemcitabine,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.9638290159278924,0.0,True
X_scGPT,42,43,gemcitabine,ZR751_BREAST,309,0.908893236422206,6.154327854143752e-119,True
X_scGPT,42,43,imatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.8970954688578597,1.763777205439502e-185,True
X_scGPT,42,43,imatinib,8305C_THYROID,459,0.9412603570635264,6.680831849788616e-218,True
X_scGPT,42,43,imatinib,A204_SOFT_TISSUE,250,0.7548318062366204,1.2672072852474261e-47,True
X_scGPT,42,43,imatinib,A2058_SKIN,294,0.8636710610662963,3.5872767868154815e-89,True
X_scGPT,42,43,imatinib,A375_SKIN,593,0.7133189362708794,1.3229513750827128e-93,True
X_scGPT,42,43,imatinib,ACCMESO1_PLEURA,162,0.7834681841083548,3.511123485232443e-35,True
X_scGPT,42,43,imatinib,ASPC1_PANCREAS,290,0.973003246174152,9.770216220153703e-186,True
X_scGPT,42,43,imatinib,BCPAP_THYROID,152,0.8747667767002235,2.3409199521214425e-49,True
X_scGPT,42,43,imatinib,BFTC909_KIDNEY,379,0.6805132884982905,3.659793776986208e-53,True
X_scGPT,42,43,imatinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.7414698472681467,7.413303781734522e-27,True
X_scGPT,42,43,imatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.5409871371661967,8.161765058158857e-18,True
X_scGPT,42,43,imatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.782799737542307,6.7559800325711195e-53,True
X_scGPT,42,43,imatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.5414408310749773,8.980425471535012e-08,True
X_scGPT,42,43,imatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.6329549782694839,1.0063214160679575e-33,True
X_scGPT,42,43,imatinib,BT474_BREAST,125,0.6924546850998463,1.8672318672203712e-19,True
X_scGPT,42,43,imatinib,BT549_BREAST,266,0.8985929951017039,9.766139916051461e-97,True
X_scGPT,42,43,imatinib,CAKI2_KIDNEY,278,0.9519272203059725,3.8669701744863026e-144,True
X_scGPT,42,43,imatinib,CALU6_LUNG,258,0.5423290192994292,1.9753514284170473e-21,True
X_scGPT,42,43,imatinib,CAMA1_BREAST,291,0.7246740914248426,5.897580827129812e-49,True
X_scGPT,42,43,imatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.9139419104069536,1.8839750899727018e-53,True
X_scGPT,42,43,imatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.599394627012452,1.0964696639962795e-25,True
X_scGPT,42,43,imatinib,COLO741_SKIN,329,0.3188581268238767,1.6423463901640072e-09,True
X_scGPT,42,43,imatinib,COLO792_SKIN,271,0.813951595398307,1.0569764073632662e-65,True
X_scGPT,42,43,imatinib,COV434_OVARY,88,0.8490895001937235,7.339771618338106e-26,True
X_scGPT,42,43,imatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.507057708613896,2.4769510271528083e-12,True
X_scGPT,42,43,imatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.7408569085690857,1.0430451864164534e-48,True
X_scGPT,42,43,imatinib,EBC1_LUNG,186,0.6163924490300202,3.786576776817754e-21,True
X_scGPT,42,43,imatinib,EFE184_ENDOMETRIUM,86,0.9530732581725553,1.1686348258615159e-45,True
X_scGPT,42,43,imatinib,EFM192A_BREAST,333,0.7096880806930588,1.3810340385129313e-52,True
X_scGPT,42,43,imatinib,EKVX_LUNG,146,0.8275572864951365,3.125787175811623e-38,True
X_scGPT,42,43,imatinib,FTC133_THYROID,140,0.7586888543876147,9.199048066762873e-28,True
X_scGPT,42,43,imatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.8620969964177458,5.378990595860175e-58,True
X_scGPT,42,43,imatinib,HCC1428_BREAST,127,0.9230291526059242,5.373873457576925e-54,True
X_scGPT,42,43,imatinib,HCC366_LUNG,202,0.8631172285672064,1.4857530095710814e-61,True
X_scGPT,42,43,imatinib,HCC38_BREAST,200,0.8992559813995351,2.4894765843866724e-73,True
X_scGPT,42,43,imatinib,HCC56_LARGE_INTESTINE,99,0.6994681508967223,4.0275525559169545e-16,True
X_scGPT,42,43,imatinib,HDQP1_BREAST,64,0.7549908424908424,2.8655819384934963e-13,True
X_scGPT,42,43,imatinib,HEC151_ENDOMETRIUM,250,0.9416141698267172,1.525739135268279e-119,True
X_scGPT,42,43,imatinib,HEC251_ENDOMETRIUM,107,0.7108975489331687,4.8202042798203965e-18,True
X_scGPT,42,43,imatinib,HEC6_ENDOMETRIUM,161,0.8240970784449048,2.1617449361933252e-41,True
X_scGPT,42,43,imatinib,HEP3B217_LIVER,118,0.7940756485123386,3.8332139156775265e-27,True
X_scGPT,42,43,imatinib,HMC18_BREAST,293,0.8985946428690698,2.0343574618303199e-106,True
X_scGPT,42,43,imatinib,HOS_BONE,829,0.822097010267956,8.393400267248283e-205,True
X_scGPT,42,43,imatinib,HS852T_SKIN,162,0.7471777306399873,1.71729230352454e-30,True
X_scGPT,42,43,imatinib,HT1080_SOFT_TISSUE,516,0.8683032673325336,6.29537572800407e-159,True
X_scGPT,42,43,imatinib,HT1197_URINARY_TRACT,74,0.9603406145871897,5.6520741480068555e-42,True
X_scGPT,42,43,imatinib,HT55_LARGE_INTESTINE,211,0.7617685006578864,1.4291793748405004e-41,True
X_scGPT,42,43,imatinib,HUH28_BILIARY_TRACT,139,0.8752178381518387,2.394316889547997e-45,True
X_scGPT,42,43,imatinib,HUH6_LIVER,338,0.8363749398083097,4.861203449695316e-90,True
X_scGPT,42,43,imatinib,HUPT3_PANCREAS,136,0.8517627975764513,9.713606988995401e-40,True
X_scGPT,42,43,imatinib,HUPT4_PANCREAS,56,0.8937799043062201,9.440979237492779e-21,True
X_scGPT,42,43,imatinib,IALM_LUNG,322,0.9242354997132625,3.782866057223179e-136,True
