rep,seed,drug,line_a,line_b,n_a,n_b,gap,auroc,p,recovered_gap_frac,significant
X_pca,42,doxorubicin,COLO741_SKIN,HCC56_LARGE_INTESTINE,329,99,0.042578816413879395,0.023487151146725616,1.0,-5.96509764365001,False
X_pca,42,doxorubicin,JHH6_LIVER,COLO741_SKIN,206,329,0.01665443181991577,0.9413196801133178,1.5669860955290862e-66,13.026847728564476,True
X_pca,42,doxorubicin,KPL1_BREAST,COLO741_SKIN,276,329,0.015850961208343506,0.966939782388441,1.4920213602331555e-87,14.427319216321571,True
X_pca,42,doxorubicin,COLO741_SKIN,SNU449_LIVER,329,282,0.014001607894897461,0.08524650240358705,1.0,-12.17752100656397,False
X_pca,42,doxorubicin,COLO792_SKIN,DETROIT562_UPPER_AERODIGESTIVE_TRACT,271,163,0.03940087556838989,0.49586851696737827,0.5574932693299239,-0.04388113821433248,False
X_pca,42,doxorubicin,EKVX_LUNG,COLO792_SKIN,146,271,0.05842232704162598,0.6934741950159228,3.511627632663874e-11,1.3908411353532955,True
X_pca,42,doxorubicin,KYSE520_OESOPHAGUS,COLO792_SKIN,323,271,0.052914321422576904,0.6642294905921196,2.5986744645970414e-12,1.1490956074497032,True
X_pca,42,doxorubicin,LMSU_STOMACH,COLO792_SKIN,255,271,0.04526722431182861,0.4179437088488532,0.9994336249466493,-0.7192864187140299,False
X_pca,42,doxorubicin,MFE319_ENDOMETRIUM,COLO792_SKIN,191,271,0.01461482048034668,0.5176291029926006,0.2593510063294344,0.5615017473307716,False
X_pca,42,doxorubicin,NCIH1299_LUNG,COLO792_SKIN,534,271,0.011755645275115967,0.6061680279724145,4.1568463578460604e-07,3.571036181303354,True
X_pca,42,doxorubicin,COLO792_SKIN,NCIH1944_LUNG,271,414,0.01464778184890747,0.43839242740253487,0.9968282233185847,-1.8124160031986865,False
X_pca,42,doxorubicin,COLO792_SKIN,ONCODG1_OVARY,271,270,0.06023705005645752,0.09449227825611589,1.0,-3.252903923430081,False
X_pca,42,doxorubicin,TM31_CENTRAL_NERVOUS_SYSTEM,COLO792_SKIN,116,271,0.029852449893951416,0.5361369130932688,0.13002247515477017,0.3630188215430804,False
X_pca,42,doxorubicin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,GOS3_CENTRAL_NERVOUS_SYSTEM,163,191,0.024792253971099854,0.24681206436899752,0.9999999999999999,-4.547692514938134,False
X_pca,42,doxorubicin,MFE319_ENDOMETRIUM,DETROIT562_UPPER_AERODIGESTIVE_TRACT,191,163,0.05401569604873657,0.5161404297690554,0.30045863649613114,0.1199149958970024,False
X_pca,42,doxorubicin,NCIH1299_LUNG,DETROIT562_UPPER_AERODIGESTIVE_TRACT,534,163,0.05115652084350586,0.6164265526986972,3.3408983243680044e-06,0.7868181549827663,True
X_pca,42,doxorubicin,NCIH1944_LUNG,DETROIT562_UPPER_AERODIGESTIVE_TRACT,414,163,0.024753093719482422,0.5650988411724608,0.007417605747698954,1.002659273584323,True
X_pca,42,doxorubicin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,ONCODG1_OVARY,163,270,0.020836174488067627,0.07268802544876164,1.0,-9.321115126442507,False
X_pca,42,doxorubicin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,OVSAHO_OVARY,163,227,0.030012786388397217,0.2526688467879247,1.0,-2.9376076666566635,False
X_pca,42,doxorubicin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,SNU899_UPPER_AERODIGESTIVE_TRACT,163,83,0.06019777059555054,0.7887500923941163,6.713924215768946e-14,1.532958224005699,True
X_pca,42,doxorubicin,EFM192A_BREAST,DKMG_CENTRAL_NERVOUS_SYSTEM,333,271,0.05227583646774292,0.8186562946710548,1.0064040079462871e-41,2.2343989832380977,True
X_pca,42,doxorubicin,DKMG_CENTRAL_NERVOUS_SYSTEM,HCC38_BREAST,271,200,0.0178530216217041,0.14896678966789667,1.0,-9.041495974843432,False
X_pca,42,doxorubicin,IGR1_SKIN,DKMG_CENTRAL_NERVOUS_SYSTEM,725,271,0.0040280818939208984,0.8372922763710395,9.234952793824324e-61,32.10054033059215,True
X_pca,42,doxorubicin,JHOC5_OVARY,DKMG_CENTRAL_NERVOUS_SYSTEM,145,271,0.002391517162322998,0.7644484031047207,2.9943931435191794e-19,44.52412900219848,True
X_pca,42,doxorubicin,NCIH650_LUNG,DKMG_CENTRAL_NERVOUS_SYSTEM,271,271,0.032490313053131104,0.7112239757083918,8.75616259070029e-18,2.4494636274053043,True
X_pca,42,doxorubicin,NCIH747_LARGE_INTESTINE,DKMG_CENTRAL_NERVOUS_SYSTEM,80,271,0.04052257537841797,0.9461715867158672,3.7031785467945074e-34,5.415858662156402,True
X_pca,42,doxorubicin,OUMS23_LARGE_INTESTINE,DKMG_CENTRAL_NERVOUS_SYSTEM,107,271,0.030888617038726807,0.7770803876263062,2.327321963832839e-17,3.0342794097119508,True
X_pca,42,doxorubicin,PK59_PANCREAS,DKMG_CENTRAL_NERVOUS_SYSTEM,174,271,0.03883838653564453,0.9649446494464945,6.722028702253226e-62,6.596808083940208,True
X_pca,42,doxorubicin,DKMG_CENTRAL_NERVOUS_SYSTEM,RT4_URINARY_TRACT,271,106,0.044255226850509644,0.22418714753185268,1.0,-2.2465332590799356,False
X_pca,42,doxorubicin,FTC133_THYROID,EBC1_LUNG,140,186,0.05450481176376343,0.7690476190476191,4.533753681980387e-17,1.812872320747623,True
X_pca,42,doxorubicin,EBC1_LUNG,HS852T_SKIN,186,162,0.04695391654968262,0.12226204699322979,1.0,-3.199564040654968,False
X_pca,42,doxorubicin,NCIH1435_LUNG,EBC1_LUNG,267,186,0.035919904708862305,0.5064636945753292,0.4075629940208054,0.06836956046278081,False
X_pca,42,doxorubicin,EBC1_LUNG,NCIH2228_LUNG,186,367,0.03869205713272095,0.13168380651021067,1.0,-3.3499764384814914,False
X_pca,42,doxorubicin,EBC1_LUNG,NCIH446_LUNG,186,196,0.001984924077987671,0.7528527540048278,6.418270495930097e-18,44.77364981813062,True
X_pca,42,doxorubicin,IALM_LUNG,EFE184_ENDOMETRIUM,322,86,0.028524577617645264,0.1836631518127979,1.0,-5.3720077418842305,False
X_pca,42,doxorubicin,HCC366_LUNG,EFM192A_BREAST,202,333,0.033376991748809814,0.6564534831861565,6.350057727636588e-10,1.4381088919227802,True
X_pca,42,doxorubicin,EFM192A_BREAST,IGR1_SKIN,333,725,0.04824775457382202,0.4519664492078285,0.9940051709740247,-0.2590489350165811,False
X_pca,42,doxorubicin,EFM192A_BREAST,JHOC5_OVARY,333,145,0.04988431930541992,0.5291084187635912,0.15576202970951442,0.20697600666835694,False
X_pca,42,doxorubicin,MKN7_STOMACH,EFM192A_BREAST,258,333,0.05793642997741699,0.6739181041506623,1.9703438867561412e-13,0.9560734381606174,True
X_pca,42,doxorubicin,EFM192A_BREAST,NCIH650_LUNG,333,271,0.019785523414611816,0.6168567091076316,3.8325363125748884e-07,1.8812358412161665,True
X_pca,42,doxorubicin,EFM192A_BREAST,NCIH747_LARGE_INTESTINE,333,80,0.011753261089324951,0.1918168168168168,1.0,-8.734551563555975,False
X_pca,42,doxorubicin,EFM192A_BREAST,OUMS23_LARGE_INTESTINE,333,107,0.021387219429016113,0.5840139204625185,0.004454114292105581,1.0791669881614494,True
X_pca,42,doxorubicin,EFM192A_BREAST,PK59_PANCREAS,333,174,0.013437449932098389,0.12578095336716028,1.0,-10.374312620215969,False
X_pca,42,doxorubicin,SW1990_PANCREAS,EFM192A_BREAST,307,333,0.030330300331115723,0.8635345443163033,2.995995125864176e-57,4.619435598572587,True
X_pca,42,doxorubicin,HEP3B217_LIVER,EKVX_LUNG,118,146,0.022285640239715576,0.2985256559089854,0.9999999908935714,-3.1494810262928805,False
X_pca,42,doxorubicin,EKVX_LUNG,KYSE520_OESOPHAGUS,146,323,0.005508005619049072,0.5680478391789304,0.009116865410174306,3.7132426452068112,True
X_pca,42,doxorubicin,EKVX_LUNG,LMSU_STOMACH,146,255,0.013155102729797363,0.7771689497716895,1.238461421935841e-20,8.651872788126047,True
X_pca,42,doxorubicin,EKVX_LUNG,MFE319_ENDOMETRIUM,146,191,0.0438075065612793,0.692318726242559,7.210362205091931e-10,1.6675208011150304,True
X_pca,42,doxorubicin,EKVX_LUNG,NCIH1299_LUNG,146,534,0.04666668176651001,0.6103586270586424,2.1549517786304182e-05,0.8416356075425109,True
X_pca,42,doxorubicin,PATU8988S_PANCREAS,EKVX_LUNG,244,146,0.0031087398529052734,0.9840556927913766,5.893406374878376e-58,106.36457361018228,True
X_pca,42,doxorubicin,EKVX_LUNG,TM31_CENTRAL_NERVOUS_SYSTEM,146,116,0.02856987714767456,0.6938474256022673,3.566121433157402e-08,2.46480494570878,True
X_pca,42,doxorubicin,VMRCRCZ_KIDNEY,EKVX_LUNG,300,146,0.05731552839279175,0.8258675799086758,2.7401134287846947e-29,2.5689010884717067,True
X_pca,42,doxorubicin,HEC251_ENDOMETRIUM,FTC133_THYROID,107,140,0.04537934064865112,0.3322429906542056,0.9999968697009485,-1.3873363275795294,False
X_pca,42,doxorubicin,LS180_LARGE_INTESTINE,FTC133_THYROID,361,140,0.029324233531951904,0.810427384250099,1.9287651523381532e-27,3.693168060092821,True
X_pca,42,doxorubicin,FTC133_THYROID,NCIH1435_LUNG,140,267,0.018584907054901123,0.7780898876404494,1.4815135730995152e-20,5.184553046869618,True
X_pca,42,doxorubicin,NCIH2444_LUNG,FTC133_THYROID,237,140,0.007007241249084473,0.1735985533453888,1.0,-16.381135272020778,False
X_pca,42,doxorubicin,NCIH2452_PLEURA,FTC133_THYROID,538,140,0.017477989196777344,0.3997742963356346,0.9998723818693847,-1.7903477366633238,False
X_pca,42,doxorubicin,FTC133_THYROID,NCIH446_LUNG,140,196,0.0564897358417511,0.9137390670553935,1.4795399577428106e-38,3.3224187966332686,True
X_pca,42,doxorubicin,NCIH460_LUNG,FTC133_THYROID,837,140,0.015909850597381592,0.11385048643113159,1.0,-10.11388253228796,False
X_pca,42,doxorubicin,TCCSUP_URINARY_TRACT,FTC133_THYROID,316,140,0.0065811872482299805,0.37237793851717904,0.9999931977979635,-6.680879124142048,False
X_pca,42,doxorubicin,GOS3_CENTRAL_NERVOUS_SYSTEM,HUH28_BILIARY_TRACT,191,139,0.04083031415939331,0.677049983050209,1.9842108226884053e-08,1.9696579212427259,True
X_pca,42,doxorubicin,GOS3_CENTRAL_NERVOUS_SYSTEM,IGR37_SKIN,191,347,0.047107160091400146,0.7693770086153567,2.152814555226228e-25,2.762608295648823,True
X_pca,42,doxorubicin,NCIH1944_LUNG,GOS3_CENTRAL_NERVOUS_SYSTEM,414,191,0.049545347690582275,0.3129853049042669,0.9999999999999322,-1.7747100977916612,False
X_pca,42,doxorubicin,ONCODG1_OVARY,GOS3_CENTRAL_NERVOUS_SYSTEM,270,191,0.0039560794830322266,0.6982547993019197,2.000082972130816e-13,20.59332572425035,True
X_pca,42,doxorubicin,GOS3_CENTRAL_NERVOUS_SYSTEM,OVSAHO_OVARY,191,227,0.005220532417297363,0.5549738219895288,0.026386734424426534,4.708668475859679,False
X_pca,42,doxorubicin,GOS3_CENTRAL_NERVOUS_SYSTEM,SNU899_UPPER_AERODIGESTIVE_TRACT,191,83,0.035405516624450684,0.9145272188229358,5.647161573886916e-28,5.790855066141961,True
X_pca,42,doxorubicin,HCC1428_BREAST,HCC366_LUNG,127,202,0.06024426221847534,0.6996569735713729,5.386307916162058e-10,1.1189520010513798,True
X_pca,42,doxorubicin,HUPT3_PANCREAS,HCC1428_BREAST,136,127,0.011873602867126465,0.4221283001389532,0.9854723409819244,-2.46525640297074,False
X_pca,42,doxorubicin,HCC1428_BREAST,MKN7_STOMACH,127,258,0.035684823989868164,0.6842458646157602,2.0524844105433935e-09,1.6819111842783252,True
X_pca,42,doxorubicin,OAW28_OVARY,HCC1428_BREAST,161,127,0.0029931068420410156,0.10524771360101727,1.0,-43.415407455734865,False
X_pca,42,doxorubicin,SH10TC_STOMACH,HCC1428_BREAST,351,127,0.01978623867034912,0.6877537743679476,1.7600141229925696e-10,2.9572060293244573,True
X_pca,42,doxorubicin,MKN7_STOMACH,HCC366_LUNG,258,202,0.024559438228607178,0.5165016501650165,0.27178081260348586,0.30097321912902175,False
X_pca,42,doxorubicin,HCC366_LUNG,NCIH650_LUNG,202,271,0.05316251516342163,0.7344452157392861,1.3026567759178104e-18,1.6030276999200785,True
X_pca,42,doxorubicin,HCC366_LUNG,NCIH747_LARGE_INTESTINE,202,80,0.045130252838134766,0.3379950495049505,0.9999889032060204,-1.2111546682685785,False
X_pca,42,doxorubicin,HCC366_LUNG,OUMS23_LARGE_INTESTINE,202,107,0.05476421117782593,0.7308688812806514,1.2171338512438388e-11,1.2979303137435936,True
X_pca,42,doxorubicin,HCC366_LUNG,PK59_PANCREAS,202,174,0.0468144416809082,0.25036986457266414,1.0,-1.9524863378167412,False
X_pca,42,doxorubicin,HCC366_LUNG,SW1990_PANCREAS,202,307,0.003046691417694092,0.2521527397039378,1.0,-30.23250727343783,False
X_pca,42,doxorubicin,HCC38_BREAST,HUPT4_PANCREAS,200,56,0.0503518283367157,0.4376785714285714,0.9230951774379996,-0.32498766476399105,False
X_pca,42,doxorubicin,IGR1_SKIN,HCC38_BREAST,725,200,0.021881103515625,0.42310344827586205,0.9995711376130608,-1.4676781643010877,False
X_pca,42,doxorubicin,JHOC5_OVARY,HCC38_BREAST,145,200,0.0202445387840271,0.36986206896551727,0.999981683207719,-2.713709858805744,False
X_pca,42,doxorubicin,NCIH650_LUNG,HCC38_BREAST,271,200,0.050343334674835205,0.30014760147601477,0.999999999999941,-1.6255217019956345,False
X_pca,42,doxorubicin,NCIH747_LARGE_INTESTINE,HCC38_BREAST,80,200,0.05837559700012207,0.66440625,8.668655531949241e-06,0.9943627256529628,True
X_pca,42,doxorubicin,OUMS23_LARGE_INTESTINE,HCC38_BREAST,107,200,0.04874163866043091,0.3180373831775701,0.9999999259262631,-1.3888192994073099,False
X_pca,42,doxorubicin,PK59_PANCREAS,HCC38_BREAST,174,200,0.05669140815734863,0.7384770114942528,8.766703778605831e-16,1.6720586454830655,True
X_pca,42,doxorubicin,HCC38_BREAST,RT4_URINARY_TRACT,200,106,0.026402205228805542,0.66,2.060681002183942e-06,2.3481820395817707,True
X_pca,42,doxorubicin,HCC56_LARGE_INTESTINE,HDQP1_BREAST,99,64,0.02206510305404663,0.8462752525252525,4.5220840772833033e-14,6.0061237511019785,True
X_pca,42,doxorubicin,JHH6_LIVER,HCC56_LARGE_INTESTINE,206,99,0.059233248233795166,0.3705011277826812,0.9998753295193061,-0.6251902645937996,False
X_pca,42,doxorubicin,KPL1_BREAST,HCC56_LARGE_INTESTINE,276,99,0.0584297776222229,0.39053579270970573,0.9993876377016229,-0.43299703081385366,False
X_pca,42,doxorubicin,HCC56_LARGE_INTESTINE,PANC0203_PANCREAS,99,506,0.04765850305557251,0.9785403441529924,1.2468070100162332e-51,4.50143922223162,True
X_pca,42,doxorubicin,SNU449_LIVER,HCC56_LARGE_INTESTINE,282,99,0.028577208518981934,0.20470664087685364,1.0,-2.9212763429500503,False
X_pca,42,doxorubicin,HDQP1_BREAST,PANC0203_PANCREAS,64,506,0.02559340000152588,0.7281373517786561,1.3308875709163516e-09,3.204189962993902,True
X_pca,42,doxorubicin,HDQP1_BREAST,RCM1_LARGE_INTESTINE,64,128,0.04252755641937256,0.2435302734375,0.9999999964716807,-2.2767698576477167,False
X_pca,42,doxorubicin,SNU449_LIVER,HDQP1_BREAST,282,64,0.050642311573028564,0.6427304964539007,0.00018185201140862752,0.9684355789850994,True
X_pca,42,doxorubicin,HUH6_LIVER,HEC151_ENDOMETRIUM,338,250,0.015553057193756104,0.6870414201183432,4.232336447492412e-15,4.8662887602627665,True
X_pca,42,doxorubicin,IM95_STOMACH,HEC151_ENDOMETRIUM,185,250,0.05966576933860779,0.935827027027027,8.061664240666959e-55,4.0118362254642985,True
X_pca,42,doxorubicin,HEC251_ENDOMETRIUM,LS180_LARGE_INTESTINE,107,361,0.01605510711669922,0.07660444766614026,1.0,-10.666744807467618,False
X_pca,42,doxorubicin,HEC251_ENDOMETRIUM,NCIH2444_LUNG,107,237,0.03837209939956665,0.6809416775109428,3.866134688647497e-08,1.3507251308236168,True
X_pca,42,doxorubicin,HEC251_ENDOMETRIUM,NCIH2452_PLEURA,107,538,0.02790135145187378,0.41759024424139246,0.9964820769613274,-1.1348815650819397,False
X_pca,42,doxorubicin,HEC251_ENDOMETRIUM,NCIH460_LUNG,107,837,0.02946949005126953,0.7769738384751951,4.804534329321332e-21,3.323910664021447,True
X_pca,42,doxorubicin,HEC251_ENDOMETRIUM,TCCSUP_URINARY_TRACT,107,316,0.03879815340042114,0.45776647344138177,0.9043818499757112,-0.48941224363797864,False
X_pca,42,doxorubicin,HT55_LARGE_INTESTINE,HEC6_ENDOMETRIUM,211,161,0.03308624029159546,0.9869005916811397,1.3610335407839574e-58,10.485000728539992,True
X_pca,42,doxorubicin,KMRC3_KIDNEY,HEC6_ENDOMETRIUM,245,161,0.02391117811203003,0.9717834960070985,1.5314363431803756e-58,11.989611269121454,True
X_pca,42,doxorubicin,OVCAR4_OVARY,HEC6_ENDOMETRIUM,283,161,0.049598634243011475,0.8829752211224019,2.1935886136772962e-41,3.2256310116314433,True
X_pca,42,doxorubicin,SKMEL30_SKIN,HEC6_ENDOMETRIUM,353,161,0.01384282112121582,0.7807787728960287,8.291209568041898e-25,8.145230842450808,True
X_pca,42,doxorubicin,HEC6_ENDOMETRIUM,SNU1079_BILIARY_TRACT,161,73,0.025757312774658203,0.1288181740832128,1.0,-7.472166763542606,False
X_pca,42,doxorubicin,HEC6_ENDOMETRIUM,SU8686_PANCREAS,161,82,0.053707659244537354,0.2979094076655052,0.9999998700514562,-1.4361806246708118,False
X_pca,42,doxorubicin,UACC257_SKIN,HEC6_ENDOMETRIUM,239,161,0.01525050401687622,0.6063047376491073,0.00015495955434486684,2.6450801426787387,True
X_pca,42,doxorubicin,ZR751_BREAST,HEC6_ENDOMETRIUM,309,161,0.00823521614074707,0.8737462059538885,1.0724918966876642e-40,18.46421072222381,True
X_pca,42,doxorubicin,HEP3B217_LIVER,KYSE520_OESOPHAGUS,118,323,0.02779364585876465,0.3315317206275909,0.9999999701472324,-1.7894607994869294,False
X_pca,42,doxorubicin,HEP3B217_LIVER,LMSU_STOMACH,118,255,0.03544074296951294,0.6425722831505484,4.723552366475896e-06,1.23101466232503,True
X_pca,42,doxorubicin,OVTOKO_OVARY,HEP3B217_LIVER,209,118,0.05623584985733032,0.982483172492093,6.794664701754875e-48,4.070073099732354,True
X_pca,42,doxorubicin,HEP3B217_LIVER,PATU8988S_PANCREAS,118,244,0.019176900386810303,0.003820505696026674,1.0,-20.902647556574006,False
X_pca,42,doxorubicin,HEP3B217_LIVER,TM31_CENTRAL_NERVOUS_SYSTEM,118,116,0.05085551738739014,0.4986849795441262,0.5142520087111238,0.004541756921825211,False
X_pca,42,doxorubicin,VMRCRCZ_KIDNEY,HEP3B217_LIVER,300,118,0.03502988815307617,0.9365536723163842,3.1755245209009945e-44,6.2068746385435905,True
X_pca,42,doxorubicin,KALS1_CENTRAL_NERVOUS_SYSTEM,HMC18_BREAST,288,293,0.044697582721710205,0.6218003412969283,1.8845209574738256e-07,0.9171804314324843,True
X_pca,42,doxorubicin,NCIH522_LUNG,HMC18_BREAST,208,293,0.0407547652721405,0.05867681806248359,1.0,-4.902832295880172,False
X_pca,42,doxorubicin,HMC18_BREAST,SCC25_UPPER_AERODIGESTIVE_TRACT,293,898,0.036877572536468506,0.5025464247436472,0.4479043777714919,0.07520079526741186,False
X_pca,42,doxorubicin,SCC9_UPPER_AERODIGESTIVE_TRACT,HMC18_BREAST,475,293,0.04036793112754822,0.5810167055864919,7.987438972520668e-05,0.6352828936726576,True
X_pca,42,doxorubicin,SKNAS_AUTONOMIC_GANGLIA,HMC18_BREAST,226,293,0.036335915327072144,0.1777160288743242,1.0,-3.552283079166726,False
X_pca,42,doxorubicin,TE6_OESOPHAGUS,HMC18_BREAST,551,293,0.023228824138641357,0.5057450617245716,0.39168251379660246,-0.022481511924873944,False
X_pca,42,doxorubicin,TE9_OESOPHAGUS,HMC18_BREAST,248,293,0.022787541151046753,0.5898106352526699,0.0001578820542873637,1.19331871317525,True
X_pca,42,doxorubicin,HOS_BONE,HT1197_URINARY_TRACT,829,74,0.0373767614364624,0.24073289212010562,0.9999999999999313,-3.145174012626988,False
X_pca,42,doxorubicin,NCIH2170_LUNG,HOS_BONE,142,829,0.010980725288391113,0.6816714521143751,2.171132803849425e-12,7.618985032870443,True
X_pca,42,doxorubicin,RVH421_SKIN,HOS_BONE,239,829,0.016816556453704834,0.7795827003346271,5.343596317770443e-40,9.1913559753601,True
X_pca,42,doxorubicin,HOS_BONE,SKMEL5_SKIN,829,297,0.042372822761535645,0.09302514489486745,1.0,-6.738484460025985,False
X_pca,42,doxorubicin,HOS_BONE,SNU423_LIVER,829,212,0.020590603351593018,0.26139700025035845,1.0,-5.297678159653087,False
X_pca,42,doxorubicin,SW1088_CENTRAL_NERVOUS_SYSTEM,HOS_BONE,128,829,0.007992565631866455,0.6604295461399277,2.4766725826677863e-09,9.608766176067126,True
X_pca,42,doxorubicin,TE10_OESOPHAGUS,HOS_BONE,219,829,0.029450058937072754,0.8427163717082252,2.7324644877196234e-55,6.110132184963182,True
X_pca,42,doxorubicin,TE1_OESOPHAGUS,HOS_BONE,206,829,0.05124133825302124,0.6482017168889878,2.18103013249239e-11,1.2932516230350841,True
X_pca,42,doxorubicin,HOS_BONE,VMCUB1_URINARY_TRACT,829,478,0.047065138816833496,0.3051592128440274,1.0,-1.9403029035685568,False
X_pca,42,doxorubicin,NCIH2228_LUNG,HS852T_SKIN,367,162,0.00826185941696167,0.43896121371144076,0.9874479978356518,-2.4951505670699086,False
X_pca,42,doxorubicin,HS852T_SKIN,NCIH292_LUNG,162,213,0.02414795756340027,0.961426998203211,3.1764193738760097e-53,8.886201965010333,True
X_pca,42,doxorubicin,NCIH446_LUNG,HS852T_SKIN,196,162,0.044968992471694946,0.03914714033761653,1.0,-5.317093966340809,False
X_pca,42,doxorubicin,HS852T_SKIN,SW579_THYROID,162,217,0.03993022441864014,0.7896967628150424,2.4149113099073673e-22,2.5405596400296693,True
X_pca,42,doxorubicin,HT1080_SOFT_TISSUE,NCIH2087_LUNG,516,219,0.04636046290397644,0.2227885738557927,1.0,-2.3677569932262803,False
X_pca,42,doxorubicin,RERFLCAI_LUNG,HT1080_SOFT_TISSUE,763,516,0.03638836741447449,0.9814761193574933,2.156189540249618e-188,7.8250005596174494,True
X_pca,42,doxorubicin,HT1197_URINARY_TRACT,NCIH2126_LUNG,74,264,0.0420612096786499,0.5222153972153972,0.27976879745244987,0.22142096492669527,False
X_pca,42,doxorubicin,NCIH2170_LUNG,HT1197_URINARY_TRACT,142,74,0.048357486724853516,0.4199657403882756,0.9732234259388401,-0.7009139518904333,False
X_pca,42,doxorubicin,RVH421_SKIN,HT1197_URINARY_TRACT,239,74,0.054193317890167236,0.5787628632816917,0.020331738160862298,0.6829354492490931,True
X_pca,42,doxorubicin,HT1197_URINARY_TRACT,SKMEL5_SKIN,74,297,0.004996061325073242,0.18673218673218672,1.0,-33.62092216861664,False
X_pca,42,doxorubicin,SNU423_LIVER,HT1197_URINARY_TRACT,212,74,0.016786158084869385,0.4768612952575217,0.7235536581868304,-0.5048224277087201,False
X_pca,42,doxorubicin,SW1088_CENTRAL_NERVOUS_SYSTEM,HT1197_URINARY_TRACT,128,74,0.04536932706832886,0.4010768581081081,0.9904104940266235,-0.8983541761873969,False
X_pca,42,doxorubicin,HT1197_URINARY_TRACT,VMCUB1_URINARY_TRACT,74,478,0.009688377380371094,0.5639488861246184,0.038254492290886136,2.7079656595659953,False
X_pca,42,doxorubicin,HT1197_URINARY_TRACT,YD38_UPPER_AERODIGESTIVE_TRACT,74,624,0.0498616099357605,0.5273085585585585,0.22107257519085022,0.19881766525830005,False
X_pca,42,doxorubicin,HT55_LARGE_INTESTINE,KMRC3_KIDNEY,211,245,0.00917506217956543,0.6969145952219751,2.0142786402416445e-13,6.5638272344563635,True
X_pca,42,doxorubicin,OVCAR4_OVARY,HT55_LARGE_INTESTINE,283,211,0.016512393951416016,0.05487917203958937,1.0,-11.320124832485304,False
X_pca,42,doxorubicin,HT55_LARGE_INTESTINE,SKMEL30_SKIN,211,353,0.01924341917037964,0.9594135574560638,6.880622169409867e-75,12.168122408277382,True
X_pca,42,doxorubicin,HT55_LARGE_INTESTINE,SNU1079_BILIARY_TRACT,211,73,0.05884355306625366,0.8435369733168864,1.0868982448866867e-18,2.6246939397959133,True
