rep,seed,drug_a,drug_b,cell_line,n_cells,rho
X_pca,43,imatinib,dasatinib,NCIH446_LUNG,196,0.34649730255241495
X_pca,43,imatinib,dasatinib,NCIH460_LUNG,837,0.15943134969355535
X_pca,43,imatinib,dasatinib,NCIH522_LUNG,208,0.42225813850527805
X_pca,43,imatinib,dasatinib,NCIH650_LUNG,271,0.27008778911318526
X_pca,43,imatinib,dasatinib,NCIH747_LARGE_INTESTINE,80,-0.20721987810595408
X_pca,43,imatinib,dasatinib,OAW28_OVARY,161,-0.11352369450195537
X_pca,43,imatinib,dasatinib,ONCODG1_OVARY,270,0.29885762798148424
X_pca,43,imatinib,dasatinib,OSRC2_KIDNEY,126,0.11962804649418825
X_pca,43,imatinib,dasatinib,OUMS23_LARGE_INTESTINE,107,0.043819432198906716
X_pca,43,imatinib,dasatinib,OVCAR4_OVARY,283,-0.08630665278794032
X_pca,43,imatinib,dasatinib,OVK18_OVARY,178,0.026798832677787366
X_pca,43,imatinib,dasatinib,OVSAHO_OVARY,227,0.2536107138533637
X_pca,43,imatinib,dasatinib,OVTOKO_OVARY,209,0.4346048688153952
X_pca,43,imatinib,dasatinib,PANC0203_PANCREAS,506,0.04374817209017017
X_pca,43,imatinib,dasatinib,PATU8988S_PANCREAS,244,0.13726049010982655
X_pca,43,imatinib,dasatinib,PC3_PROSTATE,169,-0.20292128685793845
X_pca,43,imatinib,dasatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.01850985039684764
X_pca,43,imatinib,dasatinib,PK45H_PANCREAS,271,-0.12869666931963436
X_pca,43,imatinib,dasatinib,PK59_PANCREAS,174,-0.326067370938808
X_pca,43,imatinib,dasatinib,RCC10RGB_KIDNEY,233,-0.2884975884457904
X_pca,43,imatinib,dasatinib,RCM1_LARGE_INTESTINE,128,0.06568165171214062
X_pca,43,imatinib,dasatinib,RD_SOFT_TISSUE,261,0.2621425341351638
X_pca,43,imatinib,dasatinib,RERFLCAD1_LUNG,243,-0.13022257681969554
X_pca,43,imatinib,dasatinib,RERFLCAI_LUNG,763,-0.06678273842504881
X_pca,43,imatinib,dasatinib,RT4_URINARY_TRACT,106,0.09546817139834245
X_pca,43,imatinib,dasatinib,RVH421_SKIN,239,0.01981118807355578
X_pca,43,imatinib,dasatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.157681141633917
X_pca,43,imatinib,dasatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.1254082712365426
X_pca,43,imatinib,dasatinib,SH10TC_STOMACH,351,0.05044039294039294
X_pca,43,imatinib,dasatinib,SKES1_BONE,91,0.27853161331422205
X_pca,43,imatinib,dasatinib,SKMEL2_SKIN,276,-0.15654742369543814
X_pca,43,imatinib,dasatinib,SKMEL30_SKIN,353,-0.055527516728721894
X_pca,43,imatinib,dasatinib,SKMEL5_SKIN,297,0.1579549348005724
X_pca,43,imatinib,dasatinib,SKNAS_AUTONOMIC_GANGLIA,226,0.07308720907566957
X_pca,43,imatinib,dasatinib,SNU1079_BILIARY_TRACT,73,-0.09675428853511045
X_pca,43,imatinib,dasatinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.039280702609864056
X_pca,43,imatinib,dasatinib,SNU308_BILIARY_TRACT,94,-0.18815157316764802
X_pca,43,imatinib,dasatinib,SNU423_LIVER,212,-0.018461119934306727
X_pca,43,imatinib,dasatinib,SNU449_LIVER,282,0.03890939086002418
X_pca,43,imatinib,dasatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.10072169701506843
X_pca,43,imatinib,dasatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.17695029129552112
X_pca,43,imatinib,dasatinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.2578817010201083
X_pca,43,imatinib,dasatinib,SNUC4_LARGE_INTESTINE,467,0.11016490838383845
X_pca,43,imatinib,dasatinib,SQ1_LUNG,238,-0.07276667353557599
X_pca,43,imatinib,dasatinib,SU8686_PANCREAS,82,-0.0014257572294598447
X_pca,43,imatinib,dasatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.08395325947628639
X_pca,43,imatinib,dasatinib,SW1271_LUNG,115,-0.0023435650595754758
X_pca,43,imatinib,dasatinib,SW1990_PANCREAS,307,-0.09130060078517639
X_pca,43,imatinib,dasatinib,SW579_THYROID,217,0.14713778379063966
X_pca,43,imatinib,dasatinib,T47D_BREAST,221,-0.1427629604100192
X_pca,43,imatinib,dasatinib,TCCSUP_URINARY_TRACT,316,-0.043709961722979335
X_pca,43,imatinib,dasatinib,TE10_OESOPHAGUS,219,0.07540416100174804
X_pca,43,imatinib,dasatinib,TE14_OESOPHAGUS,474,-0.17726707917061638
X_pca,43,imatinib,dasatinib,TE1_OESOPHAGUS,206,0.08828465236952919
X_pca,43,imatinib,dasatinib,TE6_OESOPHAGUS,551,0.2901405278222133
X_pca,43,imatinib,dasatinib,TE9_OESOPHAGUS,248,-0.06088294670126241
X_pca,43,imatinib,dasatinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.2420251412755161
X_pca,43,imatinib,dasatinib,TOV112D_OVARY,78,0.314432403039998
X_pca,43,imatinib,dasatinib,UACC257_SKIN,239,-0.049911219718012725
X_pca,43,imatinib,dasatinib,UMUC1_URINARY_TRACT,197,0.09176453230115306
X_pca,43,imatinib,dasatinib,VMCUB1_URINARY_TRACT,478,0.05402093857655322
X_pca,43,imatinib,dasatinib,VMRCRCZ_KIDNEY,300,0.37885043167146304
X_pca,43,imatinib,dasatinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.12934377083590567
X_pca,43,imatinib,dasatinib,ZR751_BREAST,309,0.07166102713128869
X_pca,43,imatinib,crizotinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,-0.13694569431871118
X_pca,43,imatinib,crizotinib,8305C_THYROID,459,-0.11625821646929765
X_pca,43,imatinib,crizotinib,A204_SOFT_TISSUE,250,0.0951379062064993
X_pca,43,imatinib,crizotinib,A2058_SKIN,294,0.007915113751869696
X_pca,43,imatinib,crizotinib,A375_SKIN,593,-0.2690783110260345
X_pca,43,imatinib,crizotinib,ACCMESO1_PLEURA,162,0.034053525384546986
X_pca,43,imatinib,crizotinib,ASPC1_PANCREAS,290,0.21953067628423154
X_pca,43,imatinib,crizotinib,BCPAP_THYROID,152,-0.11943424982401463
X_pca,43,imatinib,crizotinib,BFTC909_KIDNEY,379,0.17555079431207748
X_pca,43,imatinib,crizotinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,-0.2296882380727444
X_pca,43,imatinib,crizotinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.14163349047157844
X_pca,43,imatinib,crizotinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,-0.262057240323446
X_pca,43,imatinib,crizotinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,-0.3100722673893405
X_pca,43,imatinib,crizotinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,-0.005838320857576313
X_pca,43,imatinib,crizotinib,BT474_BREAST,125,-0.17716743471582178
X_pca,43,imatinib,crizotinib,BT549_BREAST,266,-0.06843173228810844
X_pca,43,imatinib,crizotinib,CAKI2_KIDNEY,278,0.03973074015458647
X_pca,43,imatinib,crizotinib,CALU6_LUNG,258,-0.16158743124628563
X_pca,43,imatinib,crizotinib,CAMA1_BREAST,291,-0.24936425305212107
X_pca,43,imatinib,crizotinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.020684343150957445
X_pca,43,imatinib,crizotinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.06335620544719044
X_pca,43,imatinib,crizotinib,COLO741_SKIN,329,-0.2471373981493338
X_pca,43,imatinib,crizotinib,COLO792_SKIN,271,-0.3326224585775269
X_pca,43,imatinib,crizotinib,COV434_OVARY,88,-0.12968898594625058
X_pca,43,imatinib,crizotinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.17594947933119412
X_pca,43,imatinib,crizotinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.06370197525504667
X_pca,43,imatinib,crizotinib,EBC1_LUNG,186,-0.06847437397722028
X_pca,43,imatinib,crizotinib,EFE184_ENDOMETRIUM,86,-0.1807160715128072
X_pca,43,imatinib,crizotinib,EFM192A_BREAST,333,-0.0861533201912684
X_pca,43,imatinib,crizotinib,EKVX_LUNG,146,0.15200370181138115
X_pca,43,imatinib,crizotinib,FTC133_THYROID,140,-0.12458507358247144
X_pca,43,imatinib,crizotinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,-0.1556696059520529
X_pca,43,imatinib,crizotinib,HCC1428_BREAST,127,0.012965176227971503
X_pca,43,imatinib,crizotinib,HCC366_LUNG,202,-0.12023795571234207
X_pca,43,imatinib,crizotinib,HCC38_BREAST,200,0.063073576839421
X_pca,43,imatinib,crizotinib,HCC56_LARGE_INTESTINE,99,-0.07804576376004947
X_pca,43,imatinib,crizotinib,HDQP1_BREAST,64,-0.19102564102564099
X_pca,43,imatinib,crizotinib,HEC151_ENDOMETRIUM,250,0.03565842653482455
X_pca,43,imatinib,crizotinib,HEC251_ENDOMETRIUM,107,-0.2146201924018888
X_pca,43,imatinib,crizotinib,HEC6_ENDOMETRIUM,161,0.2894927536231885
X_pca,43,imatinib,crizotinib,HEP3B217_LIVER,118,-0.3098360595868074
X_pca,43,imatinib,crizotinib,HMC18_BREAST,293,-0.15079227258718722
X_pca,43,imatinib,crizotinib,HOS_BONE,829,-0.051119209096310764
X_pca,43,imatinib,crizotinib,HS852T_SKIN,162,0.07330773215009011
X_pca,43,imatinib,crizotinib,HT1080_SOFT_TISSUE,516,-0.08933235449667283
X_pca,43,imatinib,crizotinib,HT1197_URINARY_TRACT,74,-0.26373935579415025
X_pca,43,imatinib,crizotinib,HT55_LARGE_INTESTINE,211,-0.21955008239547275
X_pca,43,imatinib,crizotinib,HUH28_BILIARY_TRACT,139,-0.1613387550828902
X_pca,43,imatinib,crizotinib,HUH6_LIVER,338,-0.030040140224302334
X_pca,43,imatinib,crizotinib,HUPT3_PANCREAS,136,-0.13141548590239013
X_pca,43,imatinib,crizotinib,HUPT4_PANCREAS,56,-0.10075187969924812
X_pca,43,imatinib,crizotinib,IALM_LUNG,322,-0.10044873399647504
X_pca,43,imatinib,crizotinib,IGR1_SKIN,725,0.12916607492336202
X_pca,43,imatinib,crizotinib,IGR37_SKIN,347,-0.180388421469915
X_pca,43,imatinib,crizotinib,IM95_STOMACH,185,-0.11464690496948562
X_pca,43,imatinib,crizotinib,JHH6_LIVER,206,-0.06869009255732068
X_pca,43,imatinib,crizotinib,JHOC5_OVARY,145,-0.1552983782081562
X_pca,43,imatinib,crizotinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,-0.1555400495922903
X_pca,43,imatinib,crizotinib,KMRC3_KIDNEY,245,0.05366424858627978
X_pca,43,imatinib,crizotinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,-0.14812404044120248
X_pca,43,imatinib,crizotinib,KPL1_BREAST,276,-0.24838686662576162
X_pca,43,imatinib,crizotinib,KPNSI9S_AUTONOMIC_GANGLIA,129,-0.05110688729874777
X_pca,43,imatinib,crizotinib,KYSE520_OESOPHAGUS,323,-0.1355972340627072
X_pca,43,imatinib,crizotinib,LI7_LIVER,196,-0.18012574807353635
X_pca,43,imatinib,crizotinib,LMSU_STOMACH,255,0.12714291917554424
X_pca,43,imatinib,crizotinib,LNCAPCLONEFGC_PROSTATE,129,-0.09111694991055458
X_pca,43,imatinib,crizotinib,LS1034_LARGE_INTESTINE,146,0.23925076880067098
X_pca,43,imatinib,crizotinib,LS180_LARGE_INTESTINE,361,-0.13774939675446246
X_pca,43,imatinib,crizotinib,MCF7_BREAST,143,0.14256049115204045
X_pca,43,imatinib,crizotinib,MDAMB361_BREAST,135,-0.011262315871622281
X_pca,43,imatinib,crizotinib,MFE319_ENDOMETRIUM,191,-0.046465968586387435
X_pca,43,imatinib,crizotinib,MKN45_STOMACH,118,0.11073373286733208
X_pca,43,imatinib,crizotinib,MKN7_STOMACH,258,-0.09806446699035604
X_pca,43,imatinib,crizotinib,MSTO211H_PLEURA,297,-0.19356635464018018
X_pca,43,imatinib,crizotinib,NCIH1299_LUNG,534,-0.16222893955367068
X_pca,43,imatinib,crizotinib,NCIH1373_LUNG,164,-0.24366302558731107
X_pca,43,imatinib,crizotinib,NCIH1435_LUNG,267,-0.2071325807391193
X_pca,43,imatinib,crizotinib,NCIH1792_LUNG,111,0.11967356967356967
X_pca,43,imatinib,crizotinib,NCIH1944_LUNG,414,-0.03419400308888994
X_pca,43,imatinib,crizotinib,NCIH2087_LUNG,219,0.17591029053891943
X_pca,43,imatinib,crizotinib,NCIH2110_LUNG,1990,0.04324483407758145
X_pca,43,imatinib,crizotinib,NCIH2126_LUNG,264,-0.002166582968649114
X_pca,43,imatinib,crizotinib,NCIH2170_LUNG,142,-0.11484919036612176
X_pca,43,imatinib,crizotinib,NCIH2228_LUNG,367,-0.18645453203625553
X_pca,43,imatinib,crizotinib,NCIH226_LUNG,235,0.06017272786115195
X_pca,43,imatinib,crizotinib,NCIH2444_LUNG,237,-0.03424266080600874
X_pca,43,imatinib,crizotinib,NCIH2452_PLEURA,538,-0.08291552983697041
X_pca,43,imatinib,crizotinib,NCIH292_LUNG,213,-0.12536602084735532
X_pca,43,imatinib,crizotinib,NCIH358_LUNG,336,0.26759947612509727
X_pca,43,imatinib,crizotinib,NCIH446_LUNG,196,-0.09612475993911818
X_pca,43,imatinib,crizotinib,NCIH460_LUNG,837,-0.06496142055177838
X_pca,43,imatinib,crizotinib,NCIH522_LUNG,208,-0.13492342897377219
X_pca,43,imatinib,crizotinib,NCIH650_LUNG,271,-0.030388539179509445
X_pca,43,imatinib,crizotinib,NCIH747_LARGE_INTESTINE,80,0.09484350002213976
X_pca,43,imatinib,crizotinib,OAW28_OVARY,161,-0.07437600644122384
X_pca,43,imatinib,crizotinib,ONCODG1_OVARY,270,0.07633300868324668
X_pca,43,imatinib,crizotinib,OSRC2_KIDNEY,126,0.04299962504686915
X_pca,43,imatinib,crizotinib,OUMS23_LARGE_INTESTINE,107,0.15469542898567762
X_pca,43,imatinib,crizotinib,OVCAR4_OVARY,283,-0.09507651124399202
X_pca,43,imatinib,crizotinib,OVK18_OVARY,178,-0.18862594940681693
X_pca,43,imatinib,crizotinib,OVSAHO_OVARY,227,-0.09841618978638364
X_pca,43,imatinib,crizotinib,OVTOKO_OVARY,209,0.005284189494715811
X_pca,43,imatinib,crizotinib,PANC0203_PANCREAS,506,-0.31084514677348885
X_pca,43,imatinib,crizotinib,PATU8988S_PANCREAS,244,0.15315333176379234
X_pca,43,imatinib,crizotinib,PC3_PROSTATE,169,0.008060265526328877
X_pca,43,imatinib,crizotinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.12090913524850022
X_pca,43,imatinib,crizotinib,PK45H_PANCREAS,271,0.15616272339193982
X_pca,43,imatinib,crizotinib,PK59_PANCREAS,174,-0.36709587402830374
X_pca,43,imatinib,crizotinib,RCC10RGB_KIDNEY,233,0.28000781715447987
X_pca,43,imatinib,crizotinib,RCM1_LARGE_INTESTINE,128,0.07852270646401757
X_pca,43,imatinib,crizotinib,RD_SOFT_TISSUE,261,-0.04842637401205445
X_pca,43,imatinib,crizotinib,RERFLCAD1_LUNG,243,-0.1084625021535106
X_pca,43,imatinib,crizotinib,RERFLCAI_LUNG,763,-0.00474146685360473
X_pca,43,imatinib,crizotinib,RT4_URINARY_TRACT,106,-0.05118270902083281
X_pca,43,imatinib,crizotinib,RVH421_SKIN,239,-0.1330535142927464
X_pca,43,imatinib,crizotinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.10887121941634917
X_pca,43,imatinib,crizotinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.12111880595009492
X_pca,43,imatinib,crizotinib,SH10TC_STOMACH,351,0.0513042513042513
X_pca,43,imatinib,crizotinib,SKES1_BONE,91,-0.05521579869405957
X_pca,43,imatinib,crizotinib,SKMEL2_SKIN,276,-0.13851800059930652
X_pca,43,imatinib,crizotinib,SKMEL30_SKIN,353,-0.1821384610012353
X_pca,43,imatinib,crizotinib,SKMEL5_SKIN,297,0.03318006841496775
X_pca,43,imatinib,crizotinib,SKNAS_AUTONOMIC_GANGLIA,226,-0.12262082050082516
X_pca,43,imatinib,crizotinib,SNU1079_BILIARY_TRACT,73,-0.046957916820930534
X_pca,43,imatinib,crizotinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,-0.08449053380217333
X_pca,43,imatinib,crizotinib,SNU308_BILIARY_TRACT,94,0.015323483726474733
X_pca,43,imatinib,crizotinib,SNU423_LIVER,212,0.09811295565578033
X_pca,43,imatinib,crizotinib,SNU449_LIVER,282,-0.05051689849664797
X_pca,43,imatinib,crizotinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.0050203818922977895
X_pca,43,imatinib,crizotinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.003402746091261575
X_pca,43,imatinib,crizotinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,-0.12902481004155997
X_pca,43,imatinib,crizotinib,SNUC4_LARGE_INTESTINE,467,0.031789654562168375
X_pca,43,imatinib,crizotinib,SQ1_LUNG,238,-0.3352981677814922
X_pca,43,imatinib,crizotinib,SU8686_PANCREAS,82,0.24219370707763305
X_pca,43,imatinib,crizotinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,-0.09899743636696576
X_pca,43,imatinib,crizotinib,SW1271_LUNG,115,0.10294326520950053
X_pca,43,imatinib,crizotinib,SW1990_PANCREAS,307,-0.017113626617362966
X_pca,43,imatinib,crizotinib,SW579_THYROID,217,-0.03844473569244211
X_pca,43,imatinib,crizotinib,T47D_BREAST,221,-0.1378256084138437
X_pca,43,imatinib,crizotinib,TCCSUP_URINARY_TRACT,316,-0.0894872248304345
X_pca,43,imatinib,crizotinib,TE10_OESOPHAGUS,219,0.08516229277822845
X_pca,43,imatinib,crizotinib,TE14_OESOPHAGUS,474,-0.08695378556649339
X_pca,43,imatinib,crizotinib,TE1_OESOPHAGUS,206,0.0159135445301266
X_pca,43,imatinib,crizotinib,TE6_OESOPHAGUS,551,0.010808303981980301
X_pca,43,imatinib,crizotinib,TE9_OESOPHAGUS,248,-0.08235239508379606
X_pca,43,imatinib,crizotinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.16594010686964208
X_pca,43,imatinib,crizotinib,TOV112D_OVARY,78,-0.13274067704447448
X_pca,43,imatinib,crizotinib,UACC257_SKIN,239,0.08765866179107626
X_pca,43,imatinib,crizotinib,UMUC1_URINARY_TRACT,197,0.019485228332218905
X_pca,43,imatinib,crizotinib,VMCUB1_URINARY_TRACT,478,0.016015346041602353
X_pca,43,imatinib,crizotinib,VMRCRCZ_KIDNEY,300,0.014682385359837331
X_pca,43,imatinib,crizotinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,-0.052729966662550934
X_pca,43,imatinib,crizotinib,ZR751_BREAST,309,0.12612126364083767
X_pca,43,imatinib,afatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,-0.12251198661234328
X_pca,43,imatinib,afatinib,8305C_THYROID,459,0.17972739377378694
X_pca,43,imatinib,afatinib,A204_SOFT_TISSUE,250,0.21885162962607402
X_pca,43,imatinib,afatinib,A2058_SKIN,294,0.07304557040031262
X_pca,43,imatinib,afatinib,A375_SKIN,593,0.15068538951338278
X_pca,43,imatinib,afatinib,ACCMESO1_PLEURA,162,-0.09145154757318001
X_pca,43,imatinib,afatinib,ASPC1_PANCREAS,290,0.3347436580286534
X_pca,43,imatinib,afatinib,BCPAP_THYROID,152,0.16645821800313013
X_pca,43,imatinib,afatinib,BFTC909_KIDNEY,379,0.10047744691544162
X_pca,43,imatinib,afatinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,-0.18421508423870256
X_pca,43,imatinib,afatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,-0.15288925721007615
X_pca,43,imatinib,afatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,-0.08579125172493551
X_pca,43,imatinib,afatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,-0.2864724480578139
X_pca,43,imatinib,afatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.012818247221328093
X_pca,43,imatinib,afatinib,BT474_BREAST,125,0.011821812596006143
X_pca,43,imatinib,afatinib,BT549_BREAST,266,-0.14604701280443
X_pca,43,imatinib,afatinib,CAKI2_KIDNEY,278,0.16526655233400328
X_pca,43,imatinib,afatinib,CALU6_LUNG,258,0.013665319339014027
X_pca,43,imatinib,afatinib,CAMA1_BREAST,291,0.282268236027446
X_pca,43,imatinib,afatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,-0.09184766529621204
X_pca,43,imatinib,afatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.024371703850889617
X_pca,43,imatinib,afatinib,COLO741_SKIN,329,0.1069932402833285
X_pca,43,imatinib,afatinib,COLO792_SKIN,271,-0.07531112075826642
X_pca,43,imatinib,afatinib,COV434_OVARY,88,0.41065830721003144
X_pca,43,imatinib,afatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,-0.07390227276505894
X_pca,43,imatinib,afatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.07354930902250198
X_pca,43,imatinib,afatinib,EBC1_LUNG,186,-0.01693606665143667
X_pca,43,imatinib,afatinib,EFE184_ENDOMETRIUM,86,0.13501580263219964
X_pca,43,imatinib,afatinib,EFM192A_BREAST,333,-0.09385852196616212
X_pca,43,imatinib,afatinib,EKVX_LUNG,146,0.18997040478921848
X_pca,43,imatinib,afatinib,FTC133_THYROID,140,0.28443725262950736
X_pca,43,imatinib,afatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.1844137503444475
X_pca,43,imatinib,afatinib,HCC1428_BREAST,127,-0.1682602174728159
X_pca,43,imatinib,afatinib,HCC366_LUNG,202,-0.20669636260001265
X_pca,43,imatinib,afatinib,HCC38_BREAST,200,0.13892597314932875
X_pca,43,imatinib,afatinib,HCC56_LARGE_INTESTINE,99,0.09303648732220161
X_pca,43,imatinib,afatinib,HDQP1_BREAST,64,-0.25668498168498166
X_pca,43,imatinib,afatinib,HEC151_ENDOMETRIUM,250,0.23025584409350547
X_pca,43,imatinib,afatinib,HEC251_ENDOMETRIUM,107,-0.0025274789866572625
X_pca,43,imatinib,afatinib,HEC6_ENDOMETRIUM,161,0.00677478720956982
X_pca,43,imatinib,afatinib,HEP3B217_LIVER,118,0.2189292927079567
X_pca,43,imatinib,afatinib,HMC18_BREAST,293,0.15910142634827554
X_pca,43,imatinib,afatinib,HOS_BONE,829,0.07038875594684818
X_pca,43,imatinib,afatinib,HS852T_SKIN,162,0.30045825271218707
X_pca,43,imatinib,afatinib,HT1080_SOFT_TISSUE,516,-0.030613684293733102
X_pca,43,imatinib,afatinib,HT1197_URINARY_TRACT,74,0.0073009996297667525
X_pca,43,imatinib,afatinib,HT55_LARGE_INTESTINE,211,-0.11565641726600326
X_pca,43,imatinib,afatinib,HUH28_BILIARY_TRACT,139,-0.16964118146476606
X_pca,43,imatinib,afatinib,HUH6_LIVER,338,0.11181568904277382
X_pca,43,imatinib,afatinib,HUPT3_PANCREAS,136,-0.2307094127188588
X_pca,43,imatinib,afatinib,HUPT4_PANCREAS,56,0.0025290498974709506
X_pca,43,imatinib,afatinib,IALM_LUNG,322,0.19280968872931667
X_pca,43,imatinib,afatinib,IGR1_SKIN,725,0.10636004737903677
X_pca,43,imatinib,afatinib,IGR37_SKIN,347,0.12234584849163081
X_pca,43,imatinib,afatinib,IM95_STOMACH,185,0.008697547477351126
X_pca,43,imatinib,afatinib,JHH6_LIVER,206,0.11301739610895475
X_pca,43,imatinib,afatinib,JHOC5_OVARY,145,-0.08136513934813414
X_pca,43,imatinib,afatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,-0.14087586254013804
X_pca,43,imatinib,afatinib,KMRC3_KIDNEY,245,0.03247354119576659
X_pca,43,imatinib,afatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.16029319164290615
X_pca,43,imatinib,afatinib,KPL1_BREAST,276,0.07172842853269788
X_pca,43,imatinib,afatinib,KPNSI9S_AUTONOMIC_GANGLIA,129,-0.046008497316636865
X_pca,43,imatinib,afatinib,KYSE520_OESOPHAGUS,323,0.0448567425953346
X_pca,43,imatinib,afatinib,LI7_LIVER,196,0.04661444429392218
X_pca,43,imatinib,afatinib,LMSU_STOMACH,255,-0.11733658522464105
X_pca,43,imatinib,afatinib,LNCAPCLONEFGC_PROSTATE,129,-0.06633497316636854
X_pca,43,imatinib,afatinib,LS1034_LARGE_INTESTINE,146,0.5016166504391082
X_pca,43,imatinib,afatinib,LS180_LARGE_INTESTINE,361,0.058819118164705156
X_pca,43,imatinib,afatinib,MCF7_BREAST,143,0.08806100003283102
X_pca,43,imatinib,afatinib,MDAMB361_BREAST,135,0.42467076382791935
X_pca,43,imatinib,afatinib,MFE319_ENDOMETRIUM,191,0.07706151832460734
X_pca,43,imatinib,afatinib,MKN45_STOMACH,118,-0.04491653245392029
X_pca,43,imatinib,afatinib,MKN7_STOMACH,258,-0.1944264028238329
X_pca,43,imatinib,afatinib,MSTO211H_PLEURA,297,-0.09496057985990872
X_pca,43,imatinib,afatinib,NCIH1299_LUNG,534,0.14148737164234945
X_pca,43,imatinib,afatinib,NCIH1373_LUNG,164,-0.07619604695768094
X_pca,43,imatinib,afatinib,NCIH1435_LUNG,267,-0.12343284842997986
X_pca,43,imatinib,afatinib,NCIH1792_LUNG,111,0.1773078273078273
X_pca,43,imatinib,afatinib,NCIH1944_LUNG,414,0.06701961018090681
X_pca,43,imatinib,afatinib,NCIH2087_LUNG,219,0.137627246449667
X_pca,43,imatinib,afatinib,NCIH2110_LUNG,1990,-0.10132126478371513
X_pca,43,imatinib,afatinib,NCIH2126_LUNG,264,-0.1311610980310313
X_pca,43,imatinib,afatinib,NCIH2170_LUNG,142,-0.03343105800402774
X_pca,43,imatinib,afatinib,NCIH2228_LUNG,367,0.012944235882237557
X_pca,43,imatinib,afatinib,NCIH226_LUNG,235,-0.024599850203889148
X_pca,43,imatinib,afatinib,NCIH2444_LUNG,237,-0.051737193482842614
X_pca,43,imatinib,afatinib,NCIH2452_PLEURA,538,0.0968148321592991
X_pca,43,imatinib,afatinib,NCIH292_LUNG,213,-0.23560814720805875
X_pca,43,imatinib,afatinib,NCIH358_LUNG,336,-0.1316805122332382
X_pca,43,imatinib,afatinib,NCIH446_LUNG,196,0.10061120895058533
X_pca,43,imatinib,afatinib,NCIH460_LUNG,837,0.06272297063695453
X_pca,43,imatinib,afatinib,NCIH522_LUNG,208,0.12713030676417403
X_pca,43,imatinib,afatinib,NCIH650_LUNG,271,0.11555000844126088
X_pca,43,imatinib,afatinib,NCIH747_LARGE_INTESTINE,80,-0.22751992498827944
X_pca,43,imatinib,afatinib,OAW28_OVARY,161,0.12592017483321832
X_pca,43,imatinib,afatinib,ONCODG1_OVARY,270,0.18169888018582783
X_pca,43,imatinib,afatinib,OSRC2_KIDNEY,126,0.11630446194225724
X_pca,43,imatinib,afatinib,OUMS23_LARGE_INTESTINE,107,0.1345833578244088
X_pca,43,imatinib,afatinib,OVCAR4_OVARY,283,0.08568931066286448
X_pca,43,imatinib,afatinib,OVK18_OVARY,178,-0.12853843215817365
X_pca,43,imatinib,afatinib,OVSAHO_OVARY,227,0.1990934999969223
X_pca,43,imatinib,afatinib,OVTOKO_OVARY,209,0.3499211315000789
X_pca,43,imatinib,afatinib,PANC0203_PANCREAS,506,-0.11931090201893874
