rep,alpha,loss,seed,drug,cell_line,n_cells,within_line_sd,line_mean_pred
X_scGPT,0.5,mse,42,crizotinib,SW1990_PANCREAS,307,0.03884727888284669,0.7179051216339832
X_scGPT,0.5,mse,42,crizotinib,RD_SOFT_TISSUE,261,0.008251970881867481,0.8005856656936851
X_scGPT,0.5,mse,42,crizotinib,NCIH1792_LUNG,111,0.003859163249254875,0.8041593792202236
X_scGPT,0.5,mse,42,crizotinib,PK45H_PANCREAS,271,0.0036980919096840756,0.7980161027714775
X_scGPT,0.5,mse,42,crizotinib,LS180_LARGE_INTESTINE,361,0.03751033832417733,0.789361225931268
X_scGPT,0.5,mse,42,crizotinib,RERFLCAI_LUNG,763,0.03088457574832476,0.7663920542047034
X_scGPT,0.5,mse,42,crizotinib,CAMA1_BREAST,291,0.01393006570659271,0.8173082477038669
X_scGPT,0.5,mse,42,crizotinib,SNU449_LIVER,282,0.015006898932230742,0.7994429925654797
X_scGPT,0.5,mse,42,crizotinib,A204_SOFT_TISSUE,250,0.0027265986140983965,0.8070635809898377
X_scGPT,0.5,mse,42,crizotinib,MKN45_STOMACH,118,0.01682816515877844,0.7450003573449991
X_scGPT,0.5,mse,42,crizotinib,HEP3B217_LIVER,118,0.0064179073469787535,0.7900484967029701
X_scGPT,0.5,mse,42,crizotinib,HOS_BONE,829,0.004497933400773462,0.8051923137378347
X_scGPT,0.5,mse,42,crizotinib,EBC1_LUNG,186,0.028930855210227625,0.7582586058365401
X_scGPT,0.5,mse,42,crizotinib,NCIH292_LUNG,213,0.02029930900460824,0.7442935232265454
X_scGPT,0.5,mse,42,crizotinib,OUMS23_LARGE_INTESTINE,107,0.020637925377773748,0.7571354096180924
X_scGPT,0.5,mse,42,crizotinib,HEC151_ENDOMETRIUM,250,0.003412281578586608,0.7988246755599976
X_scGPT,0.5,mse,42,crizotinib,NCIH1373_LUNG,164,0.02797035628967179,0.7496702725567469
X_scGPT,0.5,mse,42,crizotinib,TE9_OESOPHAGUS,248,0.005308539689612357,0.7693488030664383
X_scGPT,0.5,mse,42,crizotinib,HCC56_LARGE_INTESTINE,99,0.01961198929147264,0.8010980842089412
X_scGPT,0.5,mse,42,crizotinib,HT55_LARGE_INTESTINE,211,0.018567185388917454,0.7836020730118051
X_scGPT,0.5,mse,42,crizotinib,RT4_URINARY_TRACT,106,0.03003469871445345,0.6654352039661048
X_scGPT,0.5,mse,42,crizotinib,SKES1_BONE,91,0.004345462835975751,0.8097709397693257
X_scGPT,0.5,mse,42,crizotinib,NCIH1435_LUNG,267,0.017488304867926015,0.7342015040501226
X_scGPT,0.5,mse,42,crizotinib,8305C_THYROID,459,0.002747867508164085,0.8085097634194983
X_scGPT,0.5,mse,42,crizotinib,NCIH2228_LUNG,367,0.024228040669155217,0.8076912335219111
X_scGPT,0.5,mse,42,crizotinib,TE10_OESOPHAGUS,219,0.0048899671158463475,0.7840277187900456
X_scGPT,0.5,mse,42,crizotinib,ASPC1_PANCREAS,290,0.003127683311884137,0.792778376464186
X_scGPT,0.5,mse,42,crizotinib,HCC366_LUNG,202,0.03519913963417565,0.7259676515465916
X_scGPT,0.5,mse,42,crizotinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.014925577291425162,0.7290162511591641
X_scGPT,0.5,mse,42,crizotinib,HEC6_ENDOMETRIUM,161,0.00799011376051917,0.7869149413168061
X_scGPT,0.5,mse,42,crizotinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.004189112817478675,0.7864265189402633
X_scGPT,0.5,mse,42,crizotinib,NCIH2444_LUNG,237,0.015208451480467712,0.8085914357302058
X_scGPT,0.5,mse,42,crizotinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.010293317842710776,0.7966678513813827
X_scGPT,0.5,mse,42,crizotinib,OAW28_OVARY,161,0.04018416541801843,0.7145522266441251
X_scGPT,0.5,mse,42,crizotinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.008813285216094523,0.745862751565081
X_scGPT,0.5,mse,42,crizotinib,SKMEL5_SKIN,297,0.0032919907643579305,0.8019883881514321
X_scGPT,0.5,mse,42,crizotinib,OVCAR4_OVARY,283,0.010414260660319063,0.7717647571445775
X_scGPT,0.5,mse,42,crizotinib,UACC257_SKIN,239,0.005108614251398554,0.7755288052758412
X_scGPT,0.5,mse,42,crizotinib,ONCODG1_OVARY,270,0.0050740598837532335,0.7862065132017488
X_scGPT,0.5,mse,42,crizotinib,HUH28_BILIARY_TRACT,139,0.0038632502672824687,0.7889230602936779
X_scGPT,0.5,mse,42,crizotinib,IM95_STOMACH,185,0.004959069819356659,0.7945699530678827
X_scGPT,0.5,mse,42,crizotinib,TE14_OESOPHAGUS,474,0.010792990764697826,0.7457739041827399
X_scGPT,0.5,mse,42,crizotinib,CAKI2_KIDNEY,278,0.0035731875277344393,0.7981027360442731
X_scGPT,0.5,mse,42,crizotinib,SU8686_PANCREAS,82,0.01169684406791637,0.7394414122511701
X_scGPT,0.5,mse,42,crizotinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.006320404523238814,0.7654117303330011
X_scGPT,0.5,mse,42,crizotinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.005869711971402154,0.7843538480055959
X_scGPT,0.5,mse,42,afatinib,NCIH2126_LUNG,264,0.04176195868902462,0.6392711051034204
X_scGPT,0.5,mse,42,afatinib,SW579_THYROID,217,0.01904645102125388,0.7877242408589833
X_scGPT,0.5,mse,42,afatinib,NCIH446_LUNG,196,0.025716885005252453,0.7816188329336594
X_scGPT,0.5,mse,42,afatinib,HEC251_ENDOMETRIUM,107,0.045361802698832596,0.620765950078162
X_scGPT,0.5,mse,42,afatinib,MFE319_ENDOMETRIUM,191,0.027532173715067394,0.7364632271971377
X_scGPT,0.5,mse,42,afatinib,SKNAS_AUTONOMIC_GANGLIA,226,0.015054875853542841,0.7806027478876367
X_scGPT,0.5,mse,42,afatinib,NCIH2452_PLEURA,538,0.020126112635944257,0.7713914992197739
X_scGPT,0.5,mse,42,afatinib,COLO741_SKIN,329,0.022983244693536964,0.7494017048809666
X_scGPT,0.5,mse,42,afatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.019112668285156162,0.7446936465973077
X_scGPT,0.5,mse,42,afatinib,MCF7_BREAST,143,0.03947955772885934,0.7610360654917631
X_scGPT,0.5,mse,42,afatinib,HT1197_URINARY_TRACT,74,0.027615280859199617,0.6285996638439797
X_scGPT,0.5,mse,42,afatinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.026907376455729007,0.6279833532241453
X_scGPT,0.5,mse,42,afatinib,HCC38_BREAST,200,0.057906644868935125,0.6907750555872917
X_scGPT,0.5,mse,42,afatinib,SNU308_BILIARY_TRACT,94,0.06570606146250464,0.5407151938118833
X_scGPT,0.5,mse,42,afatinib,SW1271_LUNG,115,0.026922479640524532,0.761612127656522
X_scGPT,0.5,mse,42,afatinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.02182473347124309,0.7395891208073189
X_scGPT,0.5,mse,42,afatinib,NCIH747_LARGE_INTESTINE,80,0.043331294414373736,0.6799941107630729
X_scGPT,0.5,mse,42,afatinib,KPNSI9S_AUTONOMIC_GANGLIA,129,0.027089720706966552,0.725374393222868
X_scGPT,0.5,mse,42,afatinib,SQ1_LUNG,238,0.03716666001124953,0.6723331127847944
X_scGPT,0.5,mse,42,afatinib,IALM_LUNG,322,0.03311905734274725,0.7312831765746478
X_scGPT,0.5,mse,42,afatinib,BT474_BREAST,125,0.027097204726817828,0.6872508001327514
X_scGPT,0.5,mse,42,afatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.020148967747964597,0.7224649355860214
X_scGPT,0.5,mse,42,afatinib,BT549_BREAST,266,0.022792236237718113,0.7655414277897742
X_scGPT,0.5,mse,42,afatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.06491291276186846,0.5202714641402651
X_scGPT,0.5,mse,42,afatinib,SH10TC_STOMACH,351,0.02176159561216183,0.7541360780384466
X_scGPT,0.5,mse,42,afatinib,UMUC1_URINARY_TRACT,197,0.06198916673723154,0.5227923851630409
X_scGPT,0.5,mse,42,afatinib,LS1034_LARGE_INTESTINE,146,0.02825496014482884,0.6510244803885891
X_scGPT,0.5,mse,42,afatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.033614770227276825,0.7223770456100868
X_scGPT,0.5,mse,42,afatinib,NCIH226_LUNG,235,0.027333394371269908,0.7639236734268513
X_scGPT,0.5,mse,42,afatinib,LNCAPCLONEFGC_PROSTATE,129,0.013653726706505546,0.8093915290610735
X_scGPT,0.5,mse,42,afatinib,RCC10RGB_KIDNEY,233,0.05236162271651575,0.6627967286007599
X_scGPT,0.5,mse,42,afatinib,RERFLCAD1_LUNG,243,0.03684618780976494,0.7126792379858072
X_scGPT,0.5,mse,42,afatinib,SKMEL2_SKIN,276,0.027045367862927862,0.7768749635720599
X_scGPT,0.5,mse,42,afatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.06501171990884763,0.5061864140293291
X_scGPT,0.5,mse,42,afatinib,RCM1_LARGE_INTESTINE,128,0.04002438692908462,0.6441932320594788
X_scGPT,0.5,mse,42,afatinib,COV434_OVARY,88,0.024743877024325414,0.7826484306292101
X_scGPT,0.5,mse,42,afatinib,SNU1079_BILIARY_TRACT,73,0.03753122567029454,0.7316125468032001
X_scGPT,0.5,mse,42,afatinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.04563371225967584,0.5521476068653357
X_scGPT,0.5,mse,42,afatinib,NCIH1299_LUNG,534,0.017305523931147544,0.7501215538505311
X_scGPT,0.5,mse,42,afatinib,IGR37_SKIN,347,0.0071417042021219975,0.7824495245812606
X_scGPT,0.5,mse,42,afatinib,BFTC909_KIDNEY,379,0.048475207653581674,0.7690397854845253
X_scGPT,0.5,mse,42,afatinib,NCIH460_LUNG,837,0.03578889913978153,0.7125099245080526
X_scGPT,0.5,mse,42,afatinib,IGR1_SKIN,725,0.024131227995602265,0.8077773871915094
X_scGPT,0.5,mse,42,afatinib,VMCUB1_URINARY_TRACT,478,0.04596916719766111,0.5954403212005623
X_scGPT,0.5,mse,42,afatinib,JHOC5_OVARY,145,0.06761072872883693,0.6469697609029967
X_scGPT,0.5,mse,42,afatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.01955920437304462,0.7905156194703459
X_scGPT,0.5,mse,42,afatinib,HT1080_SOFT_TISSUE,516,0.04715591942364451,0.7766993498617365
X_scGPT,0.5,mse,42,afatinib,LI7_LIVER,196,0.033369016033171994,0.7283764837347732
X_scGPT,0.5,mse,42,afatinib,A375_SKIN,593,0.029600843167114862,0.7364535897618402
X_scGPT,0.5,mse,42,afatinib,FTC133_THYROID,140,0.03832070913596488,0.7502715387514659
X_scGPT,0.5,mse,42,afatinib,OVK18_OVARY,178,0.045058311249988436,0.8491019633378876
X_scGPT,0.5,mse,42,afatinib,ACCMESO1_PLEURA,162,0.01942440238022921,0.7434857156541612
X_scGPT,0.5,mse,42,afatinib,HMC18_BREAST,293,0.01550741544972103,0.7661071962870836
X_scGPT,0.5,mse,42,afatinib,TOV112D_OVARY,78,0.011870654273527544,0.7861354847749075
X_scGPT,0.5,mse,42,afatinib,JHH6_LIVER,206,0.04214109087197458,0.7272024472940315
X_scGPT,0.5,mse,42,afatinib,A2058_SKIN,294,0.03208607477611465,0.8434435189986715
X_scGPT,0.5,mse,42,afatinib,NCIH2110_LUNG,1990,0.04432530746601565,0.6715520622742236
X_scGPT,0.5,mse,42,afatinib,NCIH650_LUNG,271,0.05549464412036634,0.7471463873817472
X_scGPT,0.5,mse,42,afatinib,EFE184_ENDOMETRIUM,86,0.031206732852431775,0.6751347703989162
X_scGPT,0.5,mse,42,afatinib,HUPT3_PANCREAS,136,0.06150940769289803,0.6862095769713906
X_scGPT,0.5,mse,42,afatinib,MDAMB361_BREAST,135,0.03229389680256539,0.8145955862822356
X_scGPT,0.5,mse,42,afatinib,BCPAP_THYROID,152,0.024222442268273404,0.73659524517624
X_scGPT,0.5,mse,42,afatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.06900089242870076,0.4617715014679597
X_scGPT,0.5,mse,42,afatinib,EKVX_LUNG,146,0.02428824179733872,0.7046793364498714
X_scGPT,0.5,mse,42,afatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.05135965123842064,0.39835209831779383
X_scGPT,0.5,mse,42,afatinib,NCIH2170_LUNG,142,0.042795062678845794,0.6959877761316972
X_scGPT,0.5,mse,42,afatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.02662488505355611,0.6122425469152767
X_scGPT,0.5,mse,42,afatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.016525016389783345,0.762265317607671
X_scGPT,0.5,mse,42,afatinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.07247964081887338,0.4813773718373529
X_scGPT,0.5,mse,42,afatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.02004845995221664,0.7655912557042631
X_scGPT,0.5,mse,42,afatinib,HCC1428_BREAST,127,0.06653463507597436,0.7461137100467532
X_scGPT,0.5,mse,42,afatinib,HDQP1_BREAST,64,0.04394112539560628,0.6673759557306767
X_scGPT,0.5,mse,42,afatinib,OSRC2_KIDNEY,126,0.03610774475118628,0.7273448601601615
X_scGPT,0.5,mse,42,afatinib,HUPT4_PANCREAS,56,0.050752102592325876,0.6792322737830025
X_scGPT,0.5,mse,42,afatinib,TCCSUP_URINARY_TRACT,316,0.022850556312708655,0.7622742724569538
X_scGPT,0.5,mse,42,afatinib,VMRCRCZ_KIDNEY,300,0.016158604928631984,0.7424429633220037
X_scGPT,0.5,mse,42,afatinib,PK59_PANCREAS,174,0.03438818819348206,0.7648573147839514
X_scGPT,0.5,mse,42,afatinib,HUH6_LIVER,338,0.02215165169213686,0.7225995113158367
X_scGPT,0.5,mse,42,afatinib,MSTO211H_PLEURA,297,0.024591615639974366,0.7814357764391787
X_scGPT,0.5,mse,42,afatinib,HS852T_SKIN,162,0.036300973280072014,0.797116724797237
X_scGPT,0.5,mse,42,afatinib,SKMEL30_SKIN,353,0.019073751756118397,0.7797818450684588
X_scGPT,0.5,mse,42,afatinib,T47D_BREAST,221,0.03437559085093978,0.8047559301777663
X_scGPT,0.5,mse,42,afatinib,CALU6_LUNG,258,0.023918648945204513,0.7321554775847945
X_scGPT,0.5,mse,42,afatinib,NCIH522_LUNG,208,0.013500641145605969,0.7723674341463126
X_scGPT,0.5,mse,42,afatinib,LMSU_STOMACH,255,0.01583538168091898,0.7187460735732434
X_scGPT,0.5,mse,42,afatinib,SNUC4_LARGE_INTESTINE,467,0.03565237178988996,0.6450357410330844
X_scGPT,0.5,mse,42,afatinib,RVH421_SKIN,239,0.01957954057225415,0.7457668624163671
X_scGPT,0.5,mse,42,afatinib,OVSAHO_OVARY,227,0.014395259657989696,0.7459056876304391
X_scGPT,0.5,mse,42,afatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.01991901077066767,0.7415409412683617
X_scGPT,0.5,mse,42,afatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.020927793506229454,0.7431926371868808
X_scGPT,0.5,mse,42,afatinib,PC3_PROSTATE,169,0.02210947102173773,0.7572744044326466
X_scGPT,0.5,mse,42,afatinib,PATU8988S_PANCREAS,244,0.028894514607269075,0.6529220376835495
X_scGPT,0.5,mse,42,afatinib,OVTOKO_OVARY,209,0.017654977034630474,0.7013801016876001
X_scGPT,0.5,mse,42,afatinib,TE1_OESOPHAGUS,206,0.04078560665847781,0.6442295657199564
X_scGPT,0.5,mse,42,afatinib,NCIH2087_LUNG,219,0.05443062850154729,0.6094639852438888
X_scGPT,0.5,mse,42,afatinib,EFM192A_BREAST,333,0.055137406798371855,0.7486413597344637
X_scGPT,0.5,mse,42,afatinib,SNU423_LIVER,212,0.023253141359682903,0.7037163269969652
X_scGPT,0.5,mse,42,afatinib,KPL1_BREAST,276,0.023158556972220704,0.7069010099639064
X_scGPT,0.5,mse,42,afatinib,NCIH358_LUNG,336,0.03877668538390417,0.6860969146447522
X_scGPT,0.5,mse,42,afatinib,COLO792_SKIN,271,0.012418057349564613,0.7731833429354144
X_scGPT,0.5,mse,42,afatinib,KYSE520_OESOPHAGUS,323,0.025471298137761212,0.6520935383743546
X_scGPT,0.5,mse,42,afatinib,KMRC3_KIDNEY,245,0.017910823634813063,0.7076271701832206
X_scGPT,0.5,mse,42,afatinib,MKN7_STOMACH,258,0.05813392167980327,0.7212322268837182
X_scGPT,0.5,mse,42,afatinib,NCIH1944_LUNG,414,0.019081691585874135,0.7120338545905219
X_scGPT,0.5,mse,42,afatinib,TE6_OESOPHAGUS,551,0.023319296760384262,0.6420921694129003
X_scGPT,0.5,mse,42,afatinib,ZR751_BREAST,309,0.024052864123009693,0.8527496592126618
X_scGPT,0.5,mse,42,afatinib,PANC0203_PANCREAS,506,0.04210605359290313,0.5806493757388337
X_scGPT,0.5,mse,42,afatinib,SW1990_PANCREAS,307,0.037891514061715974,0.7502987862409909
X_scGPT,0.5,mse,42,afatinib,RD_SOFT_TISSUE,261,0.022749840834610166,0.748800052993599
X_scGPT,0.5,mse,42,afatinib,NCIH1792_LUNG,111,0.03141970282990157,0.7360819186176266
X_scGPT,0.5,mse,42,afatinib,PK45H_PANCREAS,271,0.028829561021008285,0.6901850168115539
X_scGPT,0.5,mse,42,afatinib,LS180_LARGE_INTESTINE,361,0.02754316242066929,0.6183534796218132
X_scGPT,0.5,mse,42,afatinib,RERFLCAI_LUNG,763,0.02721955230453754,0.7621450409351764
X_scGPT,0.5,mse,42,afatinib,CAMA1_BREAST,291,0.026297025184889952,0.6992518961224768
X_scGPT,0.5,mse,42,afatinib,SNU449_LIVER,282,0.038029931363555966,0.6667818207267329
X_scGPT,0.5,mse,42,afatinib,A204_SOFT_TISSUE,250,0.017266865770261236,0.7692448072433472
X_scGPT,0.5,mse,42,afatinib,MKN45_STOMACH,118,0.037666062347573116,0.6551409323336714
X_scGPT,0.5,mse,42,afatinib,HEP3B217_LIVER,118,0.015385509449720303,0.7325800081430855
X_scGPT,0.5,mse,42,afatinib,HOS_BONE,829,0.031328723193094196,0.733421840483662
X_scGPT,0.5,mse,42,afatinib,EBC1_LUNG,186,0.05037916772447216,0.6202036757622996
X_scGPT,0.5,mse,42,afatinib,NCIH292_LUNG,213,0.05398779925759334,0.5845928754605038
X_scGPT,0.5,mse,42,afatinib,OUMS23_LARGE_INTESTINE,107,0.02175940491257928,0.7554864281805876
X_scGPT,0.5,mse,42,afatinib,HEC151_ENDOMETRIUM,250,0.02706498106766253,0.6966017124652862
X_scGPT,0.5,mse,42,afatinib,NCIH1373_LUNG,164,0.04598420772563758,0.6347309365505125
X_scGPT,0.5,mse,42,afatinib,TE9_OESOPHAGUS,248,0.021930254295510113,0.6240101209090602
X_scGPT,0.5,mse,42,afatinib,HCC56_LARGE_INTESTINE,99,0.028473132699641416,0.6251875559488932
X_scGPT,0.5,mse,42,afatinib,HT55_LARGE_INTESTINE,211,0.023679464069583427,0.6926771362810903
X_scGPT,0.5,mse,42,afatinib,RT4_URINARY_TRACT,106,0.03735662690491604,0.6639758590257393
X_scGPT,0.5,mse,42,afatinib,SKES1_BONE,91,0.013572710203550494,0.7857237549928519
X_scGPT,0.5,mse,42,afatinib,NCIH1435_LUNG,267,0.03446259255699914,0.5837898588135895
X_scGPT,0.5,mse,42,afatinib,8305C_THYROID,459,0.01996231766604039,0.7275303525602635
X_scGPT,0.5,mse,42,afatinib,NCIH2228_LUNG,367,0.04928617415646945,0.6933936986676353
X_scGPT,0.5,mse,42,afatinib,TE10_OESOPHAGUS,219,0.03448091702341156,0.5608197290059094
X_scGPT,0.5,mse,42,afatinib,ASPC1_PANCREAS,290,0.023258036281103962,0.6559370014174232
X_scGPT,0.5,mse,42,afatinib,HCC366_LUNG,202,0.033877617401253925,0.6804608386932033
X_scGPT,0.5,mse,42,afatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.048838794720903536,0.5202816280553926
X_scGPT,0.5,mse,42,afatinib,HEC6_ENDOMETRIUM,161,0.02432973576316306,0.7322032096223061
X_scGPT,0.5,mse,42,afatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.012950502930189034,0.746678550210264
X_scGPT,0.5,mse,42,afatinib,NCIH2444_LUNG,237,0.03664204617401131,0.6975219287449801
X_scGPT,0.5,mse,42,afatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.0709608501256044,0.6484079749907478
X_scGPT,0.5,mse,42,afatinib,OAW28_OVARY,161,0.03687084083883548,0.6646520265881319
X_scGPT,0.5,mse,42,afatinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.05663825464124455,0.4460284066327075
X_scGPT,0.5,mse,42,afatinib,SKMEL5_SKIN,297,0.01162621451829551,0.7481324795119288
X_scGPT,0.5,mse,42,afatinib,OVCAR4_OVARY,283,0.02416078700801204,0.6715261449662199
X_scGPT,0.5,mse,42,afatinib,UACC257_SKIN,239,0.016484732276070904,0.7471233765949266
X_scGPT,0.5,mse,42,afatinib,ONCODG1_OVARY,270,0.019575728035202435,0.7107102060759509
X_scGPT,0.5,mse,42,afatinib,HUH28_BILIARY_TRACT,139,0.013352276716592979,0.7654547151044119
X_scGPT,0.5,mse,42,afatinib,IM95_STOMACH,185,0.03086753912148115,0.6532229226988715
X_scGPT,0.5,mse,42,afatinib,TE14_OESOPHAGUS,474,0.050353770042406674,0.4992548223537735
X_scGPT,0.5,mse,42,afatinib,CAKI2_KIDNEY,278,0.023935463037021005,0.6442400289954041
X_scGPT,0.5,mse,42,afatinib,SU8686_PANCREAS,82,0.025050962084349232,0.6615424977570046
X_scGPT,0.5,mse,42,afatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.028728380986024243,0.5711996916075858
X_scGPT,0.5,mse,42,afatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.028668071188137148,0.7061705854064539
X_scGPT,0.5,mse,43,doxorubicin,NCIH2126_LUNG,264,0.02203908728953882,0.5346446897495877
X_scGPT,0.5,mse,43,doxorubicin,SW579_THYROID,217,0.03812558852175198,0.5363165475256432
X_scGPT,0.5,mse,43,doxorubicin,NCIH446_LUNG,196,0.038425671251681316,0.36441346957367293
X_scGPT,0.5,mse,43,doxorubicin,HEC251_ENDOMETRIUM,107,0.04321196848267522,0.6355519205610328
X_scGPT,0.5,mse,43,doxorubicin,MFE319_ENDOMETRIUM,191,0.010618675088590617,0.5849161659859862
X_scGPT,0.5,mse,43,doxorubicin,SKNAS_AUTONOMIC_GANGLIA,226,0.007715820665195199,0.5770782197998688
X_scGPT,0.5,mse,43,doxorubicin,NCIH2452_PLEURA,538,0.04401092038773647,0.6105762073098505
X_scGPT,0.5,mse,43,doxorubicin,COLO741_SKIN,329,0.04852390969327783,0.5949662641189019
X_scGPT,0.5,mse,43,doxorubicin,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.013404574033212355,0.6027223821296248
X_scGPT,0.5,mse,43,doxorubicin,MCF7_BREAST,143,0.050479175304009825,0.702649108596615
X_scGPT,0.5,mse,43,doxorubicin,HT1197_URINARY_TRACT,74,0.015770664548939783,0.592882864378594
X_scGPT,0.5,mse,43,doxorubicin,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.011633685643863018,0.5645362892782831
X_scGPT,0.5,mse,43,doxorubicin,HCC38_BREAST,200,0.04193605236457374,0.6349706782400608
X_scGPT,0.5,mse,43,doxorubicin,SNU308_BILIARY_TRACT,94,0.036563825956260745,0.5446682375796298
X_scGPT,0.5,mse,43,doxorubicin,SW1271_LUNG,115,0.036011847803435006,0.6491069798884185
X_scGPT,0.5,mse,43,doxorubicin,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.009681763019110896,0.5774339252504809
X_scGPT,0.5,mse,43,doxorubicin,NCIH747_LARGE_INTESTINE,80,0.03192589518846549,0.6635745964944363
X_scGPT,0.5,mse,43,doxorubicin,KPNSI9S_AUTONOMIC_GANGLIA,129,0.016942190196185907,0.5230037701684375
X_scGPT,0.5,mse,43,doxorubicin,SQ1_LUNG,238,0.04169263297960028,0.6178694617848436
X_scGPT,0.5,mse,43,doxorubicin,IALM_LUNG,322,0.016726183801221015,0.5857485392078849
X_scGPT,0.5,mse,43,doxorubicin,BT474_BREAST,125,0.021840178121885614,0.5949020574092865
X_scGPT,0.5,mse,43,doxorubicin,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.022567796243583686,0.5397754044330428
X_scGPT,0.5,mse,43,doxorubicin,BT549_BREAST,266,0.03817250784740895,0.530154037184285
X_scGPT,0.5,mse,43,doxorubicin,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.03462579864376049,0.5662073331487762
X_scGPT,0.5,mse,43,doxorubicin,SH10TC_STOMACH,351,0.037689144550217046,0.6338098954271387
X_scGPT,0.5,mse,43,doxorubicin,UMUC1_URINARY_TRACT,197,0.043333701831201644,0.5439996227697672
X_scGPT,0.5,mse,43,doxorubicin,LS1034_LARGE_INTESTINE,146,0.01890872918885289,0.6128151420861074
X_scGPT,0.5,mse,43,doxorubicin,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.03962072386187595,0.5445314288381639
X_scGPT,0.5,mse,43,doxorubicin,NCIH226_LUNG,235,0.03547183950413166,0.6342553904716005
X_scGPT,0.5,mse,43,doxorubicin,LNCAPCLONEFGC_PROSTATE,129,0.008257412915452012,0.6043152615081432
X_scGPT,0.5,mse,43,doxorubicin,RCC10RGB_KIDNEY,233,0.03778115587558808,0.6154692042539048
X_scGPT,0.5,mse,43,doxorubicin,RERFLCAD1_LUNG,243,0.05870531282719241,0.5896315952387366
X_scGPT,0.5,mse,43,doxorubicin,SKMEL2_SKIN,276,0.042962589054385894,0.5597219183177188
X_scGPT,0.5,mse,43,doxorubicin,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.01889420232151634,0.5290074118923757
X_scGPT,0.5,mse,43,doxorubicin,RCM1_LARGE_INTESTINE,128,0.04427986658410568,0.6023122849874198
X_scGPT,0.5,mse,43,doxorubicin,COV434_OVARY,88,0.013629511121985965,0.5859692232175306
X_scGPT,0.5,mse,43,doxorubicin,SNU1079_BILIARY_TRACT,73,0.05406916171993004,0.7005683755221432
X_scGPT,0.5,mse,43,doxorubicin,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.01906803778737944,0.5389127863618808
X_scGPT,0.5,mse,43,doxorubicin,NCIH1299_LUNG,534,0.010107067833050275,0.580733540576049
X_scGPT,0.5,mse,43,doxorubicin,IGR37_SKIN,347,0.005154065720796045,0.6166454060620464
X_scGPT,0.5,mse,43,doxorubicin,BFTC909_KIDNEY,379,0.051563384964020194,0.5809095313177889
X_scGPT,0.5,mse,43,doxorubicin,NCIH460_LUNG,837,0.039446235305478874,0.5038215720952626
X_scGPT,0.5,mse,43,doxorubicin,IGR1_SKIN,725,0.04543953406012678,0.6546885491239613
X_scGPT,0.5,mse,43,doxorubicin,VMCUB1_URINARY_TRACT,478,0.018826682315580726,0.5402404458328272
X_scGPT,0.5,mse,43,doxorubicin,JHOC5_OVARY,145,0.045800268133871364,0.6748798736210527
X_scGPT,0.5,mse,43,doxorubicin,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.012631972948713443,0.5845422475494473
X_scGPT,0.5,mse,43,doxorubicin,HT1080_SOFT_TISSUE,516,0.05294564694321442,0.5962799503359684
X_scGPT,0.5,mse,43,doxorubicin,LI7_LIVER,196,0.022868976914869246,0.5858039393716928
X_scGPT,0.5,mse,43,doxorubicin,A375_SKIN,593,0.09888854520269051,0.6481604112742522
